seed,checkpoint,device,image_id,inference_seconds
42,checkpoint_final.pth,cuda,liver_0725,0.086103
42,checkpoint_final.pth,cuda,liver_0726,0.086256
42,checkpoint_final.pth,cuda,liver_0727,0.086537
42,checkpoint_final.pth,cuda,liver_0728,0.086299
42,checkpoint_final.pth,cuda,liver_0729,0.086408
42,checkpoint_final.pth,cuda,liver_0730,0.086143
42,checkpoint_final.pth,cuda,liver_0731,0.085499
42,checkpoint_final.pth,cuda,liver_0732,0.086338
42,checkpoint_final.pth,cuda,liver_0733,0.086766
42,checkpoint_final.pth,cuda,liver_0734,0.085948
42,checkpoint_final.pth,cuda,liver_0735,0.086324
43,checkpoint_final.pth,cuda,liver_0626,0.085815
43,checkpoint_final.pth,cuda,liver_0627,0.111815
43,checkpoint_final.pth,cuda,liver_0628,0.086154
43,checkpoint_final.pth,cuda,liver_0629,0.085328
43,checkpoint_final.pth,cuda,liver_0630,0.085927
43,checkpoint_final.pth,cuda,liver_0631,0.086185
43,checkpoint_final.pth,cuda,liver_0632,0.085983
43,checkpoint_final.pth,cuda,liver_0633,0.085461
43,checkpoint_final.pth,cuda,liver_0634,0.085824
43,checkpoint_final.pth,cuda,liver_0635,0.085599
43,checkpoint_final.pth,cuda,liver_0636,0.085679
43,checkpoint_final.pth,cuda,liver_0637,0.085607
43,checkpoint_final.pth,cuda,liver_0638,0.086157
43,checkpoint_final.pth,cuda,liver_0639,0.085392
43,checkpoint_final.pth,cuda,liver_0640,0.111395
43,checkpoint_final.pth,cuda,liver_0641,0.086610
43,checkpoint_final.pth,cuda,liver_0642,0.085351
43,checkpoint_final.pth,cuda,liver_0643,0.085534
43,checkpoint_final.pth,cuda,liver_0644,0.085674
43,checkpoint_final.pth,cuda,liver_0645,0.085772
43,checkpoint_final.pth,cuda,liver_0646,0.085059
43,checkpoint_final.pth,cuda,liver_0647,0.085625
43,checkpoint_final.pth,cuda,liver_0648,0.085732
43,checkpoint_final.pth,cuda,liver_0649,0.085247
43,checkpoint_final.pth,cuda,liver_0650,0.085606
43,checkpoint_final.pth,cuda,liver_0651,0.085907
43,checkpoint_final.pth,cuda,liver_0652,0.085555
43,checkpoint_final.pth,cuda,liver_0653,0.084912
43,checkpoint_final.pth,cuda,liver_0654,0.085793
43,checkpoint_final.pth,cuda,liver_0655,0.086266
43,checkpoint_final.pth,cuda,liver_0656,0.085206
43,checkpoint_final.pth,cuda,liver_0657,0.112288
43,checkpoint_final.pth,cuda,liver_0658,0.085423
43,checkpoint_final.pth,cuda,liver_0659,0.085188
43,checkpoint_final.pth,cuda,liver_0660,0.086116
43,checkpoint_final.pth,cuda,liver_0661,0.111113
43,checkpoint_final.pth,cuda,liver_0662,0.086062
43,checkpoint_final.pth,cuda,liver_0663,0.085409
43,checkpoint_final.pth,cuda,liver_0664,0.111926
43,checkpoint_final.pth,cuda,liver_0665,0.085743
43,checkpoint_final.pth,cuda,liver_0666,0.110555
43,checkpoint_final.pth,cuda,liver_0667,0.111119
43,checkpoint_final.pth,cuda,liver_0668,0.111735
43,checkpoint_final.pth,cuda,liver_0669,0.111605
43,checkpoint_final.pth,cuda,liver_0670,0.086752
43,checkpoint_final.pth,cuda,liver_0671,0.085337
43,checkpoint_final.pth,cuda,liver_0672,0.111841
43,checkpoint_final.pth,cuda,liver_0673,0.111170
43,checkpoint_final.pth,cuda,liver_0674,0.111875
43,checkpoint_final.pth,cuda,liver_0675,0.086603
43,checkpoint_final.pth,cuda,liver_0676,0.086020
43,checkpoint_final.pth,cuda,liver_0677,0.086365
43,checkpoint_final.pth,cuda,liver_0678,0.112272
43,checkpoint_final.pth,cuda,liver_0679,0.088960
43,checkpoint_final.pth,cuda,liver_0680,0.087156
43,checkpoint_final.pth,cuda,liver_0681,0.112379
43,checkpoint_final.pth,cuda,liver_0682,0.086092
43,checkpoint_final.pth,cuda,liver_0683,0.086657
43,checkpoint_final.pth,cuda,liver_0684,0.086535
43,checkpoint_final.pth,cuda,liver_0685,0.112346
43,checkpoint_final.pth,cuda,liver_0686,0.112798
43,checkpoint_final.pth,cuda,liver_0687,0.086745
43,checkpoint_final.pth,cuda,liver_0688,0.111920
43,checkpoint_final.pth,cuda,liver_0689,0.113125
43,checkpoint_final.pth,cuda,liver_0690,0.085381
43,checkpoint_final.pth,cuda,liver_0691,0.086154
43,checkpoint_final.pth,cuda,liver_0692,0.085768
43,checkpoint_final.pth,cuda,liver_0693,0.112075
43,checkpoint_final.pth,cuda,liver_0694,0.086240
43,checkpoint_final.pth,cuda,liver_0695,0.086142
43,checkpoint_final.pth,cuda,liver_0696,0.085311
43,checkpoint_final.pth,cuda,liver_0697,0.084795
43,checkpoint_final.pth,cuda,liver_0698,0.085565
43,checkpoint_final.pth,cuda,liver_0699,0.111387
43,checkpoint_final.pth,cuda,liver_0700,0.111505
43,checkpoint_final.pth,cuda,liver_0701,0.111949
43,checkpoint_final.pth,cuda,liver_0702,0.085214
43,checkpoint_final.pth,cuda,liver_0703,0.111454
43,checkpoint_final.pth,cuda,liver_0704,0.112001
43,checkpoint_final.pth,cuda,liver_0705,0.112144
43,checkpoint_final.pth,cuda,liver_0706,0.112069
43,checkpoint_final.pth,cuda,liver_0707,0.086067
43,checkpoint_final.pth,cuda,liver_0708,0.111322
43,checkpoint_final.pth,cuda,liver_0709,0.085089
43,checkpoint_final.pth,cuda,liver_0710,0.085590
43,checkpoint_final.pth,cuda,liver_0711,0.111451
43,checkpoint_final.pth,cuda,liver_0712,0.111901
43,checkpoint_final.pth,cuda,liver_0713,0.111286
43,checkpoint_final.pth,cuda,liver_0714,0.112108
43,checkpoint_final.pth,cuda,liver_0715,0.111330
43,checkpoint_final.pth,cuda,liver_0716,0.086060
43,checkpoint_final.pth,cuda,liver_0717,0.086089
43,checkpoint_final.pth,cuda,liver_0718,0.084980
43,checkpoint_final.pth,cuda,liver_0719,0.085835
43,checkpoint_final.pth,cuda,liver_0720,0.085466
43,checkpoint_final.pth,cuda,liver_0721,0.084976
43,checkpoint_final.pth,cuda,liver_0722,0.085276
43,checkpoint_final.pth,cuda,liver_0723,0.085570
43,checkpoint_final.pth,cuda,liver_0724,0.085172
43,checkpoint_final.pth,cuda,liver_0725,0.085256
43,checkpoint_final.pth,cuda,liver_0726,0.085452
43,checkpoint_final.pth,cuda,liver_0727,0.085507
43,checkpoint_final.pth,cuda,liver_0728,0.086110
43,checkpoint_final.pth,cuda,liver_0729,0.085712
43,checkpoint_final.pth,cuda,liver_0730,0.085176
43,checkpoint_final.pth,cuda,liver_0731,0.085554
43,checkpoint_final.pth,cuda,liver_0732,0.085954
43,checkpoint_final.pth,cuda,liver_0733,0.085889
43,checkpoint_final.pth,cuda,liver_0734,0.085046
43,checkpoint_final.pth,cuda,liver_0735,0.085761
44,checkpoint_final.pth,cuda,liver_0626,0.085303
44,checkpoint_final.pth,cuda,liver_0627,0.112225
44,checkpoint_final.pth,cuda,liver_0628,0.086027
44,checkpoint_final.pth,cuda,liver_0629,0.087317
44,checkpoint_final.pth,cuda,liver_0630,0.092041
44,checkpoint_final.pth,cuda,liver_0631,0.086345
44,checkpoint_final.pth,cuda,liver_0632,0.086351
44,checkpoint_final.pth,cuda,liver_0633,0.086101
44,checkpoint_final.pth,cuda,liver_0634,0.086911
44,checkpoint_final.pth,cuda,liver_0635,0.086965
44,checkpoint_final.pth,cuda,liver_0636,0.086498
44,checkpoint_final.pth,cuda,liver_0637,0.086640
44,checkpoint_final.pth,cuda,liver_0638,0.087146
44,checkpoint_final.pth,cuda,liver_0639,0.086485
44,checkpoint_final.pth,cuda,liver_0640,0.113475
44,checkpoint_final.pth,cuda,liver_0641,0.101301
44,checkpoint_final.pth,cuda,liver_0642,0.085263
44,checkpoint_final.pth,cuda,liver_0643,0.085835
44,checkpoint_final.pth,cuda,liver_0644,0.085646
44,checkpoint_final.pth,cuda,liver_0645,0.085671
44,checkpoint_final.pth,cuda,liver_0646,0.086084
44,checkpoint_final.pth,cuda,liver_0647,0.085722
44,checkpoint_final.pth,cuda,liver_0648,0.085654
44,checkpoint_final.pth,cuda,liver_0649,0.085437
44,checkpoint_final.pth,cuda,liver_0650,0.086287
44,checkpoint_final.pth,cuda,liver_0651,0.085468
44,checkpoint_final.pth,cuda,liver_0652,0.085382
44,checkpoint_final.pth,cuda,liver_0653,0.086041
44,checkpoint_final.pth,cuda,liver_0654,0.085722
44,checkpoint_final.pth,cuda,liver_0655,0.086529
44,checkpoint_final.pth,cuda,liver_0656,0.085324
44,checkpoint_final.pth,cuda,liver_0657,0.111571
44,checkpoint_final.pth,cuda,liver_0658,0.085886
44,checkpoint_final.pth,cuda,liver_0659,0.085509
44,checkpoint_final.pth,cuda,liver_0660,0.086992
44,checkpoint_final.pth,cuda,liver_0661,0.110788
44,checkpoint_final.pth,cuda,liver_0662,0.086083
44,checkpoint_final.pth,cuda,liver_0663,0.085304
44,checkpoint_final.pth,cuda,liver_0664,0.111886
44,checkpoint_final.pth,cuda,liver_0665,0.086364
44,checkpoint_final.pth,cuda,liver_0666,0.111717
44,checkpoint_final.pth,cuda,liver_0667,0.112554
44,checkpoint_final.pth,cuda,liver_0668,0.111661
44,checkpoint_final.pth,cuda,liver_0669,0.111375
44,checkpoint_final.pth,cuda,liver_0670,0.085833
44,checkpoint_final.pth,cuda,liver_0671,0.085345
44,checkpoint_final.pth,cuda,liver_0672,0.111523
44,checkpoint_final.pth,cuda,liver_0673,0.111980
44,checkpoint_final.pth,cuda,liver_0674,0.112044
44,checkpoint_final.pth,cuda,liver_0675,0.086138
44,checkpoint_final.pth,cuda,liver_0676,0.085446
44,checkpoint_final.pth,cuda,liver_0677,0.085762
44,checkpoint_final.pth,cuda,liver_0678,0.111324
44,checkpoint_final.pth,cuda,liver_0679,0.085996
44,checkpoint_final.pth,cuda,liver_0680,0.085706
44,checkpoint_final.pth,cuda,liver_0681,0.111578
44,checkpoint_final.pth,cuda,liver_0682,0.085861
44,checkpoint_final.pth,cuda,liver_0683,0.086264
44,checkpoint_final.pth,cuda,liver_0684,0.085384
44,checkpoint_final.pth,cuda,liver_0685,0.111403
44,checkpoint_final.pth,cuda,liver_0686,0.111787
44,checkpoint_final.pth,cuda,liver_0687,0.086140
44,checkpoint_final.pth,cuda,liver_0688,0.111799
44,checkpoint_final.pth,cuda,liver_0689,0.111996
44,checkpoint_final.pth,cuda,liver_0690,0.085817
44,checkpoint_final.pth,cuda,liver_0691,0.085715
44,checkpoint_final.pth,cuda,liver_0692,0.085894
44,checkpoint_final.pth,cuda,liver_0693,0.111487
44,checkpoint_final.pth,cuda,liver_0694,0.086729
44,checkpoint_final.pth,cuda,liver_0695,0.085190
44,checkpoint_final.pth,cuda,liver_0696,0.085815
44,checkpoint_final.pth,cuda,liver_0697,0.085535
44,checkpoint_final.pth,cuda,liver_0698,0.086032
