seed,checkpoint,device,image_id,inference_seconds
42,checkpoint_final.pth,cuda,liver_0725,0.083559
42,checkpoint_final.pth,cuda,liver_0726,0.084392
42,checkpoint_final.pth,cuda,liver_0727,0.083013
42,checkpoint_final.pth,cuda,liver_0728,0.084463
42,checkpoint_final.pth,cuda,liver_0729,0.083062
42,checkpoint_final.pth,cuda,liver_0730,0.083143
42,checkpoint_final.pth,cuda,liver_0731,0.083131
42,checkpoint_final.pth,cuda,liver_0732,0.084372
42,checkpoint_final.pth,cuda,liver_0733,0.084641
42,checkpoint_final.pth,cuda,liver_0734,0.084789
42,checkpoint_final.pth,cuda,liver_0735,0.083211
43,checkpoint_final.pth,cuda,liver_0626,0.085179
43,checkpoint_final.pth,cuda,liver_0627,0.164011
43,checkpoint_final.pth,cuda,liver_0628,0.083366
43,checkpoint_final.pth,cuda,liver_0629,0.083857
43,checkpoint_final.pth,cuda,liver_0630,0.082970
43,checkpoint_final.pth,cuda,liver_0631,0.084970
43,checkpoint_final.pth,cuda,liver_0632,0.084261
43,checkpoint_final.pth,cuda,liver_0633,0.083800
43,checkpoint_final.pth,cuda,liver_0634,0.084703
43,checkpoint_final.pth,cuda,liver_0635,0.083244
43,checkpoint_final.pth,cuda,liver_0636,0.086150
43,checkpoint_final.pth,cuda,liver_0637,0.083552
43,checkpoint_final.pth,cuda,liver_0638,0.083746
43,checkpoint_final.pth,cuda,liver_0639,0.084812
43,checkpoint_final.pth,cuda,liver_0640,0.163286
43,checkpoint_final.pth,cuda,liver_0641,0.109250
43,checkpoint_final.pth,cuda,liver_0642,0.161299
43,checkpoint_final.pth,cuda,liver_0643,0.083192
43,checkpoint_final.pth,cuda,liver_0644,0.085005
43,checkpoint_final.pth,cuda,liver_0645,0.083077
43,checkpoint_final.pth,cuda,liver_0646,0.083381
43,checkpoint_final.pth,cuda,liver_0647,0.083563
43,checkpoint_final.pth,cuda,liver_0648,0.084312
43,checkpoint_final.pth,cuda,liver_0649,0.083104
43,checkpoint_final.pth,cuda,liver_0650,0.083245
43,checkpoint_final.pth,cuda,liver_0651,0.084772
43,checkpoint_final.pth,cuda,liver_0652,0.085167
43,checkpoint_final.pth,cuda,liver_0653,0.085491
43,checkpoint_final.pth,cuda,liver_0654,0.085212
43,checkpoint_final.pth,cuda,liver_0655,0.085081
43,checkpoint_final.pth,cuda,liver_0656,0.085324
43,checkpoint_final.pth,cuda,liver_0657,0.161767
43,checkpoint_final.pth,cuda,liver_0658,0.082923
43,checkpoint_final.pth,cuda,liver_0659,0.083126
43,checkpoint_final.pth,cuda,liver_0660,0.163125
43,checkpoint_final.pth,cuda,liver_0661,0.163722
43,checkpoint_final.pth,cuda,liver_0662,0.083062
43,checkpoint_final.pth,cuda,liver_0663,0.083828
43,checkpoint_final.pth,cuda,liver_0664,0.164336
43,checkpoint_final.pth,cuda,liver_0665,0.162586
43,checkpoint_final.pth,cuda,liver_0666,0.162961
43,checkpoint_final.pth,cuda,liver_0667,0.162352
43,checkpoint_final.pth,cuda,liver_0668,0.164292
43,checkpoint_final.pth,cuda,liver_0669,0.163682
43,checkpoint_final.pth,cuda,liver_0670,0.163973
43,checkpoint_final.pth,cuda,liver_0671,0.083376
43,checkpoint_final.pth,cuda,liver_0672,0.164684
43,checkpoint_final.pth,cuda,liver_0673,0.163643
43,checkpoint_final.pth,cuda,liver_0674,0.164180
43,checkpoint_final.pth,cuda,liver_0675,0.163710
43,checkpoint_final.pth,cuda,liver_0676,0.085220
43,checkpoint_final.pth,cuda,liver_0677,0.085463
43,checkpoint_final.pth,cuda,liver_0678,0.162206
43,checkpoint_final.pth,cuda,liver_0679,0.164034
43,checkpoint_final.pth,cuda,liver_0680,0.085260
43,checkpoint_final.pth,cuda,liver_0681,0.163254
43,checkpoint_final.pth,cuda,liver_0682,0.083055
