timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/19 22:20:49.356, 0, 46 %, 11 %, 717 MiB, 49140 MiB, 158.50 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:20:50.357, 0, 55 %, 17 %, 1087 MiB, 49140 MiB, 152.52 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:20:51.358, 0, 50 %, 13 %, 717 MiB, 49140 MiB, 144.39 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:20:52.358, 0, 48 %, 11 %, 717 MiB, 49140 MiB, 149.77 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:20:53.359, 0, 50 %, 18 %, 1089 MiB, 49140 MiB, 159.62 W, 300.00 W, 58, 2700 MHz
2026/09/19 22:20:54.359, 0, 61 %, 30 %, 1087 MiB, 49140 MiB, 161.92 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:20:55.360, 0, 51 %, 23 %, 1087 MiB, 49140 MiB, 167.71 W, 300.00 W, 59, 2700 MHz
2026/09/19 22:20:56.361, 0, 57 %, 29 %, 717 MiB, 49140 MiB, 157.51 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:20:57.362, 0, 49 %, 10 %, 717 MiB, 49140 MiB, 127.28 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:20:58.362, 0, 0 %, 0 %, 715 MiB, 49140 MiB, 88.43 W, 300.00 W, 53, 2700 MHz
2026/09/19 22:20:59.363, 0, 0 %, 0 %, 715 MiB, 49140 MiB, 67.22 W, 300.00 W, 53, 2700 MHz
2026/09/19 22:21:00.363, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 59.00 W, 300.00 W, 52, 2505 MHz
2026/09/19 22:21:01.364, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 56.64 W, 300.00 W, 52, 2505 MHz
2026/09/19 22:21:02.364, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 40.22 W, 300.00 W, 51, 465 MHz
2026/09/19 22:21:03.365, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 26.39 W, 300.00 W, 50, 285 MHz
2026/09/19 22:21:04.366, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 21.89 W, 300.00 W, 50, 210 MHz
2026/09/19 22:21:05.367, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 19.98 W, 300.00 W, 50, 210 MHz
2026/09/19 22:21:06.367, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.55 W, 300.00 W, 50, 210 MHz
2026/09/19 22:21:07.369, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.52 W, 300.00 W, 49, 210 MHz
2026/09/19 22:21:08.369, 0, 0 %, 0 %, 20 MiB, 49140 MiB, 22.59 W, 300.00 W, 49, 210 MHz
2026/09/19 22:21:09.371, 0, 9 %, 1 %, 783 MiB, 49140 MiB, 56.92 W, 300.00 W, 50, 2505 MHz
2026/09/19 22:21:10.372, 0, 34 %, 7 %, 1087 MiB, 49140 MiB, 66.55 W, 300.00 W, 52, 2505 MHz
2026/09/19 22:21:11.373, 0, 48 %, 9 %, 891 MiB, 49140 MiB, 116.17 W, 300.00 W, 52, 2715 MHz
2026/09/19 22:21:12.373, 0, 46 %, 10 %, 717 MiB, 49140 MiB, 130.81 W, 300.00 W, 53, 2700 MHz
2026/09/19 22:21:13.374, 0, 49 %, 10 %, 887 MiB, 49140 MiB, 118.70 W, 300.00 W, 53, 2700 MHz
2026/09/19 22:21:14.374, 0, 56 %, 27 %, 717 MiB, 49140 MiB, 144.46 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:21:15.375, 0, 54 %, 23 %, 717 MiB, 49140 MiB, 167.93 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:21:16.376, 0, 49 %, 9 %, 889 MiB, 49140 MiB, 155.12 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:21:17.376, 0, 56 %, 27 %, 717 MiB, 49140 MiB, 145.63 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:21:18.377, 0, 47 %, 9 %, 1087 MiB, 49140 MiB, 148.29 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:21:19.377, 0, 47 %, 11 %, 1087 MiB, 49140 MiB, 155.77 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:21:20.378, 0, 47 %, 13 %, 1087 MiB, 49140 MiB, 158.25 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:21:21.378, 0, 49 %, 12 %, 1087 MiB, 49140 MiB, 159.40 W, 300.00 W, 59, 2700 MHz
2026/09/19 22:21:22.380, 0, 48 %, 12 %, 717 MiB, 49140 MiB, 158.00 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:21:23.381, 0, 49 %, 12 %, 717 MiB, 49140 MiB, 133.67 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:21:24.382, 0, 22 %, 8 %, 717 MiB, 49140 MiB, 112.56 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:21:25.382, 0, 0 %, 0 %, 715 MiB, 49140 MiB, 71.59 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:21:26.383, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 65.26 W, 300.00 W, 53, 2505 MHz
2026/09/19 22:21:27.383, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 57.44 W, 300.00 W, 53, 2505 MHz
2026/09/19 22:21:28.384, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 46.99 W, 300.00 W, 52, 570 MHz
2026/09/19 22:21:29.384, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 34.43 W, 300.00 W, 51, 345 MHz
2026/09/19 22:21:30.385, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 20.42 W, 300.00 W, 51, 210 MHz
2026/09/19 22:21:31.386, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 20.48 W, 300.00 W, 50, 210 MHz
2026/09/19 22:21:32.386, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.85 W, 300.00 W, 50, 210 MHz
2026/09/19 22:21:33.387, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.91 W, 300.00 W, 50, 210 MHz
2026/09/19 22:21:34.388, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.88 W, 300.00 W, 50, 210 MHz
2026/09/19 22:21:35.389, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.72 W, 300.00 W, 49, 210 MHz
2026/09/19 22:21:36.389, 0, 0 %, 0 %, 705 MiB, 49140 MiB, 33.27 W, 300.00 W, 50, 2505 MHz
2026/09/19 22:21:37.390, 0, 29 %, 2 %, 865 MiB, 49140 MiB, 59.96 W, 300.00 W, 51, 2505 MHz
2026/09/19 22:21:38.391, 0, 50 %, 10 %, 1089 MiB, 49140 MiB, 102.63 W, 300.00 W, 52, 2715 MHz
2026/09/19 22:21:39.391, 0, 47 %, 14 %, 717 MiB, 49140 MiB, 128.40 W, 300.00 W, 56, 2715 MHz
2026/09/19 22:21:40.393, 0, 48 %, 9 %, 717 MiB, 49140 MiB, 122.85 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:21:41.394, 0, 60 %, 28 %, 1089 MiB, 49140 MiB, 140.28 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:21:42.394, 0, 55 %, 27 %, 717 MiB, 49140 MiB, 160.62 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:21:43.395, 0, 54 %, 18 %, 1087 MiB, 49140 MiB, 162.09 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:21:44.395, 0, 51 %, 10 %, 1089 MiB, 49140 MiB, 152.19 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:21:45.396, 0, 57 %, 24 %, 717 MiB, 49140 MiB, 151.18 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:21:46.397, 0, 53 %, 14 %, 717 MiB, 49140 MiB, 151.55 W, 300.00 W, 58, 2700 MHz
2026/09/19 22:21:47.397, 0, 59 %, 31 %, 1087 MiB, 49140 MiB, 160.53 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:21:48.398, 0, 54 %, 24 %, 717 MiB, 49140 MiB, 169.29 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:21:49.401, 0, 52 %, 19 %, 717 MiB, 49140 MiB, 166.90 W, 300.00 W, 59, 2700 MHz
2026/09/19 22:21:50.402, 0, 47 %, 10 %, 887 MiB, 49140 MiB, 142.01 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:21:51.402, 0, 46 %, 9 %, 717 MiB, 49140 MiB, 117.07 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:21:52.403, 0, 0 %, 0 %, 715 MiB, 49140 MiB, 75.76 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:21:53.403, 0, 9 %, 1 %, 0 MiB, 49140 MiB, 65.11 W, 300.00 W, 53, 2505 MHz
2026/09/19 22:21:54.404, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 56.11 W, 300.00 W, 53, 2505 MHz
2026/09/19 22:21:55.404, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 44.05 W, 300.00 W, 52, 495 MHz
2026/09/19 22:21:56.405, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 36.31 W, 300.00 W, 51, 315 MHz
2026/09/19 22:21:57.406, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 24.53 W, 300.00 W, 51, 210 MHz
2026/09/19 22:21:58.406, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 20.63 W, 300.00 W, 51, 210 MHz
2026/09/19 22:21:59.407, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.42 W, 300.00 W, 50, 210 MHz
2026/09/19 22:22:00.408, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.87 W, 300.00 W, 50, 210 MHz
2026/09/19 22:22:01.408, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 22.83 W, 300.00 W, 50, 210 MHz
2026/09/19 22:22:02.409, 0, 0 %, 0 %, 3 MiB, 49140 MiB, 22.86 W, 300.00 W, 50, 210 MHz
2026/09/19 22:22:03.423, 0, 9 %, 1 %, 783 MiB, 49140 MiB, 51.71 W, 300.00 W, 51, 2505 MHz
2026/09/19 22:22:04.424, 0, 35 %, 6 %, 1087 MiB, 49140 MiB, 66.90 W, 300.00 W, 53, 2505 MHz
2026/09/19 22:22:05.425, 0, 47 %, 9 %, 1089 MiB, 49140 MiB, 116.76 W, 300.00 W, 55, 2715 MHz
2026/09/19 22:22:06.425, 0, 46 %, 9 %, 1089 MiB, 49140 MiB, 133.27 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:22:07.426, 0, 48 %, 11 %, 717 MiB, 49140 MiB, 116.55 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:22:08.426, 0, 56 %, 22 %, 1087 MiB, 49140 MiB, 147.37 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:22:09.427, 0, 57 %, 30 %, 717 MiB, 49140 MiB, 166.50 W, 300.00 W, 55, 2700 MHz
2026/09/19 22:22:10.428, 0, 50 %, 9 %, 1087 MiB, 49140 MiB, 155.24 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:22:11.428, 0, 53 %, 27 %, 1087 MiB, 49140 MiB, 145.36 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:22:12.429, 0, 50 %, 12 %, 717 MiB, 49140 MiB, 149.41 W, 300.00 W, 58, 2700 MHz
2026/09/19 22:22:13.430, 0, 48 %, 13 %, 717 MiB, 49140 MiB, 159.80 W, 300.00 W, 59, 2700 MHz
2026/09/19 22:22:14.430, 0, 54 %, 27 %, 1087 MiB, 49140 MiB, 159.89 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:22:15.431, 0, 51 %, 19 %, 1087 MiB, 49140 MiB, 167.03 W, 300.00 W, 59, 2700 MHz
2026/09/19 22:22:16.431, 0, 51 %, 13 %, 1087 MiB, 49140 MiB, 155.91 W, 300.00 W, 57, 2700 MHz
2026/09/19 22:22:17.435, 0, 52 %, 11 %, 717 MiB, 49140 MiB, 136.71 W, 300.00 W, 56, 2700 MHz
2026/09/19 22:22:18.435, 0, 0 %, 0 %, 717 MiB, 49140 MiB, 106.29 W, 300.00 W, 54, 2700 MHz
2026/09/19 22:22:19.436, 0, 0 %, 0 %, 715 MiB, 49140 MiB, 67.87 W, 300.00 W, 54, 2700 MHz
