seed,checkpoint,device,image_id,inference_seconds
42,checkpoint_final.pth,cuda,liver_0671,0.085510
42,checkpoint_final.pth,cuda,liver_0672,0.164387
42,checkpoint_final.pth,cuda,liver_0673,0.164480
42,checkpoint_final.pth,cuda,liver_0674,0.164566
42,checkpoint_final.pth,cuda,liver_0675,0.165254
42,checkpoint_final.pth,cuda,liver_0676,0.084354
42,checkpoint_final.pth,cuda,liver_0677,0.085459
42,checkpoint_final.pth,cuda,liver_0678,0.163477
42,checkpoint_final.pth,cuda,liver_0679,0.165154
42,checkpoint_final.pth,cuda,liver_0680,0.084644
42,checkpoint_final.pth,cuda,liver_0681,0.165517
42,checkpoint_final.pth,cuda,liver_0682,0.084846
42,checkpoint_final.pth,cuda,liver_0683,0.084646
42,checkpoint_final.pth,cuda,liver_0684,0.084380
42,checkpoint_final.pth,cuda,liver_0685,0.164960
42,checkpoint_final.pth,cuda,liver_0686,0.110616
42,checkpoint_final.pth,cuda,liver_0687,0.164225
42,checkpoint_final.pth,cuda,liver_0688,0.165790
42,checkpoint_final.pth,cuda,liver_0689,0.164935
42,checkpoint_final.pth,cuda,liver_0690,0.084315
42,checkpoint_final.pth,cuda,liver_0691,0.084867
42,checkpoint_final.pth,cuda,liver_0692,0.084821
42,checkpoint_final.pth,cuda,liver_0693,0.164981
42,checkpoint_final.pth,cuda,liver_0694,0.164106
42,checkpoint_final.pth,cuda,liver_0695,0.163565
42,checkpoint_final.pth,cuda,liver_0696,0.164364
42,checkpoint_final.pth,cuda,liver_0697,0.110404
42,checkpoint_final.pth,cuda,liver_0698,0.164595
42,checkpoint_final.pth,cuda,liver_0699,0.165228
42,checkpoint_final.pth,cuda,liver_0700,0.164820
42,checkpoint_final.pth,cuda,liver_0701,0.164668
42,checkpoint_final.pth,cuda,liver_0702,0.084162
42,checkpoint_final.pth,cuda,liver_0703,0.165490
42,checkpoint_final.pth,cuda,liver_0704,0.164888
42,checkpoint_final.pth,cuda,liver_0705,0.164551
42,checkpoint_final.pth,cuda,liver_0706,0.164592
42,checkpoint_final.pth,cuda,liver_0707,0.164626
42,checkpoint_final.pth,cuda,liver_0708,0.184986
42,checkpoint_final.pth,cuda,liver_0709,0.161572
42,checkpoint_final.pth,cuda,liver_0710,0.161082
42,checkpoint_final.pth,cuda,liver_0711,0.161421
42,checkpoint_final.pth,cuda,liver_0712,0.161587
42,checkpoint_final.pth,cuda,liver_0713,0.161317
42,checkpoint_final.pth,cuda,liver_0714,0.161401
42,checkpoint_final.pth,cuda,liver_0715,0.161174
42,checkpoint_final.pth,cuda,liver_0716,0.083229
42,checkpoint_final.pth,cuda,liver_0717,0.109188
42,checkpoint_final.pth,cuda,liver_0718,0.083687
42,checkpoint_final.pth,cuda,liver_0719,0.162191
42,checkpoint_final.pth,cuda,liver_0720,0.161234
42,checkpoint_final.pth,cuda,liver_0721,0.083600
42,checkpoint_final.pth,cuda,liver_0722,0.083735
42,checkpoint_final.pth,cuda,liver_0723,0.083694
42,checkpoint_final.pth,cuda,liver_0724,0.083774
42,checkpoint_final.pth,cuda,liver_0725,0.095114
42,checkpoint_final.pth,cuda,liver_0726,0.085123
42,checkpoint_final.pth,cuda,liver_0727,0.084246
42,checkpoint_final.pth,cuda,liver_0728,0.084573
42,checkpoint_final.pth,cuda,liver_0729,0.084658
42,checkpoint_final.pth,cuda,liver_0730,0.084300
42,checkpoint_final.pth,cuda,liver_0731,0.084570
42,checkpoint_final.pth,cuda,liver_0732,0.084907
42,checkpoint_final.pth,cuda,liver_0733,0.084541
42,checkpoint_final.pth,cuda,liver_0734,0.084279
42,checkpoint_final.pth,cuda,liver_0735,0.084518
43,checkpoint_final.pth,cuda,liver_0626,0.084277
43,checkpoint_final.pth,cuda,liver_0627,0.162952
43,checkpoint_final.pth,cuda,liver_0628,0.083722
43,checkpoint_final.pth,cuda,liver_0629,0.084097
43,checkpoint_final.pth,cuda,liver_0630,0.083950
43,checkpoint_final.pth,cuda,liver_0631,0.084244
43,checkpoint_final.pth,cuda,liver_0632,0.083530
43,checkpoint_final.pth,cuda,liver_0633,0.084138
43,checkpoint_final.pth,cuda,liver_0634,0.084081
43,checkpoint_final.pth,cuda,liver_0635,0.083624
43,checkpoint_final.pth,cuda,liver_0636,0.083772
43,checkpoint_final.pth,cuda,liver_0637,0.090386
43,checkpoint_final.pth,cuda,liver_0638,0.083589
43,checkpoint_final.pth,cuda,liver_0639,0.083552
43,checkpoint_final.pth,cuda,liver_0640,0.161476
43,checkpoint_final.pth,cuda,liver_0641,0.109400
43,checkpoint_final.pth,cuda,liver_0642,0.161567
43,checkpoint_final.pth,cuda,liver_0643,0.083365
43,checkpoint_final.pth,cuda,liver_0644,0.083790
43,checkpoint_final.pth,cuda,liver_0645,0.083473
43,checkpoint_final.pth,cuda,liver_0646,0.083335
43,checkpoint_final.pth,cuda,liver_0647,0.083369
43,checkpoint_final.pth,cuda,liver_0648,0.083583
43,checkpoint_final.pth,cuda,liver_0649,0.084072
43,checkpoint_final.pth,cuda,liver_0650,0.083577
43,checkpoint_final.pth,cuda,liver_0651,0.083211
43,checkpoint_final.pth,cuda,liver_0652,0.083577
43,checkpoint_final.pth,cuda,liver_0653,0.083597
43,checkpoint_final.pth,cuda,liver_0654,0.083675
43,checkpoint_final.pth,cuda,liver_0655,0.084405
43,checkpoint_final.pth,cuda,liver_0656,0.084093
43,checkpoint_final.pth,cuda,liver_0657,0.161809
43,checkpoint_final.pth,cuda,liver_0658,0.083637
43,checkpoint_final.pth,cuda,liver_0659,0.083949
43,checkpoint_final.pth,cuda,liver_0660,0.161942
43,checkpoint_final.pth,cuda,liver_0661,0.161643
43,checkpoint_final.pth,cuda,liver_0662,0.083211
43,checkpoint_final.pth,cuda,liver_0663,0.083999
43,checkpoint_final.pth,cuda,liver_0664,0.161684
43,checkpoint_final.pth,cuda,liver_0665,0.161320
43,checkpoint_final.pth,cuda,liver_0666,0.161604
43,checkpoint_final.pth,cuda,liver_0667,0.161883
43,checkpoint_final.pth,cuda,liver_0668,0.161108
43,checkpoint_final.pth,cuda,liver_0669,0.161470
43,checkpoint_final.pth,cuda,liver_0670,0.161991
43,checkpoint_final.pth,cuda,liver_0671,0.083328
43,checkpoint_final.pth,cuda,liver_0672,0.161831
43,checkpoint_final.pth,cuda,liver_0673,0.162162
43,checkpoint_final.pth,cuda,liver_0674,0.161597
43,checkpoint_final.pth,cuda,liver_0675,0.161935
43,checkpoint_final.pth,cuda,liver_0676,0.083470
43,checkpoint_final.pth,cuda,liver_0677,0.083770
43,checkpoint_final.pth,cuda,liver_0678,0.161389
43,checkpoint_final.pth,cuda,liver_0679,0.161488
43,checkpoint_final.pth,cuda,liver_0680,0.090644
43,checkpoint_final.pth,cuda,liver_0681,0.164636
43,checkpoint_final.pth,cuda,liver_0682,0.084148
43,checkpoint_final.pth,cuda,liver_0683,0.083955
43,checkpoint_final.pth,cuda,liver_0684,0.083865
43,checkpoint_final.pth,cuda,liver_0685,0.162797
43,checkpoint_final.pth,cuda,liver_0686,0.111928
43,checkpoint_final.pth,cuda,liver_0687,0.171082
43,checkpoint_final.pth,cuda,liver_0688,0.167687
43,checkpoint_final.pth,cuda,liver_0689,0.164294
43,checkpoint_final.pth,cuda,liver_0690,0.084499
43,checkpoint_final.pth,cuda,liver_0691,0.085067
43,checkpoint_final.pth,cuda,liver_0692,0.083666
43,checkpoint_final.pth,cuda,liver_0693,0.162940
43,checkpoint_final.pth,cuda,liver_0694,0.162801
43,checkpoint_final.pth,cuda,liver_0695,0.162827
43,checkpoint_final.pth,cuda,liver_0696,0.163860
43,checkpoint_final.pth,cuda,liver_0697,0.110964
43,checkpoint_final.pth,cuda,liver_0698,0.162773
43,checkpoint_final.pth,cuda,liver_0699,0.162277
43,checkpoint_final.pth,cuda,liver_0700,0.162085
43,checkpoint_final.pth,cuda,liver_0701,0.163028
43,checkpoint_final.pth,cuda,liver_0702,0.083775
43,checkpoint_final.pth,cuda,liver_0703,0.163453
43,checkpoint_final.pth,cuda,liver_0704,0.162805
43,checkpoint_final.pth,cuda,liver_0705,0.161952
43,checkpoint_final.pth,cuda,liver_0706,0.162371
43,checkpoint_final.pth,cuda,liver_0707,0.162509
43,checkpoint_final.pth,cuda,liver_0708,0.162995
43,checkpoint_final.pth,cuda,liver_0709,0.161111
43,checkpoint_final.pth,cuda,liver_0710,0.161748
43,checkpoint_final.pth,cuda,liver_0711,0.162132
43,checkpoint_final.pth,cuda,liver_0712,0.161816
43,checkpoint_final.pth,cuda,liver_0713,0.162618
43,checkpoint_final.pth,cuda,liver_0714,0.162599
43,checkpoint_final.pth,cuda,liver_0715,0.161675
43,checkpoint_final.pth,cuda,liver_0716,0.083632
43,checkpoint_final.pth,cuda,liver_0717,0.110012
43,checkpoint_final.pth,cuda,liver_0718,0.084161
43,checkpoint_final.pth,cuda,liver_0719,0.163216
43,checkpoint_final.pth,cuda,liver_0720,0.162593
43,checkpoint_final.pth,cuda,liver_0721,0.083566
43,checkpoint_final.pth,cuda,liver_0722,0.084153
43,checkpoint_final.pth,cuda,liver_0723,0.084097
43,checkpoint_final.pth,cuda,liver_0724,0.083677
43,checkpoint_final.pth,cuda,liver_0725,0.083664
43,checkpoint_final.pth,cuda,liver_0726,0.084017
43,checkpoint_final.pth,cuda,liver_0727,0.083955
43,checkpoint_final.pth,cuda,liver_0728,0.083760
43,checkpoint_final.pth,cuda,liver_0729,0.083578
43,checkpoint_final.pth,cuda,liver_0730,0.083787
43,checkpoint_final.pth,cuda,liver_0731,0.084150
43,checkpoint_final.pth,cuda,liver_0732,0.083790
43,checkpoint_final.pth,cuda,liver_0733,0.084242
43,checkpoint_final.pth,cuda,liver_0734,0.083911
43,checkpoint_final.pth,cuda,liver_0735,0.084747
44,checkpoint_final.pth,cuda,liver_0626,0.084975
44,checkpoint_final.pth,cuda,liver_0627,0.165672
44,checkpoint_final.pth,cuda,liver_0628,0.084642
44,checkpoint_final.pth,cuda,liver_0629,0.084779
44,checkpoint_final.pth,cuda,liver_0630,0.085033
44,checkpoint_final.pth,cuda,liver_0631,0.084649
44,checkpoint_final.pth,cuda,liver_0632,0.085565
44,checkpoint_final.pth,cuda,liver_0633,0.085236
44,checkpoint_final.pth,cuda,liver_0634,0.084326
44,checkpoint_final.pth,cuda,liver_0635,0.084604
44,checkpoint_final.pth,cuda,liver_0636,0.084910
44,checkpoint_final.pth,cuda,liver_0637,0.084832
44,checkpoint_final.pth,cuda,liver_0638,0.085139
44,checkpoint_final.pth,cuda,liver_0639,0.084955
44,checkpoint_final.pth,cuda,liver_0640,0.165817
44,checkpoint_final.pth,cuda,liver_0641,0.112267
44,checkpoint_final.pth,cuda,liver_0642,0.165135
44,checkpoint_final.pth,cuda,liver_0643,0.084725
44,checkpoint_final.pth,cuda,liver_0644,0.085052
44,checkpoint_final.pth,cuda,liver_0645,0.085124
44,checkpoint_final.pth,cuda,liver_0646,0.084956
44,checkpoint_final.pth,cuda,liver_0647,0.084547
44,checkpoint_final.pth,cuda,liver_0648,0.085240
44,checkpoint_final.pth,cuda,liver_0649,0.084999
44,checkpoint_final.pth,cuda,liver_0650,0.084893
44,checkpoint_final.pth,cuda,liver_0651,0.085005
44,checkpoint_final.pth,cuda,liver_0652,0.084820
44,checkpoint_final.pth,cuda,liver_0653,0.085029
44,checkpoint_final.pth,cuda,liver_0654,0.085057
44,checkpoint_final.pth,cuda,liver_0655,0.085217
44,checkpoint_final.pth,cuda,liver_0656,0.085082
44,checkpoint_final.pth,cuda,liver_0657,0.166599
44,checkpoint_final.pth,cuda,liver_0658,0.085417
44,checkpoint_final.pth,cuda,liver_0659,0.084895
44,checkpoint_final.pth,cuda,liver_0660,0.164798
44,checkpoint_final.pth,cuda,liver_0661,0.162831
44,checkpoint_final.pth,cuda,liver_0662,0.084868
44,checkpoint_final.pth,cuda,liver_0663,0.084801
44,checkpoint_final.pth,cuda,liver_0664,0.164879
44,checkpoint_final.pth,cuda,liver_0665,0.165328
44,checkpoint_final.pth,cuda,liver_0666,0.165784
44,checkpoint_final.pth,cuda,liver_0667,0.165417
44,checkpoint_final.pth,cuda,liver_0668,0.165592
44,checkpoint_final.pth,cuda,liver_0669,0.165872
44,checkpoint_final.pth,cuda,liver_0670,0.165704
44,checkpoint_final.pth,cuda,liver_0671,0.084497
44,checkpoint_final.pth,cuda,liver_0672,0.165735
44,checkpoint_final.pth,cuda,liver_0673,0.165749
44,checkpoint_final.pth,cuda,liver_0674,0.165329
44,checkpoint_final.pth,cuda,liver_0675,0.164903
44,checkpoint_final.pth,cuda,liver_0676,0.085050
44,checkpoint_final.pth,cuda,liver_0677,0.084800
44,checkpoint_final.pth,cuda,liver_0678,0.165357
44,checkpoint_final.pth,cuda,liver_0679,0.165528
44,checkpoint_final.pth,cuda,liver_0680,0.084673
44,checkpoint_final.pth,cuda,liver_0681,0.166593
44,checkpoint_final.pth,cuda,liver_0682,0.084785
44,checkpoint_final.pth,cuda,liver_0683,0.085529
44,checkpoint_final.pth,cuda,liver_0684,0.085212
44,checkpoint_final.pth,cuda,liver_0685,0.165298
44,checkpoint_final.pth,cuda,liver_0686,0.111809
44,checkpoint_final.pth,cuda,liver_0687,0.165406
44,checkpoint_final.pth,cuda,liver_0688,0.165894
44,checkpoint_final.pth,cuda,liver_0689,0.164873
44,checkpoint_final.pth,cuda,liver_0690,0.085250
44,checkpoint_final.pth,cuda,liver_0691,0.085193
44,checkpoint_final.pth,cuda,liver_0692,0.084838
44,checkpoint_final.pth,cuda,liver_0693,0.165865
44,checkpoint_final.pth,cuda,liver_0694,0.166668
44,checkpoint_final.pth,cuda,liver_0695,0.165265
44,checkpoint_final.pth,cuda,liver_0696,0.165229
44,checkpoint_final.pth,cuda,liver_0697,0.111876
44,checkpoint_final.pth,cuda,liver_0698,0.165697
44,checkpoint_final.pth,cuda,liver_0699,0.165270
44,checkpoint_final.pth,cuda,liver_0700,0.165917
44,checkpoint_final.pth,cuda,liver_0701,0.164378
44,checkpoint_final.pth,cuda,liver_0702,0.084676
44,checkpoint_final.pth,cuda,liver_0703,0.166894
44,checkpoint_final.pth,cuda,liver_0704,0.165520
44,checkpoint_final.pth,cuda,liver_0705,0.165474
44,checkpoint_final.pth,cuda,liver_0706,0.165709
44,checkpoint_final.pth,cuda,liver_0707,0.165073
44,checkpoint_final.pth,cuda,liver_0708,0.165022
44,checkpoint_final.pth,cuda,liver_0709,0.165595
44,checkpoint_final.pth,cuda,liver_0710,0.165530
44,checkpoint_final.pth,cuda,liver_0711,0.165976
44,checkpoint_final.pth,cuda,liver_0712,0.165366
44,checkpoint_final.pth,cuda,liver_0713,0.166104
44,checkpoint_final.pth,cuda,liver_0714,0.165887
44,checkpoint_final.pth,cuda,liver_0715,0.166476
44,checkpoint_final.pth,cuda,liver_0716,0.084447
44,checkpoint_final.pth,cuda,liver_0717,0.112460
44,checkpoint_final.pth,cuda,liver_0718,0.085133
44,checkpoint_final.pth,cuda,liver_0719,0.165581
44,checkpoint_final.pth,cuda,liver_0720,0.165539
44,checkpoint_final.pth,cuda,liver_0721,0.084767
44,checkpoint_final.pth,cuda,liver_0722,0.084916
44,checkpoint_final.pth,cuda,liver_0723,0.085058
44,checkpoint_final.pth,cuda,liver_0724,0.084836
44,checkpoint_final.pth,cuda,liver_0725,0.084606
44,checkpoint_final.pth,cuda,liver_0726,0.084920
44,checkpoint_final.pth,cuda,liver_0727,0.085125
44,checkpoint_final.pth,cuda,liver_0728,0.084734
44,checkpoint_final.pth,cuda,liver_0729,0.084595
44,checkpoint_final.pth,cuda,liver_0730,0.085331
44,checkpoint_final.pth,cuda,liver_0731,0.085105
44,checkpoint_final.pth,cuda,liver_0732,0.084964
44,checkpoint_final.pth,cuda,liver_0733,0.084816
44,checkpoint_final.pth,cuda,liver_0734,0.084775
44,checkpoint_final.pth,cuda,liver_0735,0.085280
