seed,checkpoint,device,image_id,inference_seconds
44,checkpoint_final.pth,cuda,liver_0718,0.086982
44,checkpoint_final.pth,cuda,liver_0719,0.088173
44,checkpoint_final.pth,cuda,liver_0720,0.087167
44,checkpoint_final.pth,cuda,liver_0721,0.086538
44,checkpoint_final.pth,cuda,liver_0722,0.087831
44,checkpoint_final.pth,cuda,liver_0723,0.086884
44,checkpoint_final.pth,cuda,liver_0724,0.087416
44,checkpoint_final.pth,cuda,liver_0725,0.087246
44,checkpoint_final.pth,cuda,liver_0726,0.087264
44,checkpoint_final.pth,cuda,liver_0727,0.087735
44,checkpoint_final.pth,cuda,liver_0728,0.087158
44,checkpoint_final.pth,cuda,liver_0729,0.087238
44,checkpoint_final.pth,cuda,liver_0730,0.087840
44,checkpoint_final.pth,cuda,liver_0731,0.087921
44,checkpoint_final.pth,cuda,liver_0732,0.087320
44,checkpoint_final.pth,cuda,liver_0733,0.088313
44,checkpoint_final.pth,cuda,liver_0734,0.087172
44,checkpoint_final.pth,cuda,liver_0735,0.088036
