seed,checkpoint,device,image_id,inference_seconds
42,checkpoint_final.pth,cuda,liver_0688,0.164587
42,checkpoint_final.pth,cuda,liver_0689,0.165585
42,checkpoint_final.pth,cuda,liver_0690,0.084648
42,checkpoint_final.pth,cuda,liver_0691,0.084758
42,checkpoint_final.pth,cuda,liver_0692,0.085849
42,checkpoint_final.pth,cuda,liver_0693,0.165197
42,checkpoint_final.pth,cuda,liver_0694,0.164911
42,checkpoint_final.pth,cuda,liver_0695,0.165189
42,checkpoint_final.pth,cuda,liver_0696,0.165527
42,checkpoint_final.pth,cuda,liver_0697,0.110526
42,checkpoint_final.pth,cuda,liver_0698,0.165368
42,checkpoint_final.pth,cuda,liver_0699,0.179153
42,checkpoint_final.pth,cuda,liver_0700,0.161458
42,checkpoint_final.pth,cuda,liver_0701,0.160993
42,checkpoint_final.pth,cuda,liver_0702,0.082917
42,checkpoint_final.pth,cuda,liver_0703,0.161439
42,checkpoint_final.pth,cuda,liver_0704,0.161165
42,checkpoint_final.pth,cuda,liver_0705,0.161946
42,checkpoint_final.pth,cuda,liver_0706,0.161629
42,checkpoint_final.pth,cuda,liver_0707,0.161175
42,checkpoint_final.pth,cuda,liver_0708,0.161256
42,checkpoint_final.pth,cuda,liver_0709,0.161059
42,checkpoint_final.pth,cuda,liver_0710,0.161507
42,checkpoint_final.pth,cuda,liver_0711,0.161617
42,checkpoint_final.pth,cuda,liver_0712,0.162141
42,checkpoint_final.pth,cuda,liver_0713,0.161796
42,checkpoint_final.pth,cuda,liver_0714,0.161784
42,checkpoint_final.pth,cuda,liver_0715,0.161902
42,checkpoint_final.pth,cuda,liver_0716,0.083223
42,checkpoint_final.pth,cuda,liver_0717,0.108742
42,checkpoint_final.pth,cuda,liver_0718,0.082875
42,checkpoint_final.pth,cuda,liver_0719,0.162045
42,checkpoint_final.pth,cuda,liver_0720,0.162278
42,checkpoint_final.pth,cuda,liver_0721,0.083150
42,checkpoint_final.pth,cuda,liver_0722,0.082919
42,checkpoint_final.pth,cuda,liver_0723,0.082776
42,checkpoint_final.pth,cuda,liver_0724,0.082963
42,checkpoint_final.pth,cuda,liver_0725,0.082903
42,checkpoint_final.pth,cuda,liver_0726,0.082726
42,checkpoint_final.pth,cuda,liver_0727,0.083159
42,checkpoint_final.pth,cuda,liver_0728,0.082987
42,checkpoint_final.pth,cuda,liver_0729,0.083153
42,checkpoint_final.pth,cuda,liver_0730,0.082676
42,checkpoint_final.pth,cuda,liver_0731,0.082959
42,checkpoint_final.pth,cuda,liver_0732,0.083296
42,checkpoint_final.pth,cuda,liver_0733,0.082993
42,checkpoint_final.pth,cuda,liver_0734,0.082538
42,checkpoint_final.pth,cuda,liver_0735,0.083259
43,checkpoint_final.pth,cuda,liver_0626,0.085011
43,checkpoint_final.pth,cuda,liver_0627,0.166675
43,checkpoint_final.pth,cuda,liver_0628,0.085074
43,checkpoint_final.pth,cuda,liver_0629,0.084975
43,checkpoint_final.pth,cuda,liver_0630,0.085354
43,checkpoint_final.pth,cuda,liver_0631,0.084753
43,checkpoint_final.pth,cuda,liver_0632,0.085290
43,checkpoint_final.pth,cuda,liver_0633,0.085006
43,checkpoint_final.pth,cuda,liver_0634,0.085015
43,checkpoint_final.pth,cuda,liver_0635,0.085078
43,checkpoint_final.pth,cuda,liver_0636,0.085174
43,checkpoint_final.pth,cuda,liver_0637,0.085215
43,checkpoint_final.pth,cuda,liver_0638,0.084469
43,checkpoint_final.pth,cuda,liver_0639,0.084899
43,checkpoint_final.pth,cuda,liver_0640,0.166736
43,checkpoint_final.pth,cuda,liver_0641,0.111761
43,checkpoint_final.pth,cuda,liver_0642,0.166376
43,checkpoint_final.pth,cuda,liver_0643,0.084696
43,checkpoint_final.pth,cuda,liver_0644,0.085219
43,checkpoint_final.pth,cuda,liver_0645,0.085286
43,checkpoint_final.pth,cuda,liver_0646,0.085416
43,checkpoint_final.pth,cuda,liver_0647,0.085650
43,checkpoint_final.pth,cuda,liver_0648,0.084988
43,checkpoint_final.pth,cuda,liver_0649,0.085232
43,checkpoint_final.pth,cuda,liver_0650,0.084810
43,checkpoint_final.pth,cuda,liver_0651,0.085321
43,checkpoint_final.pth,cuda,liver_0652,0.084802
43,checkpoint_final.pth,cuda,liver_0653,0.084696
43,checkpoint_final.pth,cuda,liver_0654,0.085124
43,checkpoint_final.pth,cuda,liver_0655,0.084906
43,checkpoint_final.pth,cuda,liver_0656,0.085167
43,checkpoint_final.pth,cuda,liver_0657,0.164896
43,checkpoint_final.pth,cuda,liver_0658,0.085148
43,checkpoint_final.pth,cuda,liver_0659,0.085337
43,checkpoint_final.pth,cuda,liver_0660,0.167071
43,checkpoint_final.pth,cuda,liver_0661,0.165597
43,checkpoint_final.pth,cuda,liver_0662,0.084545
43,checkpoint_final.pth,cuda,liver_0663,0.085475
43,checkpoint_final.pth,cuda,liver_0664,0.167545
43,checkpoint_final.pth,cuda,liver_0665,0.165675
43,checkpoint_final.pth,cuda,liver_0666,0.167663
43,checkpoint_final.pth,cuda,liver_0667,0.166643
43,checkpoint_final.pth,cuda,liver_0668,0.167461
43,checkpoint_final.pth,cuda,liver_0669,0.166301
43,checkpoint_final.pth,cuda,liver_0670,0.167760
43,checkpoint_final.pth,cuda,liver_0671,0.084606
43,checkpoint_final.pth,cuda,liver_0672,0.166765
43,checkpoint_final.pth,cuda,liver_0673,0.167309
43,checkpoint_final.pth,cuda,liver_0674,0.166884
43,checkpoint_final.pth,cuda,liver_0675,0.165975
43,checkpoint_final.pth,cuda,liver_0676,0.084499
43,checkpoint_final.pth,cuda,liver_0677,0.085262
43,checkpoint_final.pth,cuda,liver_0678,0.166482
43,checkpoint_final.pth,cuda,liver_0679,0.166282
43,checkpoint_final.pth,cuda,liver_0680,0.084322
43,checkpoint_final.pth,cuda,liver_0681,0.166599
43,checkpoint_final.pth,cuda,liver_0682,0.085267
43,checkpoint_final.pth,cuda,liver_0683,0.084975
43,checkpoint_final.pth,cuda,liver_0684,0.085303
43,checkpoint_final.pth,cuda,liver_0685,0.166368
43,checkpoint_final.pth,cuda,liver_0686,0.112754
43,checkpoint_final.pth,cuda,liver_0687,0.166433
43,checkpoint_final.pth,cuda,liver_0688,0.167024
43,checkpoint_final.pth,cuda,liver_0689,0.167369
43,checkpoint_final.pth,cuda,liver_0690,0.085132
43,checkpoint_final.pth,cuda,liver_0691,0.085417
43,checkpoint_final.pth,cuda,liver_0692,0.084519
43,checkpoint_final.pth,cuda,liver_0693,0.167003
43,checkpoint_final.pth,cuda,liver_0694,0.166027
43,checkpoint_final.pth,cuda,liver_0695,0.167218
43,checkpoint_final.pth,cuda,liver_0696,0.166460
43,checkpoint_final.pth,cuda,liver_0697,0.111818
43,checkpoint_final.pth,cuda,liver_0698,0.168006
43,checkpoint_final.pth,cuda,liver_0699,0.166163
43,checkpoint_final.pth,cuda,liver_0700,0.167129
43,checkpoint_final.pth,cuda,liver_0701,0.168278
43,checkpoint_final.pth,cuda,liver_0702,0.084730
43,checkpoint_final.pth,cuda,liver_0703,0.167384
43,checkpoint_final.pth,cuda,liver_0704,0.166504
43,checkpoint_final.pth,cuda,liver_0705,0.166568
43,checkpoint_final.pth,cuda,liver_0706,0.167251
43,checkpoint_final.pth,cuda,liver_0707,0.165746
43,checkpoint_final.pth,cuda,liver_0708,0.165686
43,checkpoint_final.pth,cuda,liver_0709,0.165914
43,checkpoint_final.pth,cuda,liver_0710,0.167338
43,checkpoint_final.pth,cuda,liver_0711,0.166743
43,checkpoint_final.pth,cuda,liver_0712,0.166986
43,checkpoint_final.pth,cuda,liver_0713,0.165005
43,checkpoint_final.pth,cuda,liver_0714,0.166976
43,checkpoint_final.pth,cuda,liver_0715,0.166781
43,checkpoint_final.pth,cuda,liver_0716,0.084754
43,checkpoint_final.pth,cuda,liver_0717,0.112988
43,checkpoint_final.pth,cuda,liver_0718,0.091245
43,checkpoint_final.pth,cuda,liver_0719,0.162185
43,checkpoint_final.pth,cuda,liver_0720,0.162825
43,checkpoint_final.pth,cuda,liver_0721,0.083686
43,checkpoint_final.pth,cuda,liver_0722,0.083691
43,checkpoint_final.pth,cuda,liver_0723,0.083071
43,checkpoint_final.pth,cuda,liver_0724,0.083004
43,checkpoint_final.pth,cuda,liver_0725,0.083212
43,checkpoint_final.pth,cuda,liver_0726,0.084573
43,checkpoint_final.pth,cuda,liver_0727,0.083710
43,checkpoint_final.pth,cuda,liver_0728,0.083850
43,checkpoint_final.pth,cuda,liver_0729,0.083070
43,checkpoint_final.pth,cuda,liver_0730,0.083572
43,checkpoint_final.pth,cuda,liver_0731,0.083636
43,checkpoint_final.pth,cuda,liver_0732,0.084138
43,checkpoint_final.pth,cuda,liver_0733,0.083519
43,checkpoint_final.pth,cuda,liver_0734,0.083477
43,checkpoint_final.pth,cuda,liver_0735,0.083920
44,checkpoint_final.pth,cuda,liver_0626,0.083368
44,checkpoint_final.pth,cuda,liver_0627,0.163152
44,checkpoint_final.pth,cuda,liver_0628,0.083546
44,checkpoint_final.pth,cuda,liver_0629,0.083480
44,checkpoint_final.pth,cuda,liver_0630,0.083724
44,checkpoint_final.pth,cuda,liver_0631,0.083991
44,checkpoint_final.pth,cuda,liver_0632,0.083199
44,checkpoint_final.pth,cuda,liver_0633,0.083432
44,checkpoint_final.pth,cuda,liver_0634,0.083209
44,checkpoint_final.pth,cuda,liver_0635,0.083510
44,checkpoint_final.pth,cuda,liver_0636,0.083333
44,checkpoint_final.pth,cuda,liver_0637,0.083569
44,checkpoint_final.pth,cuda,liver_0638,0.083744
44,checkpoint_final.pth,cuda,liver_0639,0.083644
44,checkpoint_final.pth,cuda,liver_0640,0.162828
44,checkpoint_final.pth,cuda,liver_0641,0.109680
44,checkpoint_final.pth,cuda,liver_0642,0.162962
44,checkpoint_final.pth,cuda,liver_0643,0.082892
44,checkpoint_final.pth,cuda,liver_0644,0.083608
44,checkpoint_final.pth,cuda,liver_0645,0.083021
44,checkpoint_final.pth,cuda,liver_0646,0.083493
44,checkpoint_final.pth,cuda,liver_0647,0.083458
44,checkpoint_final.pth,cuda,liver_0648,0.083268
44,checkpoint_final.pth,cuda,liver_0649,0.083270
44,checkpoint_final.pth,cuda,liver_0650,0.083514
44,checkpoint_final.pth,cuda,liver_0651,0.083621
44,checkpoint_final.pth,cuda,liver_0652,0.083332
44,checkpoint_final.pth,cuda,liver_0653,0.083360
44,checkpoint_final.pth,cuda,liver_0654,0.083725
44,checkpoint_final.pth,cuda,liver_0655,0.083288
44,checkpoint_final.pth,cuda,liver_0656,0.083657
44,checkpoint_final.pth,cuda,liver_0657,0.162516
44,checkpoint_final.pth,cuda,liver_0658,0.083987
44,checkpoint_final.pth,cuda,liver_0659,0.083399
44,checkpoint_final.pth,cuda,liver_0660,0.162936
44,checkpoint_final.pth,cuda,liver_0661,0.163218
44,checkpoint_final.pth,cuda,liver_0662,0.083591
44,checkpoint_final.pth,cuda,liver_0663,0.084324
44,checkpoint_final.pth,cuda,liver_0664,0.162634
44,checkpoint_final.pth,cuda,liver_0665,0.162702
44,checkpoint_final.pth,cuda,liver_0666,0.162731
44,checkpoint_final.pth,cuda,liver_0667,0.163164
44,checkpoint_final.pth,cuda,liver_0668,0.162544
44,checkpoint_final.pth,cuda,liver_0669,0.162925
44,checkpoint_final.pth,cuda,liver_0670,0.162688
44,checkpoint_final.pth,cuda,liver_0671,0.083454
44,checkpoint_final.pth,cuda,liver_0672,0.162355
44,checkpoint_final.pth,cuda,liver_0673,0.162751
44,checkpoint_final.pth,cuda,liver_0674,0.162647
44,checkpoint_final.pth,cuda,liver_0675,0.163236
44,checkpoint_final.pth,cuda,liver_0676,0.083281
44,checkpoint_final.pth,cuda,liver_0677,0.083566
44,checkpoint_final.pth,cuda,liver_0678,0.162885
44,checkpoint_final.pth,cuda,liver_0679,0.162451
44,checkpoint_final.pth,cuda,liver_0680,0.083192
44,checkpoint_final.pth,cuda,liver_0681,0.163060
44,checkpoint_final.pth,cuda,liver_0682,0.083328
44,checkpoint_final.pth,cuda,liver_0683,0.083428
44,checkpoint_final.pth,cuda,liver_0684,0.083432
44,checkpoint_final.pth,cuda,liver_0685,0.162772
44,checkpoint_final.pth,cuda,liver_0686,0.109939
44,checkpoint_final.pth,cuda,liver_0687,0.161316
44,checkpoint_final.pth,cuda,liver_0688,0.162620
44,checkpoint_final.pth,cuda,liver_0689,0.162555
44,checkpoint_final.pth,cuda,liver_0690,0.083981
44,checkpoint_final.pth,cuda,liver_0691,0.083987
44,checkpoint_final.pth,cuda,liver_0692,0.083840
44,checkpoint_final.pth,cuda,liver_0693,0.163054
44,checkpoint_final.pth,cuda,liver_0694,0.163030
44,checkpoint_final.pth,cuda,liver_0695,0.163258
44,checkpoint_final.pth,cuda,liver_0696,0.162126
44,checkpoint_final.pth,cuda,liver_0697,0.109794
44,checkpoint_final.pth,cuda,liver_0698,0.162414
44,checkpoint_final.pth,cuda,liver_0699,0.162862
44,checkpoint_final.pth,cuda,liver_0700,0.163050
44,checkpoint_final.pth,cuda,liver_0701,0.179445
44,checkpoint_final.pth,cuda,liver_0702,0.084144
44,checkpoint_final.pth,cuda,liver_0703,0.163894
44,checkpoint_final.pth,cuda,liver_0704,0.163337
44,checkpoint_final.pth,cuda,liver_0705,0.162483
44,checkpoint_final.pth,cuda,liver_0706,0.162961
44,checkpoint_final.pth,cuda,liver_0707,0.162559
44,checkpoint_final.pth,cuda,liver_0708,0.162627
44,checkpoint_final.pth,cuda,liver_0709,0.163415
44,checkpoint_final.pth,cuda,liver_0710,0.162975
44,checkpoint_final.pth,cuda,liver_0711,0.163280
44,checkpoint_final.pth,cuda,liver_0712,0.163075
44,checkpoint_final.pth,cuda,liver_0713,0.162752
44,checkpoint_final.pth,cuda,liver_0714,0.163353
44,checkpoint_final.pth,cuda,liver_0715,0.163290
44,checkpoint_final.pth,cuda,liver_0716,0.083235
44,checkpoint_final.pth,cuda,liver_0717,0.113100
44,checkpoint_final.pth,cuda,liver_0718,0.085022
44,checkpoint_final.pth,cuda,liver_0719,0.164159
44,checkpoint_final.pth,cuda,liver_0720,0.163351
44,checkpoint_final.pth,cuda,liver_0721,0.084137
44,checkpoint_final.pth,cuda,liver_0722,0.084742
44,checkpoint_final.pth,cuda,liver_0723,0.083530
44,checkpoint_final.pth,cuda,liver_0724,0.083825
44,checkpoint_final.pth,cuda,liver_0725,0.084164
44,checkpoint_final.pth,cuda,liver_0726,0.083996
44,checkpoint_final.pth,cuda,liver_0727,0.083617
44,checkpoint_final.pth,cuda,liver_0728,0.091402
44,checkpoint_final.pth,cuda,liver_0729,0.083613
44,checkpoint_final.pth,cuda,liver_0730,0.083615
44,checkpoint_final.pth,cuda,liver_0731,0.083143
44,checkpoint_final.pth,cuda,liver_0732,0.083496
44,checkpoint_final.pth,cuda,liver_0733,0.083577
44,checkpoint_final.pth,cuda,liver_0734,0.083251
44,checkpoint_final.pth,cuda,liver_0735,0.083546
