timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 16:03:47.141, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 66.00 W, 300.00 W, 56, 2505 MHz
2026/09/23 16:03:48.146, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 66.00 W, 300.00 W, 56, 2505 MHz
2026/09/23 16:03:49.147, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 51.00 W, 300.00 W, 55, 510 MHz
2026/09/23 16:03:50.147, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 42.29 W, 300.00 W, 54, 330 MHz
2026/09/23 16:03:51.148, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 29.92 W, 300.00 W, 54, 210 MHz
2026/09/23 16:03:52.148, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 53.29 W, 300.00 W, 54, 2505 MHz
2026/09/23 16:03:53.149, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 62.05 W, 300.00 W, 54, 2505 MHz
2026/09/23 16:03:54.149, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 60.53 W, 300.00 W, 54, 2505 MHz
2026/09/23 16:03:55.157, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 60.38 W, 300.00 W, 54, 2505 MHz
2026/09/23 16:03:56.158, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 60.14 W, 300.00 W, 54, 2505 MHz
2026/09/23 16:03:57.159, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 60.58 W, 300.00 W, 54, 2505 MHz
2026/09/23 16:03:58.159, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 60.34 W, 300.00 W, 53, 2505 MHz
2026/09/23 16:03:59.160, 0, 0 %, 0 %, 2111 MiB, 49140 MiB, 60.54 W, 300.00 W, 53, 2505 MHz
2026/09/23 16:04:00.160, 0, 17 %, 7 %, 7091 MiB, 49140 MiB, 109.77 W, 300.00 W, 54, 2760 MHz
2026/09/23 16:04:01.161, 0, 98 %, 60 %, 4897 MiB, 49140 MiB, 131.93 W, 300.00 W, 54, 2745 MHz
2026/09/23 16:04:02.161, 0, 0 %, 0 %, 5259 MiB, 49140 MiB, 81.13 W, 300.00 W, 54, 2745 MHz
2026/09/23 16:04:03.162, 0, 0 %, 0 %, 5529 MiB, 49140 MiB, 91.90 W, 300.00 W, 54, 2745 MHz
2026/09/23 16:04:04.162, 0, 100 %, 8 %, 7961 MiB, 49140 MiB, 101.48 W, 300.00 W, 54, 2745 MHz
2026/09/23 16:04:05.163, 0, 75 %, 58 %, 4627 MiB, 49140 MiB, 104.39 W, 300.00 W, 54, 2745 MHz
2026/09/23 16:04:06.163, 0, 0 %, 0 %, 4539 MiB, 49140 MiB, 84.66 W, 300.00 W, 54, 2745 MHz
2026/09/23 16:04:07.164, 0, 0 %, 0 %, 4675 MiB, 49140 MiB, 85.27 W, 300.00 W, 54, 2760 MHz
2026/09/23 16:04:08.164, 0, 0 %, 0 %, 4403 MiB, 49140 MiB, 92.17 W, 300.00 W, 55, 2760 MHz
2026/09/23 16:04:09.165, 0, 0 %, 0 %, 4403 MiB, 49140 MiB, 80.68 W, 300.00 W, 56, 2760 MHz
2026/09/23 16:04:10.165, 0, 0 %, 0 %, 4471 MiB, 49140 MiB, 82.12 W, 300.00 W, 53, 2145 MHz
2026/09/23 16:04:11.166, 0, 0 %, 0 %, 4245 MiB, 49140 MiB, 68.99 W, 300.00 W, 53, 2505 MHz
2026/09/23 16:04:12.166, 0, 0 %, 0 %, 4245 MiB, 49140 MiB, 72.05 W, 300.00 W, 53, 2505 MHz
2026/09/23 16:04:13.166, 0, 0 %, 0 %, 4279 MiB, 49140 MiB, 67.25 W, 300.00 W, 57, 2505 MHz
2026/09/23 16:04:14.167, 0, 0 %, 0 %, 4211 MiB, 49140 MiB, 72.19 W, 300.00 W, 52, 2265 MHz
2026/09/23 16:04:15.167, 0, 0 %, 0 %, 4211 MiB, 49140 MiB, 66.13 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:16.168, 0, 0 %, 0 %, 4199 MiB, 49140 MiB, 61.89 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:17.168, 0, 0 %, 0 %, 4199 MiB, 49140 MiB, 66.40 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:18.169, 0, 0 %, 0 %, 4199 MiB, 49140 MiB, 64.50 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:19.169, 0, 0 %, 0 %, 4199 MiB, 49140 MiB, 60.49 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:20.172, 0, 0 %, 0 %, 4179 MiB, 49140 MiB, 61.28 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:21.173, 0, 0 %, 0 %, 4179 MiB, 49140 MiB, 61.37 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:22.173, 0, 0 %, 0 %, 4179 MiB, 49140 MiB, 60.99 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:23.174, 0, 0 %, 0 %, 4179 MiB, 49140 MiB, 60.55 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:24.174, 0, 8 %, 2 %, 4319 MiB, 49140 MiB, 66.25 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:25.176, 0, 52 %, 40 %, 4905 MiB, 49140 MiB, 83.55 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:26.176, 0, 0 %, 0 %, 6037 MiB, 49140 MiB, 64.77 W, 300.00 W, 52, 2505 MHz
2026/09/23 16:04:27.178, 0, 95 %, 82 %, 6037 MiB, 49140 MiB, 259.12 W, 300.00 W, 60, 2205 MHz
2026/09/23 16:04:28.178, 0, 97 %, 86 %, 6037 MiB, 49140 MiB, 279.48 W, 300.00 W, 59, 2310 MHz
2026/09/23 16:04:29.180, 0, 97 %, 91 %, 6037 MiB, 49140 MiB, 281.48 W, 300.00 W, 59, 1995 MHz
2026/09/23 16:04:30.181, 0, 97 %, 89 %, 6037 MiB, 49140 MiB, 280.57 W, 300.00 W, 60, 2085 MHz
2026/09/23 16:04:31.182, 0, 97 %, 86 %, 6037 MiB, 49140 MiB, 282.98 W, 300.00 W, 61, 2085 MHz
2026/09/23 16:04:32.182, 0, 98 %, 86 %, 6037 MiB, 49140 MiB, 281.23 W, 300.00 W, 62, 2235 MHz
2026/09/23 16:04:33.183, 0, 97 %, 90 %, 6037 MiB, 49140 MiB, 281.95 W, 300.00 W, 61, 2220 MHz
2026/09/23 16:04:34.184, 0, 95 %, 87 %, 6037 MiB, 49140 MiB, 283.18 W, 300.00 W, 61, 2025 MHz
2026/09/23 16:04:35.185, 0, 98 %, 83 %, 6037 MiB, 49140 MiB, 281.74 W, 300.00 W, 64, 2190 MHz
2026/09/23 16:04:36.186, 0, 98 %, 88 %, 6037 MiB, 49140 MiB, 281.34 W, 300.00 W, 62, 2295 MHz
2026/09/23 16:04:37.187, 0, 97 %, 90 %, 6037 MiB, 49140 MiB, 281.51 W, 300.00 W, 62, 1950 MHz
2026/09/23 16:04:38.188, 0, 98 %, 90 %, 6037 MiB, 49140 MiB, 282.55 W, 300.00 W, 63, 1965 MHz
2026/09/23 16:04:39.188, 0, 96 %, 87 %, 6037 MiB, 49140 MiB, 283.55 W, 300.00 W, 63, 2025 MHz
2026/09/23 16:04:40.190, 0, 98 %, 86 %, 6037 MiB, 49140 MiB, 280.17 W, 300.00 W, 64, 2250 MHz
2026/09/23 16:04:41.191, 0, 93 %, 82 %, 6037 MiB, 49140 MiB, 282.59 W, 300.00 W, 64, 2040 MHz
2026/09/23 16:04:42.193, 0, 97 %, 83 %, 6037 MiB, 49140 MiB, 280.94 W, 300.00 W, 66, 2250 MHz
2026/09/23 16:04:43.193, 0, 98 %, 88 %, 6037 MiB, 49140 MiB, 282.17 W, 300.00 W, 65, 2160 MHz
2026/09/23 16:04:44.194, 0, 98 %, 86 %, 6037 MiB, 49140 MiB, 281.98 W, 300.00 W, 66, 2130 MHz
2026/09/23 16:04:45.195, 0, 97 %, 87 %, 6037 MiB, 49140 MiB, 282.46 W, 300.00 W, 65, 2235 MHz
2026/09/23 16:04:46.196, 0, 98 %, 87 %, 6037 MiB, 49140 MiB, 282.39 W, 300.00 W, 66, 2160 MHz
2026/09/23 16:04:47.197, 0, 98 %, 90 %, 6037 MiB, 49140 MiB, 283.86 W, 300.00 W, 65, 2205 MHz
2026/09/23 16:04:48.198, 0, 97 %, 90 %, 6037 MiB, 49140 MiB, 193.60 W, 300.00 W, 61, 2745 MHz
2026/09/23 16:04:49.198, 0, 0 %, 0 %, 1783 MiB, 49140 MiB, 95.23 W, 300.00 W, 61, 2745 MHz
2026/09/23 16:04:50.199, 0, 18 %, 1 %, 2269 MiB, 49140 MiB, 129.66 W, 300.00 W, 63, 2745 MHz
2026/09/23 16:04:51.199, 0, 94 %, 69 %, 2269 MiB, 49140 MiB, 262.58 W, 300.00 W, 66, 1755 MHz
2026/09/23 16:04:52.200, 0, 0 %, 0 %, 2269 MiB, 49140 MiB, 109.77 W, 300.00 W, 60, 2745 MHz
2026/09/23 16:04:53.202, 0, 0 %, 0 %, 6159 MiB, 49140 MiB, 151.46 W, 300.00 W, 66, 2310 MHz
2026/09/23 16:04:54.203, 0, 97 %, 86 %, 6159 MiB, 49140 MiB, 284.33 W, 300.00 W, 66, 2145 MHz
2026/09/23 16:04:55.203, 0, 98 %, 86 %, 6159 MiB, 49140 MiB, 282.48 W, 300.00 W, 67, 2100 MHz
2026/09/23 16:04:56.204, 0, 97 %, 87 %, 6159 MiB, 49140 MiB, 284.12 W, 300.00 W, 66, 2070 MHz
2026/09/23 16:04:57.205, 0, 93 %, 80 %, 6159 MiB, 49140 MiB, 282.92 W, 300.00 W, 68, 1755 MHz
2026/09/23 16:04:58.206, 0, 98 %, 87 %, 6159 MiB, 49140 MiB, 284.84 W, 300.00 W, 67, 2145 MHz
2026/09/23 16:04:59.207, 0, 98 %, 83 %, 6159 MiB, 49140 MiB, 283.83 W, 300.00 W, 69, 1845 MHz
2026/09/23 16:05:00.207, 0, 97 %, 86 %, 6159 MiB, 49140 MiB, 285.52 W, 300.00 W, 68, 2190 MHz
2026/09/23 16:05:01.208, 0, 97 %, 82 %, 6159 MiB, 49140 MiB, 284.18 W, 300.00 W, 68, 2070 MHz
2026/09/23 16:05:02.208, 0, 97 %, 84 %, 6159 MiB, 49140 MiB, 286.18 W, 300.00 W, 67, 2220 MHz
2026/09/23 16:05:03.209, 0, 98 %, 86 %, 6159 MiB, 49140 MiB, 285.06 W, 300.00 W, 68, 2145 MHz
2026/09/23 16:05:04.210, 0, 95 %, 84 %, 6159 MiB, 49140 MiB, 287.42 W, 300.00 W, 67, 2160 MHz
