timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 04:34:56.793, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 77.11 W, 300.00 W, 56, 2505 MHz
2026/09/23 04:34:57.798, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 69.13 W, 300.00 W, 56, 2505 MHz
2026/09/23 04:34:58.798, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 66.14 W, 300.00 W, 56, 2505 MHz
2026/09/23 04:34:59.799, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 49.23 W, 300.00 W, 55, 495 MHz
2026/09/23 04:35:00.799, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 35.80 W, 300.00 W, 54, 225 MHz
2026/09/23 04:35:01.800, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 53.68 W, 300.00 W, 55, 2505 MHz
2026/09/23 04:35:02.800, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 62.72 W, 300.00 W, 54, 2505 MHz
2026/09/23 04:35:03.801, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 62.09 W, 300.00 W, 54, 2505 MHz
2026/09/23 04:35:04.805, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 61.86 W, 300.00 W, 54, 2505 MHz
2026/09/23 04:35:05.805, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 61.88 W, 300.00 W, 54, 2505 MHz
2026/09/23 04:35:06.806, 0, 0 %, 0 %, 635 MiB, 49140 MiB, 61.92 W, 300.00 W, 54, 2505 MHz
2026/09/23 04:35:07.806, 0, 0 %, 0 %, 1179 MiB, 49140 MiB, 67.94 W, 300.00 W, 55, 2505 MHz
2026/09/23 04:35:08.807, 0, 3 %, 0 %, 2165 MiB, 49140 MiB, 80.50 W, 300.00 W, 56, 2505 MHz
2026/09/23 04:35:09.807, 0, 0 %, 0 %, 2171 MiB, 49140 MiB, 75.32 W, 300.00 W, 53, 2505 MHz
2026/09/23 04:35:10.807, 0, 0 %, 0 %, 2293 MiB, 49140 MiB, 66.25 W, 300.00 W, 53, 2505 MHz
2026/09/23 04:35:11.808, 0, 0 %, 0 %, 2385 MiB, 49140 MiB, 74.34 W, 300.00 W, 54, 2745 MHz
2026/09/23 04:35:12.808, 0, 0 %, 0 %, 2085 MiB, 49140 MiB, 87.64 W, 300.00 W, 54, 2745 MHz
2026/09/23 04:35:13.809, 0, 0 %, 0 %, 2055 MiB, 49140 MiB, 74.60 W, 300.00 W, 53, 2505 MHz
2026/09/23 04:35:14.809, 0, 0 %, 0 %, 2101 MiB, 49140 MiB, 66.64 W, 300.00 W, 53, 2505 MHz
2026/09/23 04:35:15.810, 0, 0 %, 0 %, 2009 MiB, 49140 MiB, 65.57 W, 300.00 W, 53, 2505 MHz
2026/09/23 04:35:16.810, 0, 0 %, 0 %, 2031 MiB, 49140 MiB, 62.39 W, 300.00 W, 53, 2505 MHz
2026/09/23 04:35:17.811, 0, 0 %, 0 %, 1955 MiB, 49140 MiB, 64.38 W, 300.00 W, 53, 2505 MHz
2026/09/23 04:35:18.811, 0, 0 %, 0 %, 1955 MiB, 49140 MiB, 64.58 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:19.812, 0, 0 %, 0 %, 1981 MiB, 49140 MiB, 64.18 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:20.812, 0, 0 %, 0 %, 1939 MiB, 49140 MiB, 65.19 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:21.813, 0, 0 %, 0 %, 1939 MiB, 49140 MiB, 63.16 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:22.813, 0, 0 %, 0 %, 1939 MiB, 49140 MiB, 63.81 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:23.814, 0, 0 %, 0 %, 1941 MiB, 49140 MiB, 62.69 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:24.814, 0, 0 %, 0 %, 1941 MiB, 49140 MiB, 60.64 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:25.815, 0, 0 %, 0 %, 1939 MiB, 49140 MiB, 60.97 W, 300.00 W, 52, 2505 MHz
2026/09/23 04:35:26.815, 0, 0 %, 0 %, 1939 MiB, 49140 MiB, 60.76 W, 300.00 W, 51, 2505 MHz
2026/09/23 04:35:27.816, 0, 0 %, 0 %, 1939 MiB, 49140 MiB, 60.84 W, 300.00 W, 51, 2505 MHz
2026/09/23 04:35:28.816, 0, 0 %, 0 %, 1939 MiB, 49140 MiB, 60.65 W, 300.00 W, 51, 2505 MHz
2026/09/23 04:35:29.817, 0, 0 %, 0 %, 1985 MiB, 49140 MiB, 62.58 W, 300.00 W, 51, 2505 MHz
