timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 12:52:14.620, 0, 0 %, 0 %, 4295 MiB, 49140 MiB, 61.24 W, 300.00 W, 52, 2505 MHz
2026/09/23 12:52:15.620, 0, 0 %, 0 %, 4295 MiB, 49140 MiB, 60.28 W, 300.00 W, 52, 2505 MHz
2026/09/23 12:52:16.621, 0, 0 %, 0 %, 4357 MiB, 49140 MiB, 63.75 W, 300.00 W, 52, 2505 MHz
2026/09/23 12:52:17.621, 0, 0 %, 0 %, 5447 MiB, 49140 MiB, 84.30 W, 300.00 W, 53, 2505 MHz
2026/09/23 12:52:18.622, 0, 0 %, 0 %, 7401 MiB, 49140 MiB, 66.24 W, 300.00 W, 52, 2505 MHz
2026/09/23 12:52:19.623, 0, 87 %, 79 %, 7401 MiB, 49140 MiB, 190.26 W, 300.00 W, 57, 2025 MHz
2026/09/23 12:52:20.624, 0, 97 %, 89 %, 7401 MiB, 49140 MiB, 285.18 W, 300.00 W, 58, 1980 MHz
2026/09/23 12:52:21.625, 0, 97 %, 89 %, 7401 MiB, 49140 MiB, 285.46 W, 300.00 W, 58, 2055 MHz
2026/09/23 12:52:22.626, 0, 98 %, 90 %, 7401 MiB, 49140 MiB, 286.00 W, 300.00 W, 59, 2055 MHz
2026/09/23 12:52:23.627, 0, 96 %, 88 %, 7401 MiB, 49140 MiB, 282.32 W, 300.00 W, 60, 1890 MHz
2026/09/23 12:52:24.629, 0, 98 %, 90 %, 7401 MiB, 49140 MiB, 283.72 W, 300.00 W, 62, 1845 MHz
2026/09/23 12:52:25.629, 0, 97 %, 89 %, 7401 MiB, 49140 MiB, 286.54 W, 300.00 W, 61, 1890 MHz
2026/09/23 12:52:26.630, 0, 94 %, 87 %, 7401 MiB, 49140 MiB, 283.63 W, 300.00 W, 63, 1725 MHz
2026/09/23 12:52:27.630, 0, 97 %, 88 %, 7401 MiB, 49140 MiB, 284.95 W, 300.00 W, 62, 1695 MHz
2026/09/23 12:52:28.631, 0, 96 %, 88 %, 7401 MiB, 49140 MiB, 286.12 W, 300.00 W, 63, 1755 MHz
2026/09/23 12:52:29.632, 0, 95 %, 87 %, 7401 MiB, 49140 MiB, 285.44 W, 300.00 W, 64, 1740 MHz
2026/09/23 12:52:30.632, 0, 97 %, 89 %, 7401 MiB, 49140 MiB, 286.11 W, 300.00 W, 64, 1890 MHz
2026/09/23 12:52:31.635, 0, 97 %, 89 %, 7401 MiB, 49140 MiB, 285.72 W, 300.00 W, 65, 2040 MHz
2026/09/23 12:52:32.636, 0, 98 %, 91 %, 7401 MiB, 49140 MiB, 285.23 W, 300.00 W, 66, 2025 MHz
2026/09/23 12:52:33.637, 0, 97 %, 89 %, 7401 MiB, 49140 MiB, 286.27 W, 300.00 W, 66, 2070 MHz
2026/09/23 12:52:34.638, 0, 98 %, 89 %, 7401 MiB, 49140 MiB, 287.33 W, 300.00 W, 66, 1980 MHz
2026/09/23 12:52:35.639, 0, 97 %, 87 %, 7401 MiB, 49140 MiB, 287.80 W, 300.00 W, 66, 2100 MHz
2026/09/23 12:52:36.640, 0, 97 %, 85 %, 7401 MiB, 49140 MiB, 287.12 W, 300.00 W, 65, 2085 MHz
2026/09/23 12:52:37.641, 0, 92 %, 84 %, 7401 MiB, 49140 MiB, 287.36 W, 300.00 W, 65, 1875 MHz
2026/09/23 12:52:38.642, 0, 98 %, 89 %, 7401 MiB, 49140 MiB, 287.64 W, 300.00 W, 66, 2055 MHz
2026/09/23 12:52:39.643, 0, 97 %, 89 %, 7401 MiB, 49140 MiB, 287.39 W, 300.00 W, 66, 2115 MHz
2026/09/23 12:52:40.643, 0, 98 %, 89 %, 7401 MiB, 49140 MiB, 287.39 W, 300.00 W, 67, 2115 MHz
2026/09/23 12:52:41.644, 0, 96 %, 88 %, 7401 MiB, 49140 MiB, 286.65 W, 300.00 W, 65, 1815 MHz
2026/09/23 12:52:42.645, 0, 0 %, 0 %, 1937 MiB, 49140 MiB, 124.09 W, 300.00 W, 61, 2745 MHz
2026/09/23 12:52:43.645, 0, 100 %, 23 %, 1553 MiB, 49140 MiB, 107.57 W, 300.00 W, 61, 2745 MHz
2026/09/23 12:52:44.646, 0, 97 %, 35 %, 2333 MiB, 49140 MiB, 192.10 W, 300.00 W, 66, 1740 MHz
2026/09/23 12:52:45.646, 0, 91 %, 67 %, 2333 MiB, 49140 MiB, 228.92 W, 300.00 W, 61, 2745 MHz
2026/09/23 12:52:46.647, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 81.77 W, 300.00 W, 60, 2745 MHz
2026/09/23 12:52:47.648, 0, 98 %, 90 %, 7503 MiB, 49140 MiB, 222.00 W, 300.00 W, 66, 2085 MHz
2026/09/23 12:52:48.648, 0, 86 %, 77 %, 7503 MiB, 49140 MiB, 282.94 W, 300.00 W, 65, 1785 MHz
2026/09/23 12:52:49.649, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 288.67 W, 300.00 W, 66, 1665 MHz
2026/09/23 12:52:50.651, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 288.07 W, 300.00 W, 68, 1950 MHz
2026/09/23 12:52:51.652, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 289.55 W, 300.00 W, 69, 1980 MHz
2026/09/23 12:52:52.653, 0, 91 %, 83 %, 7503 MiB, 49140 MiB, 288.11 W, 300.00 W, 67, 2055 MHz
2026/09/23 12:52:53.653, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 288.55 W, 300.00 W, 67, 2070 MHz
2026/09/23 12:52:54.654, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 288.63 W, 300.00 W, 69, 2160 MHz
2026/09/23 12:52:55.655, 0, 96 %, 88 %, 7503 MiB, 49140 MiB, 288.66 W, 300.00 W, 66, 1725 MHz
2026/09/23 12:52:56.656, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 289.42 W, 300.00 W, 68, 1650 MHz
2026/09/23 12:52:57.656, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 289.73 W, 300.00 W, 70, 1860 MHz
2026/09/23 12:52:58.659, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 288.23 W, 300.00 W, 68, 1995 MHz
2026/09/23 12:52:59.660, 0, 95 %, 85 %, 7503 MiB, 49140 MiB, 288.46 W, 300.00 W, 69, 1995 MHz
2026/09/23 12:53:00.662, 0, 97 %, 88 %, 7503 MiB, 49140 MiB, 289.00 W, 300.00 W, 68, 1905 MHz
2026/09/23 12:53:01.663, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 288.22 W, 300.00 W, 69, 1680 MHz
2026/09/23 12:53:02.663, 0, 90 %, 81 %, 7503 MiB, 49140 MiB, 287.60 W, 300.00 W, 71, 1965 MHz
2026/09/23 12:53:03.665, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 290.30 W, 300.00 W, 69, 1950 MHz
2026/09/23 12:53:04.665, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 291.31 W, 300.00 W, 69, 1890 MHz
2026/09/23 12:53:05.666, 0, 97 %, 88 %, 7503 MiB, 49140 MiB, 290.55 W, 300.00 W, 70, 2070 MHz
2026/09/23 12:53:06.667, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 289.99 W, 300.00 W, 68, 2085 MHz
2026/09/23 12:53:07.668, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 290.13 W, 300.00 W, 70, 1710 MHz
2026/09/23 12:53:08.669, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 290.56 W, 300.00 W, 70, 1605 MHz
2026/09/23 12:53:09.669, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 290.06 W, 300.00 W, 70, 2115 MHz
2026/09/23 12:53:10.671, 0, 94 %, 70 %, 7503 MiB, 49140 MiB, 294.68 W, 300.00 W, 72, 1650 MHz
2026/09/23 12:53:11.671, 0, 10 %, 0 %, 7503 MiB, 49140 MiB, 169.38 W, 300.00 W, 64, 2730 MHz
2026/09/23 12:53:12.672, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 90.96 W, 300.00 W, 69, 2400 MHz
2026/09/23 12:53:13.673, 0, 97 %, 88 %, 7503 MiB, 49140 MiB, 291.98 W, 300.00 W, 71, 1620 MHz
2026/09/23 12:53:14.674, 0, 98 %, 85 %, 7503 MiB, 49140 MiB, 289.90 W, 300.00 W, 70, 1905 MHz
2026/09/23 12:53:15.675, 0, 97 %, 88 %, 7503 MiB, 49140 MiB, 288.95 W, 300.00 W, 71, 1830 MHz
2026/09/23 12:53:16.676, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 287.55 W, 300.00 W, 70, 1815 MHz
2026/09/23 12:53:17.677, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 289.10 W, 300.00 W, 71, 1590 MHz
2026/09/23 12:53:18.677, 0, 90 %, 82 %, 7503 MiB, 49140 MiB, 289.55 W, 300.00 W, 70, 1950 MHz
2026/09/23 12:53:19.678, 0, 95 %, 85 %, 7503 MiB, 49140 MiB, 289.92 W, 300.00 W, 70, 1935 MHz
2026/09/23 12:53:20.679, 0, 97 %, 83 %, 7503 MiB, 49140 MiB, 289.17 W, 300.00 W, 71, 1845 MHz
2026/09/23 12:53:21.680, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 289.96 W, 300.00 W, 72, 1590 MHz
2026/09/23 12:53:22.681, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 288.70 W, 300.00 W, 70, 1890 MHz
2026/09/23 12:53:23.682, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 291.09 W, 300.00 W, 71, 1890 MHz
2026/09/23 12:53:24.682, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 290.32 W, 300.00 W, 70, 2025 MHz
2026/09/23 12:53:25.683, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 289.61 W, 300.00 W, 71, 1650 MHz
2026/09/23 12:53:26.684, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 290.90 W, 300.00 W, 72, 1605 MHz
2026/09/23 12:53:27.685, 0, 97 %, 85 %, 7503 MiB, 49140 MiB, 290.65 W, 300.00 W, 71, 1800 MHz
2026/09/23 12:53:28.685, 0, 97 %, 88 %, 7503 MiB, 49140 MiB, 291.02 W, 300.00 W, 72, 1725 MHz
2026/09/23 12:53:29.686, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 289.68 W, 300.00 W, 70, 2115 MHz
2026/09/23 12:53:30.688, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 290.26 W, 300.00 W, 73, 1665 MHz
2026/09/23 12:53:31.688, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 289.77 W, 300.00 W, 71, 1905 MHz
2026/09/23 12:53:32.689, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 291.90 W, 300.00 W, 72, 1875 MHz
2026/09/23 12:53:33.690, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 290.21 W, 300.00 W, 70, 2025 MHz
2026/09/23 12:53:34.692, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 289.23 W, 300.00 W, 73, 1785 MHz
2026/09/23 12:53:35.693, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 288.52 W, 300.00 W, 71, 1950 MHz
2026/09/23 12:53:36.694, 0, 90 %, 67 %, 7503 MiB, 49140 MiB, 296.00 W, 300.00 W, 73, 1515 MHz
2026/09/23 12:53:37.695, 0, 6 %, 0 %, 7503 MiB, 49140 MiB, 151.04 W, 300.00 W, 66, 2730 MHz
2026/09/23 12:53:38.695, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 117.50 W, 300.00 W, 70, 1755 MHz
2026/09/23 12:53:39.697, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 289.31 W, 300.00 W, 69, 2040 MHz
2026/09/23 12:53:40.698, 0, 97 %, 88 %, 7503 MiB, 49140 MiB, 289.92 W, 300.00 W, 71, 1695 MHz
2026/09/23 12:53:41.702, 0, 91 %, 81 %, 7503 MiB, 49140 MiB, 290.28 W, 300.00 W, 72, 1620 MHz
2026/09/23 12:53:42.703, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 290.68 W, 300.00 W, 71, 1980 MHz
2026/09/23 12:53:43.703, 0, 95 %, 84 %, 7503 MiB, 49140 MiB, 290.31 W, 300.00 W, 71, 1935 MHz
2026/09/23 12:53:44.704, 0, 97 %, 85 %, 7503 MiB, 49140 MiB, 290.67 W, 300.00 W, 71, 1800 MHz
2026/09/23 12:53:45.705, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 291.09 W, 300.00 W, 73, 1575 MHz
2026/09/23 12:53:46.706, 0, 98 %, 85 %, 7503 MiB, 49140 MiB, 290.57 W, 300.00 W, 71, 1860 MHz
2026/09/23 12:53:47.707, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 291.58 W, 300.00 W, 72, 1650 MHz
2026/09/23 12:53:48.709, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 290.44 W, 300.00 W, 71, 1935 MHz
2026/09/23 12:53:49.710, 0, 94 %, 84 %, 7503 MiB, 49140 MiB, 289.75 W, 300.00 W, 70, 2055 MHz
2026/09/23 12:53:50.712, 0, 97 %, 88 %, 7503 MiB, 49140 MiB, 289.62 W, 300.00 W, 72, 1635 MHz
2026/09/23 12:53:51.713, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 290.50 W, 300.00 W, 72, 1695 MHz
2026/09/23 12:53:52.713, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 291.21 W, 300.00 W, 72, 1980 MHz
2026/09/23 12:53:53.715, 0, 98 %, 85 %, 7503 MiB, 49140 MiB, 290.48 W, 300.00 W, 71, 2025 MHz
2026/09/23 12:53:54.716, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 291.23 W, 300.00 W, 72, 2040 MHz
2026/09/23 12:53:55.717, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 290.65 W, 300.00 W, 73, 1650 MHz
2026/09/23 12:53:56.718, 0, 96 %, 85 %, 7503 MiB, 49140 MiB, 291.47 W, 300.00 W, 72, 1575 MHz
2026/09/23 12:53:57.719, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 291.85 W, 300.00 W, 73, 1815 MHz
2026/09/23 12:53:58.719, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 289.55 W, 300.00 W, 72, 2010 MHz
2026/09/23 12:53:59.720, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 290.44 W, 300.00 W, 73, 1710 MHz
2026/09/23 12:54:00.721, 0, 96 %, 85 %, 7503 MiB, 49140 MiB, 291.13 W, 300.00 W, 72, 1575 MHz
2026/09/23 12:54:01.722, 0, 95 %, 70 %, 7503 MiB, 49140 MiB, 294.82 W, 300.00 W, 74, 1455 MHz
2026/09/23 12:54:02.724, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 221.40 W, 300.00 W, 66, 2550 MHz
2026/09/23 12:54:03.725, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 74.18 W, 300.00 W, 65, 2550 MHz
2026/09/23 12:54:04.725, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 195.33 W, 300.00 W, 73, 1965 MHz
2026/09/23 12:54:05.726, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 288.85 W, 300.00 W, 71, 1620 MHz
2026/09/23 12:54:06.727, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 290.78 W, 300.00 W, 72, 2115 MHz
2026/09/23 12:54:07.728, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 290.80 W, 300.00 W, 71, 1740 MHz
2026/09/23 12:54:08.728, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 289.97 W, 300.00 W, 73, 2070 MHz
2026/09/23 12:54:09.729, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 291.21 W, 300.00 W, 72, 1635 MHz
2026/09/23 12:54:10.731, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 292.17 W, 300.00 W, 72, 1875 MHz
2026/09/23 12:54:11.732, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 291.71 W, 300.00 W, 71, 1905 MHz
2026/09/23 12:54:12.733, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 290.71 W, 300.00 W, 73, 2040 MHz
2026/09/23 12:54:13.733, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 291.48 W, 300.00 W, 72, 1650 MHz
2026/09/23 12:54:14.734, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 291.89 W, 300.00 W, 72, 1680 MHz
2026/09/23 12:54:15.735, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 291.86 W, 300.00 W, 72, 1920 MHz
2026/09/23 12:54:16.736, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 291.88 W, 300.00 W, 72, 1935 MHz
2026/09/23 12:54:17.736, 0, 95 %, 85 %, 7503 MiB, 49140 MiB, 289.69 W, 300.00 W, 72, 1755 MHz
2026/09/23 12:54:18.738, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 292.65 W, 300.00 W, 72, 1725 MHz
2026/09/23 12:54:19.739, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 291.05 W, 300.00 W, 72, 1950 MHz
2026/09/23 12:54:20.740, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 291.93 W, 300.00 W, 72, 1980 MHz
2026/09/23 12:54:21.740, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 291.17 W, 300.00 W, 73, 1650 MHz
2026/09/23 12:54:22.741, 0, 96 %, 85 %, 7503 MiB, 49140 MiB, 292.57 W, 300.00 W, 72, 1575 MHz
2026/09/23 12:54:23.742, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 291.76 W, 300.00 W, 73, 1935 MHz
2026/09/23 12:54:24.746, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 291.07 W, 300.00 W, 72, 1935 MHz
2026/09/23 12:54:25.746, 0, 98 %, 89 %, 7503 MiB, 49140 MiB, 291.43 W, 300.00 W, 73, 1680 MHz
2026/09/23 12:54:26.747, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 291.71 W, 300.00 W, 72, 1710 MHz
2026/09/23 12:54:27.748, 0, 93 %, 65 %, 7503 MiB, 49140 MiB, 294.21 W, 300.00 W, 73, 1590 MHz
2026/09/23 12:54:28.749, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 223.74 W, 300.00 W, 67, 2625 MHz
2026/09/23 12:54:29.749, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 78.96 W, 300.00 W, 66, 2625 MHz
2026/09/23 12:54:30.750, 0, 97 %, 85 %, 7503 MiB, 49140 MiB, 210.60 W, 300.00 W, 71, 1650 MHz
2026/09/23 12:54:31.750, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 292.26 W, 300.00 W, 71, 1875 MHz
2026/09/23 12:54:32.752, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 287.25 W, 300.00 W, 72, 1905 MHz
2026/09/23 12:54:33.752, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 288.81 W, 300.00 W, 73, 1680 MHz
2026/09/23 12:54:34.753, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 290.83 W, 300.00 W, 72, 1995 MHz
2026/09/23 12:54:35.754, 0, 96 %, 85 %, 7503 MiB, 49140 MiB, 288.42 W, 300.00 W, 71, 1830 MHz
2026/09/23 12:54:36.756, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 289.76 W, 300.00 W, 74, 1830 MHz
2026/09/23 12:54:37.756, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 290.53 W, 300.00 W, 72, 1605 MHz
2026/09/23 12:54:38.758, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 291.33 W, 300.00 W, 72, 1950 MHz
2026/09/23 12:54:39.758, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 289.14 W, 300.00 W, 73, 2010 MHz
2026/09/23 12:54:40.760, 0, 97 %, 85 %, 7503 MiB, 49140 MiB, 291.25 W, 300.00 W, 72, 1650 MHz
2026/09/23 12:54:41.760, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 292.35 W, 300.00 W, 73, 1875 MHz
2026/09/23 12:54:42.762, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 289.76 W, 300.00 W, 72, 1815 MHz
2026/09/23 12:54:43.763, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 291.00 W, 300.00 W, 74, 1860 MHz
2026/09/23 12:54:44.765, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 291.31 W, 300.00 W, 72, 1695 MHz
2026/09/23 12:54:45.765, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 292.67 W, 300.00 W, 73, 1575 MHz
2026/09/23 12:54:46.766, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 290.85 W, 300.00 W, 73, 1920 MHz
2026/09/23 12:54:47.767, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 288.77 W, 300.00 W, 73, 2055 MHz
2026/09/23 12:54:48.768, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 292.27 W, 300.00 W, 73, 1575 MHz
2026/09/23 12:54:49.768, 0, 97 %, 86 %, 7503 MiB, 49140 MiB, 290.19 W, 300.00 W, 72, 1800 MHz
2026/09/23 12:54:50.769, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 291.27 W, 300.00 W, 74, 1875 MHz
2026/09/23 12:54:51.772, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 291.14 W, 300.00 W, 72, 1650 MHz
2026/09/23 12:54:52.773, 0, 98 %, 86 %, 7503 MiB, 49140 MiB, 291.33 W, 300.00 W, 72, 1755 MHz
2026/09/23 12:54:53.774, 0, 92 %, 66 %, 7503 MiB, 49140 MiB, 292.96 W, 300.00 W, 74, 1560 MHz
2026/09/23 12:54:54.775, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 232.70 W, 300.00 W, 67, 2745 MHz
2026/09/23 12:54:55.776, 0, 0 %, 0 %, 7503 MiB, 49140 MiB, 87.40 W, 300.00 W, 66, 2745 MHz
2026/09/23 12:54:56.776, 0, 96 %, 86 %, 7503 MiB, 49140 MiB, 219.32 W, 300.00 W, 72, 1755 MHz
2026/09/23 12:54:57.777, 0, 98 %, 88 %, 7503 MiB, 49140 MiB, 291.80 W, 300.00 W, 72, 2025 MHz
2026/09/23 12:54:58.778, 0, 97 %, 87 %, 7503 MiB, 49140 MiB, 291.49 W, 300.00 W, 71, 1695 MHz
2026/09/23 12:54:59.779, 0, 98 %, 87 %, 7503 MiB, 49140 MiB, 291.70 W, 300.00 W, 72, 1800 MHz
