timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 19:30:59.545, 0, 10 %, 1 %, 5487 MiB, 49140 MiB, 86.74 W, 300.00 W, 54, 2760 MHz
2026/09/23 19:31:00.546, 0, 58 %, 6 %, 5491 MiB, 49140 MiB, 90.81 W, 300.00 W, 54, 2760 MHz
2026/09/23 19:31:01.546, 0, 79 %, 36 %, 4961 MiB, 49140 MiB, 95.61 W, 300.00 W, 54, 2760 MHz
2026/09/23 19:31:02.546, 0, 38 %, 13 %, 5277 MiB, 49140 MiB, 82.60 W, 300.00 W, 54, 2760 MHz
2026/09/23 19:31:03.547, 0, 43 %, 24 %, 4881 MiB, 49140 MiB, 77.82 W, 300.00 W, 53, 2505 MHz
2026/09/23 19:31:04.548, 0, 54 %, 26 %, 4671 MiB, 49140 MiB, 72.36 W, 300.00 W, 53, 2505 MHz
2026/09/23 19:31:05.548, 0, 0 %, 0 %, 4713 MiB, 49140 MiB, 63.87 W, 300.00 W, 53, 2505 MHz
2026/09/23 19:31:06.549, 0, 0 %, 0 %, 4577 MiB, 49140 MiB, 69.20 W, 300.00 W, 53, 2505 MHz
2026/09/23 19:31:07.549, 0, 0 %, 0 %, 4637 MiB, 49140 MiB, 71.08 W, 300.00 W, 53, 2505 MHz
2026/09/23 19:31:08.549, 0, 0 %, 0 %, 4641 MiB, 49140 MiB, 70.88 W, 300.00 W, 59, 2505 MHz
2026/09/23 19:31:09.550, 0, 0 %, 0 %, 4563 MiB, 49140 MiB, 74.26 W, 300.00 W, 54, 2505 MHz
2026/09/23 19:31:10.550, 0, 0 %, 0 %, 4563 MiB, 49140 MiB, 66.36 W, 300.00 W, 52, 2505 MHz
2026/09/23 19:31:11.551, 0, 0 %, 0 %, 4563 MiB, 49140 MiB, 62.50 W, 300.00 W, 54, 2505 MHz
2026/09/23 19:31:12.551, 0, 0 %, 0 %, 4565 MiB, 49140 MiB, 63.31 W, 300.00 W, 52, 2505 MHz
2026/09/23 19:31:13.552, 0, 0 %, 0 %, 4563 MiB, 49140 MiB, 62.33 W, 300.00 W, 52, 2505 MHz
2026/09/23 19:31:14.553, 0, 0 %, 0 %, 4563 MiB, 49140 MiB, 61.15 W, 300.00 W, 52, 2505 MHz
2026/09/23 19:31:15.553, 0, 3 %, 0 %, 4643 MiB, 49140 MiB, 61.57 W, 300.00 W, 52, 2505 MHz
2026/09/23 19:31:16.554, 0, 0 %, 0 %, 5409 MiB, 49140 MiB, 86.91 W, 300.00 W, 52, 2325 MHz
2026/09/23 19:31:17.554, 0, 0 %, 0 %, 4037 MiB, 49140 MiB, 81.37 W, 300.00 W, 52, 2505 MHz
2026/09/23 19:31:18.555, 0, 61 %, 57 %, 6905 MiB, 49140 MiB, 177.14 W, 300.00 W, 59, 2100 MHz
2026/09/23 19:31:19.556, 0, 94 %, 86 %, 6905 MiB, 49140 MiB, 283.04 W, 300.00 W, 60, 2070 MHz
2026/09/23 19:31:20.557, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 284.56 W, 300.00 W, 60, 2085 MHz
2026/09/23 19:31:21.558, 0, 97 %, 90 %, 6905 MiB, 49140 MiB, 285.32 W, 300.00 W, 60, 2070 MHz
2026/09/23 19:31:22.559, 0, 98 %, 87 %, 6905 MiB, 49140 MiB, 285.04 W, 300.00 W, 61, 2085 MHz
2026/09/23 19:31:23.560, 0, 98 %, 87 %, 6905 MiB, 49140 MiB, 287.75 W, 300.00 W, 60, 1755 MHz
2026/09/23 19:31:24.560, 0, 97 %, 87 %, 6905 MiB, 49140 MiB, 285.86 W, 300.00 W, 60, 1710 MHz
2026/09/23 19:31:25.562, 0, 97 %, 89 %, 6905 MiB, 49140 MiB, 286.68 W, 300.00 W, 62, 1845 MHz
2026/09/23 19:31:26.563, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 286.66 W, 300.00 W, 63, 1785 MHz
2026/09/23 19:31:27.566, 0, 97 %, 89 %, 6905 MiB, 49140 MiB, 285.59 W, 300.00 W, 63, 1785 MHz
2026/09/23 19:31:28.566, 0, 96 %, 88 %, 6905 MiB, 49140 MiB, 284.85 W, 300.00 W, 64, 1815 MHz
2026/09/23 19:31:29.568, 0, 97 %, 90 %, 6905 MiB, 49140 MiB, 284.86 W, 300.00 W, 64, 1785 MHz
2026/09/23 19:31:30.569, 0, 97 %, 89 %, 6905 MiB, 49140 MiB, 286.11 W, 300.00 W, 65, 1770 MHz
2026/09/23 19:31:31.569, 0, 98 %, 89 %, 6905 MiB, 49140 MiB, 285.73 W, 300.00 W, 65, 1770 MHz
2026/09/23 19:31:32.570, 0, 96 %, 88 %, 6905 MiB, 49140 MiB, 285.65 W, 300.00 W, 65, 1725 MHz
2026/09/23 19:31:33.571, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 286.79 W, 300.00 W, 66, 1725 MHz
2026/09/23 19:31:34.572, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 286.52 W, 300.00 W, 65, 1755 MHz
2026/09/23 19:31:35.573, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 287.42 W, 300.00 W, 66, 1725 MHz
2026/09/23 19:31:36.573, 0, 96 %, 88 %, 6905 MiB, 49140 MiB, 287.22 W, 300.00 W, 67, 1710 MHz
2026/09/23 19:31:37.574, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 287.99 W, 300.00 W, 67, 1695 MHz
2026/09/23 19:31:38.575, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 288.12 W, 300.00 W, 67, 1710 MHz
2026/09/23 19:31:39.576, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 288.64 W, 300.00 W, 67, 1695 MHz
2026/09/23 19:31:40.578, 0, 97 %, 90 %, 6905 MiB, 49140 MiB, 288.97 W, 300.00 W, 68, 1710 MHz
2026/09/23 19:31:41.579, 0, 98 %, 90 %, 6905 MiB, 49140 MiB, 289.32 W, 300.00 W, 68, 1725 MHz
2026/09/23 19:31:42.583, 0, 97 %, 89 %, 6905 MiB, 49140 MiB, 290.36 W, 300.00 W, 67, 2055 MHz
2026/09/23 19:31:43.583, 0, 0 %, 0 %, 6905 MiB, 49140 MiB, 161.39 W, 300.00 W, 61, 2745 MHz
2026/09/23 19:31:44.584, 0, 0 %, 0 %, 2191 MiB, 49140 MiB, 108.96 W, 300.00 W, 62, 2745 MHz
2026/09/23 19:31:45.584, 0, 43 %, 16 %, 2403 MiB, 49140 MiB, 162.30 W, 300.00 W, 66, 1860 MHz
2026/09/23 19:31:46.585, 0, 96 %, 67 %, 2403 MiB, 49140 MiB, 288.43 W, 300.00 W, 68, 2700 MHz
2026/09/23 19:31:47.585, 0, 0 %, 0 %, 2403 MiB, 49140 MiB, 93.63 W, 300.00 W, 61, 2745 MHz
2026/09/23 19:31:48.586, 0, 0 %, 0 %, 7019 MiB, 49140 MiB, 174.76 W, 300.00 W, 66, 2085 MHz
2026/09/23 19:31:49.587, 0, 98 %, 90 %, 7019 MiB, 49140 MiB, 284.73 W, 300.00 W, 67, 2040 MHz
2026/09/23 19:31:50.588, 0, 98 %, 90 %, 7019 MiB, 49140 MiB, 287.28 W, 300.00 W, 67, 2055 MHz
2026/09/23 19:31:51.588, 0, 98 %, 90 %, 7019 MiB, 49140 MiB, 289.92 W, 300.00 W, 68, 2055 MHz
2026/09/23 19:31:52.589, 0, 98 %, 90 %, 7019 MiB, 49140 MiB, 289.84 W, 300.00 W, 67, 1995 MHz
2026/09/23 19:31:53.590, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 288.40 W, 300.00 W, 66, 1710 MHz
2026/09/23 19:31:54.591, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 289.15 W, 300.00 W, 67, 1680 MHz
2026/09/23 19:31:55.592, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.73 W, 300.00 W, 68, 1635 MHz
2026/09/23 19:31:56.593, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 291.58 W, 300.00 W, 68, 1665 MHz
2026/09/23 19:31:57.594, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 290.54 W, 300.00 W, 68, 1590 MHz
2026/09/23 19:31:58.595, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 288.62 W, 300.00 W, 70, 1935 MHz
2026/09/23 19:31:59.597, 0, 97 %, 89 %, 7019 MiB, 49140 MiB, 290.01 W, 300.00 W, 69, 1935 MHz
2026/09/23 19:32:00.598, 0, 96 %, 87 %, 7019 MiB, 49140 MiB, 289.54 W, 300.00 W, 69, 2025 MHz
2026/09/23 19:32:01.602, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 292.16 W, 300.00 W, 69, 2130 MHz
2026/09/23 19:32:02.603, 0, 97 %, 89 %, 7019 MiB, 49140 MiB, 292.84 W, 300.00 W, 69, 2055 MHz
2026/09/23 19:32:03.605, 0, 95 %, 86 %, 7019 MiB, 49140 MiB, 291.13 W, 300.00 W, 69, 1770 MHz
2026/09/23 19:32:04.606, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 289.45 W, 300.00 W, 69, 2040 MHz
2026/09/23 19:32:05.607, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 290.49 W, 300.00 W, 70, 1980 MHz
2026/09/23 19:32:06.608, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 289.28 W, 300.00 W, 69, 1605 MHz
2026/09/23 19:32:07.609, 0, 90 %, 81 %, 7019 MiB, 49140 MiB, 287.61 W, 300.00 W, 71, 1680 MHz
2026/09/23 19:32:08.609, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 290.30 W, 300.00 W, 70, 1920 MHz
2026/09/23 19:32:09.613, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 290.35 W, 300.00 W, 70, 1980 MHz
2026/09/23 19:32:10.613, 0, 97 %, 89 %, 7019 MiB, 49140 MiB, 293.30 W, 300.00 W, 71, 1995 MHz
2026/09/23 19:32:11.614, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 292.41 W, 300.00 W, 70, 1710 MHz
2026/09/23 19:32:12.615, 0, 96 %, 87 %, 7019 MiB, 49140 MiB, 291.38 W, 300.00 W, 71, 1950 MHz
2026/09/23 19:32:13.616, 0, 97 %, 89 %, 7019 MiB, 49140 MiB, 292.83 W, 300.00 W, 72, 1575 MHz
2026/09/23 19:32:14.617, 0, 96 %, 68 %, 7019 MiB, 49140 MiB, 274.38 W, 300.00 W, 66, 2730 MHz
2026/09/23 19:32:15.617, 0, 0 %, 0 %, 7019 MiB, 49140 MiB, 84.28 W, 300.00 W, 64, 2745 MHz
2026/09/23 19:32:16.618, 0, 0 %, 0 %, 7019 MiB, 49140 MiB, 170.69 W, 300.00 W, 70, 1635 MHz
2026/09/23 19:32:17.618, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 289.34 W, 300.00 W, 72, 1845 MHz
2026/09/23 19:32:18.619, 0, 98 %, 90 %, 7019 MiB, 49140 MiB, 291.49 W, 300.00 W, 71, 1860 MHz
2026/09/23 19:32:19.620, 0, 96 %, 87 %, 7019 MiB, 49140 MiB, 290.70 W, 300.00 W, 70, 1965 MHz
2026/09/23 19:32:20.621, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 292.26 W, 300.00 W, 70, 1965 MHz
2026/09/23 19:32:21.622, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 290.53 W, 300.00 W, 70, 1710 MHz
2026/09/23 19:32:22.623, 0, 96 %, 86 %, 7019 MiB, 49140 MiB, 293.56 W, 300.00 W, 71, 1980 MHz
2026/09/23 19:32:23.625, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 293.72 W, 300.00 W, 71, 2220 MHz
2026/09/23 19:32:24.626, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 290.45 W, 300.00 W, 69, 1890 MHz
2026/09/23 19:32:25.627, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 290.19 W, 300.00 W, 71, 1635 MHz
2026/09/23 19:32:26.628, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 292.90 W, 300.00 W, 71, 1545 MHz
2026/09/23 19:32:27.629, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 290.84 W, 300.00 W, 73, 1845 MHz
2026/09/23 19:32:28.630, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 291.65 W, 300.00 W, 71, 1905 MHz
2026/09/23 19:32:29.631, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 292.24 W, 300.00 W, 71, 1725 MHz
2026/09/23 19:32:30.632, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 292.49 W, 300.00 W, 72, 1965 MHz
2026/09/23 19:32:31.633, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.23 W, 300.00 W, 71, 2055 MHz
2026/09/23 19:32:32.634, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 290.80 W, 300.00 W, 70, 1995 MHz
2026/09/23 19:32:33.635, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 292.56 W, 300.00 W, 72, 1665 MHz
2026/09/23 19:32:34.636, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 291.51 W, 300.00 W, 73, 1560 MHz
2026/09/23 19:32:35.636, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 291.84 W, 300.00 W, 71, 1770 MHz
2026/09/23 19:32:36.637, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 292.78 W, 300.00 W, 71, 1860 MHz
2026/09/23 19:32:37.638, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 292.90 W, 300.00 W, 72, 1950 MHz
2026/09/23 19:32:38.640, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 291.71 W, 300.00 W, 72, 1785 MHz
2026/09/23 19:32:39.641, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 293.13 W, 300.00 W, 71, 2025 MHz
2026/09/23 19:32:40.642, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 290.68 W, 300.00 W, 71, 1845 MHz
2026/09/23 19:32:41.644, 0, 96 %, 66 %, 7019 MiB, 49140 MiB, 294.70 W, 300.00 W, 74, 1305 MHz
2026/09/23 19:32:42.645, 0, 0 %, 0 %, 7019 MiB, 49140 MiB, 207.32 W, 300.00 W, 66, 2655 MHz
2026/09/23 19:32:43.645, 0, 0 %, 0 %, 7019 MiB, 49140 MiB, 80.51 W, 300.00 W, 65, 2655 MHz
2026/09/23 19:32:44.645, 0, 98 %, 90 %, 7019 MiB, 49140 MiB, 213.62 W, 300.00 W, 71, 1905 MHz
2026/09/23 19:32:45.646, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 293.12 W, 300.00 W, 71, 1935 MHz
2026/09/23 19:32:46.647, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 290.99 W, 300.00 W, 71, 1845 MHz
2026/09/23 19:32:47.648, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 293.39 W, 300.00 W, 71, 1980 MHz
2026/09/23 19:32:48.649, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 294.25 W, 300.00 W, 72, 1845 MHz
2026/09/23 19:32:49.650, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 291.65 W, 300.00 W, 72, 1830 MHz
2026/09/23 19:32:50.650, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 293.21 W, 300.00 W, 70, 2025 MHz
2026/09/23 19:32:51.652, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.04 W, 300.00 W, 72, 1935 MHz
2026/09/23 19:32:52.653, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 292.39 W, 300.00 W, 72, 1680 MHz
2026/09/23 19:32:53.654, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 291.05 W, 300.00 W, 74, 1560 MHz
2026/09/23 19:32:54.655, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 291.98 W, 300.00 W, 72, 1755 MHz
2026/09/23 19:32:55.656, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 290.57 W, 300.00 W, 72, 1860 MHz
2026/09/23 19:32:56.657, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 293.97 W, 300.00 W, 72, 1845 MHz
2026/09/23 19:32:57.658, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 290.95 W, 300.00 W, 72, 1995 MHz
2026/09/23 19:32:58.661, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 291.27 W, 300.00 W, 71, 2010 MHz
2026/09/23 19:32:59.662, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 292.88 W, 300.00 W, 72, 1785 MHz
2026/09/23 19:33:00.662, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 289.72 W, 300.00 W, 73, 1590 MHz
2026/09/23 19:33:01.665, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 292.20 W, 300.00 W, 72, 1905 MHz
2026/09/23 19:33:02.666, 0, 96 %, 86 %, 7019 MiB, 49140 MiB, 292.50 W, 300.00 W, 72, 2025 MHz
2026/09/23 19:33:03.667, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 293.49 W, 300.00 W, 73, 1635 MHz
2026/09/23 19:33:04.668, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 291.56 W, 300.00 W, 71, 1965 MHz
2026/09/23 19:33:05.669, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.47 W, 300.00 W, 73, 1635 MHz
2026/09/23 19:33:06.671, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 291.98 W, 300.00 W, 74, 1605 MHz
2026/09/23 19:33:07.672, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 291.56 W, 300.00 W, 72, 1830 MHz
2026/09/23 19:33:08.672, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 292.06 W, 300.00 W, 72, 1830 MHz
2026/09/23 19:33:09.674, 0, 96 %, 67 %, 7019 MiB, 49140 MiB, 293.54 W, 300.00 W, 73, 1470 MHz
2026/09/23 19:33:10.674, 0, 2 %, 0 %, 7019 MiB, 49140 MiB, 238.44 W, 300.00 W, 67, 2505 MHz
2026/09/23 19:33:11.675, 0, 0 %, 0 %, 7019 MiB, 49140 MiB, 72.05 W, 300.00 W, 65, 2505 MHz
2026/09/23 19:33:12.675, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 197.05 W, 300.00 W, 72, 1545 MHz
2026/09/23 19:33:13.676, 0, 95 %, 86 %, 7019 MiB, 49140 MiB, 289.00 W, 300.00 W, 71, 1965 MHz
2026/09/23 19:33:14.677, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 288.91 W, 300.00 W, 72, 1635 MHz
2026/09/23 19:33:15.677, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 291.38 W, 300.00 W, 71, 1965 MHz
2026/09/23 19:33:16.678, 0, 98 %, 86 %, 7019 MiB, 49140 MiB, 291.57 W, 300.00 W, 71, 1995 MHz
2026/09/23 19:33:17.680, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 292.64 W, 300.00 W, 72, 1740 MHz
2026/09/23 19:33:18.681, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 291.20 W, 300.00 W, 74, 1575 MHz
2026/09/23 19:33:19.682, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 291.00 W, 300.00 W, 72, 1560 MHz
2026/09/23 19:33:20.685, 0, 90 %, 80 %, 7019 MiB, 49140 MiB, 289.81 W, 300.00 W, 72, 1920 MHz
2026/09/23 19:33:21.686, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 290.34 W, 300.00 W, 72, 1800 MHz
2026/09/23 19:33:22.686, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 291.03 W, 300.00 W, 72, 1860 MHz
2026/09/23 19:33:23.688, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 290.36 W, 300.00 W, 72, 1905 MHz
2026/09/23 19:33:24.688, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 292.11 W, 300.00 W, 74, 1905 MHz
2026/09/23 19:33:25.690, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.84 W, 300.00 W, 72, 1620 MHz
2026/09/23 19:33:26.691, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 291.13 W, 300.00 W, 72, 1560 MHz
2026/09/23 19:33:27.694, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 293.45 W, 300.00 W, 72, 1890 MHz
2026/09/23 19:33:28.695, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 292.24 W, 300.00 W, 72, 1950 MHz
2026/09/23 19:33:29.696, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 291.43 W, 300.00 W, 72, 1800 MHz
2026/09/23 19:33:30.697, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 291.01 W, 300.00 W, 74, 1920 MHz
2026/09/23 19:33:31.698, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 293.20 W, 300.00 W, 73, 1635 MHz
2026/09/23 19:33:32.698, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 291.79 W, 300.00 W, 72, 1545 MHz
2026/09/23 19:33:33.700, 0, 96 %, 87 %, 7019 MiB, 49140 MiB, 293.45 W, 300.00 W, 73, 1905 MHz
2026/09/23 19:33:34.701, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 290.63 W, 300.00 W, 71, 1605 MHz
2026/09/23 19:33:35.702, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.61 W, 300.00 W, 73, 2040 MHz
2026/09/23 19:33:36.703, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 291.68 W, 300.00 W, 74, 1815 MHz
2026/09/23 19:33:37.704, 0, 94 %, 69 %, 7019 MiB, 49140 MiB, 292.52 W, 300.00 W, 74, 1395 MHz
2026/09/23 19:33:38.704, 0, 70 %, 52 %, 7019 MiB, 49140 MiB, 294.70 W, 300.00 W, 69, 2730 MHz
2026/09/23 19:33:39.705, 0, 0 %, 0 %, 7019 MiB, 49140 MiB, 102.95 W, 300.00 W, 67, 2745 MHz
2026/09/23 19:33:40.705, 0, 97 %, 89 %, 7019 MiB, 49140 MiB, 168.20 W, 300.00 W, 73, 2010 MHz
2026/09/23 19:33:41.706, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 292.22 W, 300.00 W, 72, 1665 MHz
2026/09/23 19:33:42.707, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.58 W, 300.00 W, 72, 1545 MHz
2026/09/23 19:33:43.709, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 292.22 W, 300.00 W, 72, 1875 MHz
2026/09/23 19:33:44.709, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 293.96 W, 300.00 W, 72, 1860 MHz
2026/09/23 19:33:45.710, 0, 97 %, 88 %, 7019 MiB, 49140 MiB, 291.55 W, 300.00 W, 72, 1920 MHz
2026/09/23 19:33:46.711, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 290.51 W, 300.00 W, 72, 2040 MHz
2026/09/23 19:33:47.711, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 292.25 W, 300.00 W, 73, 2040 MHz
2026/09/23 19:33:48.713, 0, 98 %, 89 %, 7019 MiB, 49140 MiB, 291.81 W, 300.00 W, 74, 1665 MHz
2026/09/23 19:33:49.715, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 291.87 W, 300.00 W, 72, 1560 MHz
2026/09/23 19:33:50.715, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 291.76 W, 300.00 W, 72, 1650 MHz
2026/09/23 19:33:51.717, 0, 98 %, 88 %, 7019 MiB, 49140 MiB, 293.55 W, 300.00 W, 73, 1800 MHz
2026/09/23 19:33:52.718, 0, 96 %, 86 %, 7019 MiB, 49140 MiB, 289.04 W, 300.00 W, 72, 1785 MHz
2026/09/23 19:33:53.718, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 292.34 W, 300.00 W, 73, 2040 MHz
2026/09/23 19:33:54.719, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 291.95 W, 300.00 W, 73, 1620 MHz
2026/09/23 19:33:55.720, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 292.30 W, 300.00 W, 73, 1575 MHz
2026/09/23 19:33:56.721, 0, 97 %, 86 %, 7019 MiB, 49140 MiB, 292.76 W, 300.00 W, 73, 1830 MHz
2026/09/23 19:33:57.722, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 293.20 W, 300.00 W, 74, 1830 MHz
2026/09/23 19:33:58.723, 0, 98 %, 87 %, 7019 MiB, 49140 MiB, 292.09 W, 300.00 W, 71, 1620 MHz
2026/09/23 19:33:59.724, 0, 97 %, 87 %, 7019 MiB, 49140 MiB, 289.43 W, 300.00 W, 73, 2085 MHz
