timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 02:29:23.195, 0, 0 %, 0 %, 2439 MiB, 49140 MiB, 64.68 W, 300.00 W, 52, 2505 MHz
2026/09/23 02:29:24.196, 0, 0 %, 0 %, 2439 MiB, 49140 MiB, 61.86 W, 300.00 W, 52, 2505 MHz
2026/09/23 02:29:25.196, 0, 0 %, 0 %, 2383 MiB, 49140 MiB, 64.35 W, 300.00 W, 52, 2505 MHz
2026/09/23 02:29:26.197, 0, 0 %, 0 %, 2409 MiB, 49140 MiB, 63.68 W, 300.00 W, 52, 2505 MHz
2026/09/23 02:29:27.197, 0, 0 %, 0 %, 2429 MiB, 49140 MiB, 61.81 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:28.198, 0, 0 %, 0 %, 2383 MiB, 49140 MiB, 63.76 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:29.198, 0, 0 %, 0 %, 2383 MiB, 49140 MiB, 62.69 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:30.199, 0, 0 %, 0 %, 2383 MiB, 49140 MiB, 61.51 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:31.199, 0, 4 %, 0 %, 2363 MiB, 49140 MiB, 60.95 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:32.199, 0, 0 %, 0 %, 2363 MiB, 49140 MiB, 61.34 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:33.200, 0, 0 %, 0 %, 2355 MiB, 49140 MiB, 60.24 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:34.200, 0, 15 %, 1 %, 2451 MiB, 49140 MiB, 66.06 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:35.201, 0, 0 %, 0 %, 2797 MiB, 49140 MiB, 70.86 W, 300.00 W, 51, 2505 MHz
2026/09/23 02:29:36.202, 0, 0 %, 0 %, 3539 MiB, 49140 MiB, 125.25 W, 300.00 W, 56, 2505 MHz
2026/09/23 02:29:37.202, 0, 87 %, 75 %, 3539 MiB, 49140 MiB, 264.87 W, 300.00 W, 58, 2535 MHz
2026/09/23 02:29:38.203, 0, 88 %, 79 %, 3539 MiB, 49140 MiB, 260.10 W, 300.00 W, 57, 2445 MHz
2026/09/23 02:29:39.203, 0, 82 %, 72 %, 3539 MiB, 49140 MiB, 260.69 W, 300.00 W, 58, 2310 MHz
2026/09/23 02:29:40.204, 0, 92 %, 80 %, 3539 MiB, 49140 MiB, 270.89 W, 300.00 W, 59, 2670 MHz
2026/09/23 02:29:41.206, 0, 92 %, 79 %, 3539 MiB, 49140 MiB, 277.93 W, 300.00 W, 60, 2475 MHz
2026/09/23 02:29:42.206, 0, 85 %, 76 %, 3539 MiB, 49140 MiB, 278.66 W, 300.00 W, 61, 2460 MHz
2026/09/23 02:29:43.208, 0, 91 %, 79 %, 3539 MiB, 49140 MiB, 278.58 W, 300.00 W, 60, 2430 MHz
2026/09/23 02:29:44.209, 0, 93 %, 83 %, 3539 MiB, 49140 MiB, 278.72 W, 300.00 W, 62, 2565 MHz
2026/09/23 02:29:45.210, 0, 87 %, 77 %, 3539 MiB, 49140 MiB, 277.95 W, 300.00 W, 63, 2520 MHz
2026/09/23 02:29:46.211, 0, 90 %, 79 %, 3539 MiB, 49140 MiB, 278.03 W, 300.00 W, 63, 2565 MHz
2026/09/23 02:29:47.211, 0, 90 %, 81 %, 3539 MiB, 49140 MiB, 277.68 W, 300.00 W, 63, 2535 MHz
2026/09/23 02:29:48.212, 0, 0 %, 0 %, 3539 MiB, 49140 MiB, 165.24 W, 300.00 W, 57, 2745 MHz
2026/09/23 02:29:49.212, 0, 0 %, 0 %, 1561 MiB, 49140 MiB, 90.36 W, 300.00 W, 57, 2745 MHz
2026/09/23 02:29:50.212, 0, 25 %, 9 %, 1667 MiB, 49140 MiB, 132.67 W, 300.00 W, 61, 2670 MHz
2026/09/23 02:29:51.213, 0, 9 %, 0 %, 1667 MiB, 49140 MiB, 151.83 W, 300.00 W, 56, 2745 MHz
2026/09/23 02:29:52.213, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 98.43 W, 300.00 W, 61, 2295 MHz
2026/09/23 02:29:53.214, 0, 90 %, 79 %, 3579 MiB, 49140 MiB, 276.70 W, 300.00 W, 61, 2370 MHz
2026/09/23 02:29:54.215, 0, 92 %, 80 %, 3579 MiB, 49140 MiB, 274.53 W, 300.00 W, 62, 2400 MHz
2026/09/23 02:29:55.216, 0, 90 %, 78 %, 3579 MiB, 49140 MiB, 276.18 W, 300.00 W, 64, 2430 MHz
2026/09/23 02:29:56.217, 0, 90 %, 79 %, 3579 MiB, 49140 MiB, 276.49 W, 300.00 W, 62, 2295 MHz
2026/09/23 02:29:57.219, 0, 91 %, 81 %, 3579 MiB, 49140 MiB, 275.37 W, 300.00 W, 64, 2520 MHz
2026/09/23 02:29:58.219, 0, 86 %, 77 %, 3579 MiB, 49140 MiB, 275.39 W, 300.00 W, 64, 2430 MHz
2026/09/23 02:29:59.220, 0, 91 %, 78 %, 3579 MiB, 49140 MiB, 277.40 W, 300.00 W, 64, 2475 MHz
2026/09/23 02:30:00.221, 0, 93 %, 84 %, 3579 MiB, 49140 MiB, 278.17 W, 300.00 W, 66, 2490 MHz
2026/09/23 02:30:01.222, 0, 93 %, 81 %, 3579 MiB, 49140 MiB, 278.70 W, 300.00 W, 65, 2340 MHz
2026/09/23 02:30:02.223, 0, 93 %, 83 %, 3579 MiB, 49140 MiB, 277.11 W, 300.00 W, 65, 2370 MHz
2026/09/23 02:30:03.224, 0, 87 %, 77 %, 3579 MiB, 49140 MiB, 277.18 W, 300.00 W, 66, 2430 MHz
2026/09/23 02:30:04.224, 0, 65 %, 42 %, 3579 MiB, 49140 MiB, 241.91 W, 300.00 W, 61, 2745 MHz
2026/09/23 02:30:05.225, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 132.04 W, 300.00 W, 64, 2355 MHz
2026/09/23 02:30:06.225, 0, 89 %, 78 %, 3579 MiB, 49140 MiB, 277.98 W, 300.00 W, 65, 2520 MHz
2026/09/23 02:30:07.226, 0, 84 %, 74 %, 3579 MiB, 49140 MiB, 279.52 W, 300.00 W, 65, 2460 MHz
2026/09/23 02:30:08.227, 0, 86 %, 73 %, 3579 MiB, 49140 MiB, 277.56 W, 300.00 W, 66, 2460 MHz
2026/09/23 02:30:09.227, 0, 92 %, 80 %, 3579 MiB, 49140 MiB, 278.73 W, 300.00 W, 67, 2370 MHz
2026/09/23 02:30:10.229, 0, 88 %, 79 %, 3579 MiB, 49140 MiB, 281.08 W, 300.00 W, 68, 2400 MHz
2026/09/23 02:30:11.230, 0, 91 %, 81 %, 3579 MiB, 49140 MiB, 279.96 W, 300.00 W, 68, 2280 MHz
2026/09/23 02:30:12.231, 0, 91 %, 79 %, 3579 MiB, 49140 MiB, 278.80 W, 300.00 W, 67, 2520 MHz
2026/09/23 02:30:13.232, 0, 88 %, 77 %, 3579 MiB, 49140 MiB, 277.29 W, 300.00 W, 68, 2415 MHz
2026/09/23 02:30:14.234, 0, 90 %, 78 %, 3579 MiB, 49140 MiB, 278.00 W, 300.00 W, 67, 2490 MHz
2026/09/23 02:30:15.236, 0, 90 %, 79 %, 3579 MiB, 49140 MiB, 278.62 W, 300.00 W, 67, 2505 MHz
2026/09/23 02:30:16.236, 0, 92 %, 82 %, 3579 MiB, 49140 MiB, 279.26 W, 300.00 W, 67, 2490 MHz
2026/09/23 02:30:17.237, 0, 69 %, 44 %, 3579 MiB, 49140 MiB, 203.49 W, 300.00 W, 62, 2745 MHz
2026/09/23 02:30:18.237, 0, 37 %, 32 %, 3579 MiB, 49140 MiB, 181.79 W, 300.00 W, 69, 2355 MHz
2026/09/23 02:30:19.238, 0, 92 %, 80 %, 3579 MiB, 49140 MiB, 280.67 W, 300.00 W, 67, 2490 MHz
2026/09/23 02:30:20.239, 0, 88 %, 77 %, 3579 MiB, 49140 MiB, 280.20 W, 300.00 W, 68, 2430 MHz
2026/09/23 02:30:21.240, 0, 87 %, 77 %, 3579 MiB, 49140 MiB, 279.94 W, 300.00 W, 68, 2340 MHz
2026/09/23 02:30:22.241, 0, 91 %, 80 %, 3579 MiB, 49140 MiB, 282.17 W, 300.00 W, 69, 2205 MHz
2026/09/23 02:30:23.242, 0, 84 %, 75 %, 3579 MiB, 49140 MiB, 281.42 W, 300.00 W, 68, 2370 MHz
2026/09/23 02:30:24.243, 0, 90 %, 80 %, 3579 MiB, 49140 MiB, 280.39 W, 300.00 W, 67, 2520 MHz
2026/09/23 02:30:25.244, 0, 86 %, 76 %, 3579 MiB, 49140 MiB, 281.02 W, 300.00 W, 68, 2415 MHz
2026/09/23 02:30:26.244, 0, 92 %, 82 %, 3579 MiB, 49140 MiB, 281.19 W, 300.00 W, 69, 2475 MHz
2026/09/23 02:30:27.245, 0, 95 %, 82 %, 3579 MiB, 49140 MiB, 282.25 W, 300.00 W, 69, 2475 MHz
2026/09/23 02:30:28.246, 0, 92 %, 78 %, 3579 MiB, 49140 MiB, 280.20 W, 300.00 W, 69, 2460 MHz
2026/09/23 02:30:29.247, 0, 91 %, 81 %, 3579 MiB, 49140 MiB, 278.99 W, 300.00 W, 69, 2580 MHz
2026/09/23 02:30:30.247, 0, 38 %, 24 %, 3579 MiB, 49140 MiB, 176.19 W, 300.00 W, 64, 2745 MHz
2026/09/23 02:30:31.248, 0, 92 %, 82 %, 3579 MiB, 49140 MiB, 205.89 W, 300.00 W, 69, 2400 MHz
2026/09/23 02:30:32.249, 0, 90 %, 80 %, 3579 MiB, 49140 MiB, 276.77 W, 300.00 W, 68, 2415 MHz
2026/09/23 02:30:33.250, 0, 94 %, 82 %, 3579 MiB, 49140 MiB, 277.64 W, 300.00 W, 68, 2460 MHz
2026/09/23 02:30:34.252, 0, 90 %, 78 %, 3579 MiB, 49140 MiB, 277.77 W, 300.00 W, 69, 2325 MHz
2026/09/23 02:30:35.252, 0, 94 %, 81 %, 3579 MiB, 49140 MiB, 282.47 W, 300.00 W, 69, 2385 MHz
2026/09/23 02:30:36.253, 0, 95 %, 82 %, 3579 MiB, 49140 MiB, 282.54 W, 300.00 W, 69, 2445 MHz
2026/09/23 02:30:37.255, 0, 94 %, 81 %, 3579 MiB, 49140 MiB, 280.95 W, 300.00 W, 70, 2370 MHz
2026/09/23 02:30:38.257, 0, 93 %, 81 %, 3579 MiB, 49140 MiB, 282.79 W, 300.00 W, 69, 2490 MHz
2026/09/23 02:30:39.258, 0, 89 %, 76 %, 3579 MiB, 49140 MiB, 281.54 W, 300.00 W, 69, 2460 MHz
2026/09/23 02:30:40.259, 0, 87 %, 78 %, 3579 MiB, 49140 MiB, 281.47 W, 300.00 W, 70, 2475 MHz
2026/09/23 02:30:41.259, 0, 92 %, 80 %, 3579 MiB, 49140 MiB, 281.20 W, 300.00 W, 69, 2505 MHz
2026/09/23 02:30:42.260, 0, 92 %, 80 %, 3579 MiB, 49140 MiB, 276.81 W, 300.00 W, 70, 2535 MHz
2026/09/23 02:30:43.260, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 137.44 W, 300.00 W, 64, 2745 MHz
2026/09/23 02:30:44.261, 0, 86 %, 75 %, 3579 MiB, 49140 MiB, 228.41 W, 300.00 W, 70, 2430 MHz
2026/09/23 02:30:45.262, 0, 93 %, 80 %, 3579 MiB, 49140 MiB, 276.35 W, 300.00 W, 69, 2400 MHz
2026/09/23 02:30:46.263, 0, 94 %, 82 %, 3579 MiB, 49140 MiB, 280.01 W, 300.00 W, 69, 2400 MHz
2026/09/23 02:30:47.264, 0, 89 %, 76 %, 3579 MiB, 49140 MiB, 278.67 W, 300.00 W, 69, 2355 MHz
2026/09/23 02:30:48.265, 0, 94 %, 82 %, 3579 MiB, 49140 MiB, 279.97 W, 300.00 W, 70, 2415 MHz
2026/09/23 02:30:49.266, 0, 93 %, 81 %, 3579 MiB, 49140 MiB, 280.65 W, 300.00 W, 70, 2235 MHz
2026/09/23 02:30:50.267, 0, 88 %, 77 %, 3579 MiB, 49140 MiB, 279.37 W, 300.00 W, 70, 2160 MHz
2026/09/23 02:30:51.268, 0, 91 %, 81 %, 3579 MiB, 49140 MiB, 281.21 W, 300.00 W, 70, 2460 MHz
2026/09/23 02:30:52.269, 0, 87 %, 76 %, 3579 MiB, 49140 MiB, 276.82 W, 300.00 W, 70, 2265 MHz
2026/09/23 02:30:53.270, 0, 87 %, 78 %, 3579 MiB, 49140 MiB, 278.29 W, 300.00 W, 70, 2400 MHz
2026/09/23 02:30:54.271, 0, 92 %, 80 %, 3579 MiB, 49140 MiB, 279.87 W, 300.00 W, 71, 2445 MHz
2026/09/23 02:30:55.271, 0, 87 %, 78 %, 3579 MiB, 49140 MiB, 272.25 W, 300.00 W, 71, 2475 MHz
2026/09/23 02:30:56.272, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 133.98 W, 300.00 W, 69, 2370 MHz
2026/09/23 02:30:57.273, 0, 85 %, 74 %, 3579 MiB, 49140 MiB, 272.67 W, 300.00 W, 70, 2445 MHz
2026/09/23 02:30:58.274, 0, 89 %, 77 %, 3579 MiB, 49140 MiB, 278.80 W, 300.00 W, 70, 2460 MHz
2026/09/23 02:30:59.276, 0, 90 %, 77 %, 3579 MiB, 49140 MiB, 276.27 W, 300.00 W, 71, 2175 MHz
2026/09/23 02:31:00.277, 0, 89 %, 79 %, 3579 MiB, 49140 MiB, 279.09 W, 300.00 W, 69, 2460 MHz
2026/09/23 02:31:01.278, 0, 90 %, 79 %, 3579 MiB, 49140 MiB, 279.45 W, 300.00 W, 71, 2505 MHz
2026/09/23 02:31:02.279, 0, 93 %, 83 %, 3579 MiB, 49140 MiB, 275.78 W, 300.00 W, 71, 2370 MHz
2026/09/23 02:31:03.280, 0, 87 %, 77 %, 3579 MiB, 49140 MiB, 276.23 W, 300.00 W, 70, 2430 MHz
2026/09/23 02:31:04.280, 0, 89 %, 75 %, 3579 MiB, 49140 MiB, 278.48 W, 300.00 W, 70, 2400 MHz
2026/09/23 02:31:05.281, 0, 92 %, 80 %, 3579 MiB, 49140 MiB, 280.33 W, 300.00 W, 70, 2490 MHz
2026/09/23 02:31:06.282, 0, 92 %, 79 %, 3579 MiB, 49140 MiB, 281.09 W, 300.00 W, 70, 2400 MHz
2026/09/23 02:31:07.282, 0, 89 %, 76 %, 3579 MiB, 49140 MiB, 278.80 W, 300.00 W, 72, 2535 MHz
2026/09/23 02:31:08.283, 0, 78 %, 52 %, 3579 MiB, 49140 MiB, 269.93 W, 300.00 W, 69, 2745 MHz
2026/09/23 02:31:09.284, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 131.70 W, 300.00 W, 69, 2370 MHz
2026/09/23 02:31:10.285, 0, 91 %, 79 %, 3579 MiB, 49140 MiB, 276.61 W, 300.00 W, 71, 2415 MHz
2026/09/23 02:31:11.285, 0, 88 %, 76 %, 3579 MiB, 49140 MiB, 279.69 W, 300.00 W, 72, 2370 MHz
2026/09/23 02:31:12.286, 0, 88 %, 79 %, 3579 MiB, 49140 MiB, 278.74 W, 300.00 W, 70, 2490 MHz
2026/09/23 02:31:13.287, 0, 92 %, 81 %, 3579 MiB, 49140 MiB, 280.11 W, 300.00 W, 71, 2430 MHz
2026/09/23 02:31:14.288, 0, 89 %, 76 %, 3579 MiB, 49140 MiB, 278.30 W, 300.00 W, 71, 2475 MHz
2026/09/23 02:31:15.289, 0, 88 %, 78 %, 3579 MiB, 49140 MiB, 278.90 W, 300.00 W, 72, 2475 MHz
2026/09/23 02:31:16.289, 0, 91 %, 81 %, 3579 MiB, 49140 MiB, 281.27 W, 300.00 W, 72, 2385 MHz
2026/09/23 02:31:17.290, 0, 91 %, 82 %, 3579 MiB, 49140 MiB, 280.39 W, 300.00 W, 72, 2400 MHz
2026/09/23 02:31:18.291, 0, 93 %, 81 %, 3579 MiB, 49140 MiB, 281.80 W, 300.00 W, 70, 2235 MHz
2026/09/23 02:31:19.292, 0, 86 %, 74 %, 3579 MiB, 49140 MiB, 278.46 W, 300.00 W, 71, 2475 MHz
2026/09/23 02:31:20.292, 0, 72 %, 46 %, 3579 MiB, 49140 MiB, 275.79 W, 300.00 W, 70, 2595 MHz
2026/09/23 02:31:21.293, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 155.46 W, 300.00 W, 65, 2745 MHz
2026/09/23 02:31:22.293, 0, 94 %, 82 %, 3579 MiB, 49140 MiB, 235.44 W, 300.00 W, 69, 2475 MHz
2026/09/23 02:31:23.295, 0, 92 %, 83 %, 3579 MiB, 49140 MiB, 283.62 W, 300.00 W, 71, 2175 MHz
2026/09/23 02:31:24.296, 0, 94 %, 80 %, 3579 MiB, 49140 MiB, 284.36 W, 300.00 W, 70, 2430 MHz
2026/09/23 02:31:25.297, 0, 89 %, 76 %, 3579 MiB, 49140 MiB, 282.18 W, 300.00 W, 70, 2385 MHz
2026/09/23 02:31:26.297, 0, 89 %, 79 %, 3579 MiB, 49140 MiB, 283.29 W, 300.00 W, 70, 2370 MHz
2026/09/23 02:31:27.298, 0, 90 %, 80 %, 3579 MiB, 49140 MiB, 282.73 W, 300.00 W, 71, 2265 MHz
2026/09/23 02:31:28.300, 0, 93 %, 79 %, 3579 MiB, 49140 MiB, 282.45 W, 300.00 W, 71, 2400 MHz
2026/09/23 02:31:29.301, 0, 95 %, 81 %, 3579 MiB, 49140 MiB, 283.49 W, 300.00 W, 71, 2460 MHz
2026/09/23 02:31:30.301, 0, 94 %, 81 %, 3579 MiB, 49140 MiB, 284.67 W, 300.00 W, 71, 2505 MHz
2026/09/23 02:31:31.302, 0, 91 %, 79 %, 3579 MiB, 49140 MiB, 284.05 W, 300.00 W, 72, 2460 MHz
2026/09/23 02:31:32.303, 0, 90 %, 80 %, 3579 MiB, 49140 MiB, 281.83 W, 300.00 W, 73, 2430 MHz
2026/09/23 02:31:33.304, 0, 62 %, 40 %, 3579 MiB, 49140 MiB, 274.55 W, 300.00 W, 72, 2595 MHz
2026/09/23 02:31:34.304, 0, 39 %, 35 %, 3579 MiB, 49140 MiB, 125.95 W, 300.00 W, 71, 2355 MHz
2026/09/23 02:31:35.305, 0, 91 %, 80 %, 3579 MiB, 49140 MiB, 269.09 W, 300.00 W, 71, 2400 MHz
2026/09/23 02:31:36.306, 0, 87 %, 77 %, 3579 MiB, 49140 MiB, 276.87 W, 300.00 W, 72, 2415 MHz
2026/09/23 02:31:37.307, 0, 92 %, 82 %, 3579 MiB, 49140 MiB, 277.79 W, 300.00 W, 72, 2340 MHz
2026/09/23 02:31:38.308, 0, 89 %, 79 %, 3579 MiB, 49140 MiB, 276.64 W, 300.00 W, 71, 2505 MHz
2026/09/23 02:31:39.308, 0, 89 %, 77 %, 3579 MiB, 49140 MiB, 276.22 W, 300.00 W, 71, 2490 MHz
2026/09/23 02:31:40.309, 0, 92 %, 81 %, 3579 MiB, 49140 MiB, 278.13 W, 300.00 W, 72, 2235 MHz
2026/09/23 02:31:41.311, 0, 88 %, 76 %, 3579 MiB, 49140 MiB, 278.27 W, 300.00 W, 72, 2535 MHz
2026/09/23 02:31:42.312, 0, 87 %, 75 %, 3579 MiB, 49140 MiB, 277.60 W, 300.00 W, 72, 2505 MHz
2026/09/23 02:31:43.313, 0, 84 %, 74 %, 3579 MiB, 49140 MiB, 277.66 W, 300.00 W, 71, 2490 MHz
2026/09/23 02:31:44.314, 0, 90 %, 78 %, 3579 MiB, 49140 MiB, 276.88 W, 300.00 W, 70, 2370 MHz
2026/09/23 02:31:45.315, 0, 93 %, 80 %, 3579 MiB, 49140 MiB, 278.18 W, 300.00 W, 70, 2370 MHz
2026/09/23 02:31:46.316, 0, 60 %, 39 %, 3579 MiB, 49140 MiB, 266.48 W, 300.00 W, 69, 2745 MHz
2026/09/23 02:31:47.316, 0, 91 %, 81 %, 3579 MiB, 49140 MiB, 125.44 W, 300.00 W, 70, 2430 MHz
2026/09/23 02:31:48.317, 0, 93 %, 82 %, 3579 MiB, 49140 MiB, 282.30 W, 300.00 W, 72, 2250 MHz
2026/09/23 02:31:49.318, 0, 93 %, 81 %, 3579 MiB, 49140 MiB, 279.68 W, 300.00 W, 70, 2445 MHz
2026/09/23 02:31:50.319, 0, 90 %, 79 %, 3579 MiB, 49140 MiB, 279.23 W, 300.00 W, 70, 2430 MHz
2026/09/23 02:31:51.319, 0, 95 %, 81 %, 3579 MiB, 49140 MiB, 280.58 W, 300.00 W, 71, 2430 MHz
2026/09/23 02:31:52.320, 0, 78 %, 68 %, 3579 MiB, 49140 MiB, 277.57 W, 300.00 W, 71, 2460 MHz
2026/09/23 02:31:53.321, 0, 93 %, 81 %, 3579 MiB, 49140 MiB, 279.65 W, 300.00 W, 72, 2325 MHz
2026/09/23 02:31:54.324, 0, 91 %, 77 %, 3579 MiB, 49140 MiB, 278.99 W, 300.00 W, 71, 2445 MHz
2026/09/23 02:31:55.325, 0, 91 %, 80 %, 3579 MiB, 49140 MiB, 278.31 W, 300.00 W, 72, 2415 MHz
2026/09/23 02:31:56.325, 0, 95 %, 81 %, 3579 MiB, 49140 MiB, 280.21 W, 300.00 W, 71, 2415 MHz
2026/09/23 02:31:57.326, 0, 84 %, 73 %, 3579 MiB, 49140 MiB, 277.68 W, 300.00 W, 72, 2295 MHz
2026/09/23 02:31:58.327, 0, 87 %, 77 %, 3579 MiB, 49140 MiB, 279.21 W, 300.00 W, 73, 2325 MHz
2026/09/23 02:31:59.328, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 240.12 W, 300.00 W, 67, 2745 MHz
2026/09/23 02:32:00.328, 0, 91 %, 79 %, 3579 MiB, 49140 MiB, 146.22 W, 300.00 W, 71, 2400 MHz
2026/09/23 02:32:01.329, 0, 90 %, 77 %, 3579 MiB, 49140 MiB, 282.35 W, 300.00 W, 71, 2430 MHz
2026/09/23 02:32:02.329, 0, 93 %, 83 %, 3579 MiB, 49140 MiB, 281.42 W, 300.00 W, 71, 2430 MHz
2026/09/23 02:32:03.331, 0, 86 %, 74 %, 3579 MiB, 49140 MiB, 279.84 W, 300.00 W, 72, 2280 MHz
2026/09/23 02:32:04.332, 0, 90 %, 77 %, 3579 MiB, 49140 MiB, 282.00 W, 300.00 W, 72, 2385 MHz
2026/09/23 02:32:05.333, 0, 84 %, 73 %, 3579 MiB, 49140 MiB, 281.89 W, 300.00 W, 72, 2370 MHz
2026/09/23 02:32:06.333, 0, 91 %, 77 %, 3579 MiB, 49140 MiB, 282.13 W, 300.00 W, 71, 2505 MHz
2026/09/23 02:32:07.334, 0, 94 %, 80 %, 3579 MiB, 49140 MiB, 282.78 W, 300.00 W, 71, 2400 MHz
2026/09/23 02:32:08.334, 0, 89 %, 77 %, 3579 MiB, 49140 MiB, 280.65 W, 300.00 W, 71, 2490 MHz
2026/09/23 02:32:09.335, 0, 88 %, 79 %, 3579 MiB, 49140 MiB, 281.46 W, 300.00 W, 72, 2370 MHz
2026/09/23 02:32:10.336, 0, 94 %, 84 %, 3579 MiB, 49140 MiB, 282.11 W, 300.00 W, 72, 2370 MHz
2026/09/23 02:32:11.337, 0, 89 %, 78 %, 3579 MiB, 49140 MiB, 281.86 W, 300.00 W, 72, 2445 MHz
2026/09/23 02:32:12.338, 0, 0 %, 0 %, 3579 MiB, 49140 MiB, 212.25 W, 300.00 W, 67, 2745 MHz
2026/09/23 02:32:13.338, 0, 88 %, 77 %, 3579 MiB, 49140 MiB, 173.88 W, 300.00 W, 70, 2520 MHz
2026/09/23 02:32:14.339, 0, 92 %, 81 %, 3579 MiB, 49140 MiB, 280.62 W, 300.00 W, 71, 2355 MHz
2026/09/23 02:32:15.340, 0, 92 %, 82 %, 3579 MiB, 49140 MiB, 280.59 W, 300.00 W, 72, 2490 MHz
2026/09/23 02:32:16.341, 0, 92 %, 79 %, 3579 MiB, 49140 MiB, 280.83 W, 300.00 W, 73, 2295 MHz
2026/09/23 02:32:17.342, 0, 91 %, 79 %, 3579 MiB, 49140 MiB, 279.62 W, 300.00 W, 72, 2160 MHz
2026/09/23 02:32:18.342, 0, 80 %, 69 %, 3579 MiB, 49140 MiB, 277.97 W, 300.00 W, 72, 2595 MHz
2026/09/23 02:32:19.343, 0, 88 %, 76 %, 3579 MiB, 49140 MiB, 278.75 W, 300.00 W, 72, 2460 MHz
2026/09/23 02:32:20.344, 0, 94 %, 84 %, 3579 MiB, 49140 MiB, 279.73 W, 300.00 W, 72, 2430 MHz
