timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 10:40:29.676, 0, 0 %, 0 %, 4551 MiB, 49140 MiB, 81.16 W, 300.00 W, 52, 2760 MHz
2026/09/23 10:40:30.677, 0, 0 %, 0 %, 4697 MiB, 49140 MiB, 80.30 W, 300.00 W, 52, 2505 MHz
2026/09/23 10:40:31.677, 0, 0 %, 0 %, 4455 MiB, 49140 MiB, 70.26 W, 300.00 W, 52, 2505 MHz
2026/09/23 10:40:32.678, 0, 3 %, 2 %, 4505 MiB, 49140 MiB, 78.95 W, 300.00 W, 52, 2760 MHz
2026/09/23 10:40:33.678, 0, 0 %, 0 %, 4531 MiB, 49140 MiB, 83.89 W, 300.00 W, 52, 2760 MHz
2026/09/23 10:40:34.678, 0, 0 %, 0 %, 4437 MiB, 49140 MiB, 74.37 W, 300.00 W, 51, 2505 MHz
2026/09/23 10:40:35.679, 0, 0 %, 0 %, 4453 MiB, 49140 MiB, 61.60 W, 300.00 W, 51, 2505 MHz
2026/09/23 10:40:36.679, 0, 17 %, 1 %, 4383 MiB, 49140 MiB, 82.40 W, 300.00 W, 52, 2760 MHz
2026/09/23 10:40:37.680, 0, 0 %, 0 %, 4383 MiB, 49140 MiB, 82.34 W, 300.00 W, 52, 2760 MHz
2026/09/23 10:40:38.680, 0, 0 %, 0 %, 4383 MiB, 49140 MiB, 64.67 W, 300.00 W, 51, 2505 MHz
2026/09/23 10:40:39.681, 0, 0 %, 0 %, 4365 MiB, 49140 MiB, 60.38 W, 300.00 W, 51, 2505 MHz
2026/09/23 10:40:40.681, 0, 0 %, 0 %, 4361 MiB, 49140 MiB, 68.49 W, 300.00 W, 51, 2505 MHz
2026/09/23 10:40:41.682, 0, 2 %, 0 %, 4361 MiB, 49140 MiB, 78.46 W, 300.00 W, 51, 2505 MHz
2026/09/23 10:40:42.682, 0, 0 %, 0 %, 4361 MiB, 49140 MiB, 67.46 W, 300.00 W, 51, 2505 MHz
2026/09/23 10:40:43.683, 0, 0 %, 0 %, 4495 MiB, 49140 MiB, 82.67 W, 300.00 W, 51, 2760 MHz
2026/09/23 10:40:44.683, 0, 8 %, 8 %, 5513 MiB, 49140 MiB, 118.75 W, 300.00 W, 52, 2760 MHz
2026/09/23 10:40:45.683, 0, 0 %, 0 %, 3869 MiB, 49140 MiB, 95.66 W, 300.00 W, 54, 2760 MHz
2026/09/23 10:40:46.684, 0, 97 %, 100 %, 3869 MiB, 49140 MiB, 209.90 W, 300.00 W, 55, 2760 MHz
2026/09/23 10:40:47.685, 0, 97 %, 100 %, 7275 MiB, 49140 MiB, 213.21 W, 300.00 W, 55, 2760 MHz
2026/09/23 10:40:48.687, 0, 96 %, 87 %, 7275 MiB, 49140 MiB, 248.49 W, 300.00 W, 58, 2115 MHz
2026/09/23 10:40:49.687, 0, 97 %, 87 %, 7275 MiB, 49140 MiB, 282.68 W, 300.00 W, 59, 2100 MHz
2026/09/23 10:40:50.688, 0, 97 %, 88 %, 7275 MiB, 49140 MiB, 283.95 W, 300.00 W, 60, 2100 MHz
2026/09/23 10:40:51.690, 0, 98 %, 90 %, 7275 MiB, 49140 MiB, 281.05 W, 300.00 W, 61, 1950 MHz
2026/09/23 10:40:52.691, 0, 98 %, 91 %, 7275 MiB, 49140 MiB, 282.63 W, 300.00 W, 60, 2175 MHz
2026/09/23 10:40:53.693, 0, 96 %, 87 %, 7275 MiB, 49140 MiB, 285.67 W, 300.00 W, 60, 2205 MHz
2026/09/23 10:40:54.694, 0, 98 %, 86 %, 7275 MiB, 49140 MiB, 286.05 W, 300.00 W, 60, 2220 MHz
2026/09/23 10:40:55.695, 0, 97 %, 86 %, 7275 MiB, 49140 MiB, 285.06 W, 300.00 W, 61, 2190 MHz
2026/09/23 10:40:56.695, 0, 97 %, 89 %, 7275 MiB, 49140 MiB, 284.61 W, 300.00 W, 62, 2115 MHz
2026/09/23 10:40:57.696, 0, 95 %, 86 %, 7275 MiB, 49140 MiB, 285.18 W, 300.00 W, 62, 2055 MHz
2026/09/23 10:40:58.697, 0, 97 %, 87 %, 7275 MiB, 49140 MiB, 285.38 W, 300.00 W, 63, 1890 MHz
2026/09/23 10:40:59.697, 0, 96 %, 88 %, 7275 MiB, 49140 MiB, 283.95 W, 300.00 W, 64, 1815 MHz
2026/09/23 10:41:00.699, 0, 97 %, 89 %, 7275 MiB, 49140 MiB, 285.04 W, 300.00 W, 65, 1755 MHz
2026/09/23 10:41:01.701, 0, 98 %, 89 %, 7275 MiB, 49140 MiB, 286.08 W, 300.00 W, 65, 1740 MHz
2026/09/23 10:41:02.702, 0, 97 %, 88 %, 7275 MiB, 49140 MiB, 287.47 W, 300.00 W, 65, 1710 MHz
2026/09/23 10:41:03.704, 0, 98 %, 87 %, 7275 MiB, 49140 MiB, 287.35 W, 300.00 W, 64, 1905 MHz
2026/09/23 10:41:04.705, 0, 98 %, 88 %, 7275 MiB, 49140 MiB, 286.98 W, 300.00 W, 65, 1995 MHz
2026/09/23 10:41:05.706, 0, 98 %, 88 %, 7275 MiB, 49140 MiB, 285.69 W, 300.00 W, 65, 1935 MHz
2026/09/23 10:41:06.707, 0, 97 %, 87 %, 7275 MiB, 49140 MiB, 286.45 W, 300.00 W, 65, 2115 MHz
2026/09/23 10:41:07.708, 0, 97 %, 88 %, 7275 MiB, 49140 MiB, 286.41 W, 300.00 W, 64, 2235 MHz
2026/09/23 10:41:08.708, 0, 97 %, 88 %, 7275 MiB, 49140 MiB, 287.34 W, 300.00 W, 66, 1860 MHz
2026/09/23 10:41:09.709, 0, 97 %, 88 %, 7275 MiB, 49140 MiB, 287.88 W, 300.00 W, 67, 1770 MHz
2026/09/23 10:41:10.710, 0, 96 %, 87 %, 7275 MiB, 49140 MiB, 288.37 W, 300.00 W, 67, 1725 MHz
2026/09/23 10:41:11.711, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 114.17 W, 300.00 W, 60, 2745 MHz
2026/09/23 10:41:12.711, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 78.34 W, 300.00 W, 59, 2745 MHz
2026/09/23 10:41:13.712, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 71.38 W, 300.00 W, 59, 2505 MHz
2026/09/23 10:41:14.712, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 64.91 W, 300.00 W, 58, 2505 MHz
2026/09/23 10:41:15.713, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 64.79 W, 300.00 W, 58, 2505 MHz
2026/09/23 10:41:16.713, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 64.44 W, 300.00 W, 57, 2505 MHz
2026/09/23 10:41:17.715, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 64.18 W, 300.00 W, 57, 2505 MHz
2026/09/23 10:41:18.715, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 63.93 W, 300.00 W, 57, 2505 MHz
2026/09/23 10:41:19.716, 0, 0 %, 0 %, 7275 MiB, 49140 MiB, 63.63 W, 300.00 W, 57, 2505 MHz
2026/09/23 10:41:20.716, 0, 0 %, 0 %, 2285 MiB, 49140 MiB, 64.98 W, 300.00 W, 58, 2505 MHz
2026/09/23 10:41:21.717, 0, 78 %, 76 %, 2285 MiB, 49140 MiB, 193.55 W, 300.00 W, 60, 2745 MHz
2026/09/23 10:41:22.717, 0, 52 %, 61 %, 2285 MiB, 49140 MiB, 176.29 W, 300.00 W, 60, 2745 MHz
2026/09/23 10:41:23.718, 0, 99 %, 100 %, 1827 MiB, 49140 MiB, 213.95 W, 300.00 W, 62, 2745 MHz
2026/09/23 10:41:24.718, 0, 0 %, 0 %, 1827 MiB, 49140 MiB, 133.35 W, 300.00 W, 58, 2745 MHz
2026/09/23 10:41:25.720, 0, 0 %, 0 %, 2405 MiB, 49140 MiB, 114.08 W, 300.00 W, 65, 1830 MHz
2026/09/23 10:41:26.720, 0, 94 %, 72 %, 2405 MiB, 49140 MiB, 275.17 W, 300.00 W, 59, 2505 MHz
2026/09/23 10:41:27.721, 0, 0 %, 0 %, 7475 MiB, 49140 MiB, 65.82 W, 300.00 W, 57, 2505 MHz
2026/09/23 10:41:28.722, 0, 94 %, 86 %, 7475 MiB, 49140 MiB, 169.29 W, 300.00 W, 62, 2235 MHz
2026/09/23 10:41:29.722, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 286.76 W, 300.00 W, 62, 1980 MHz
2026/09/23 10:41:30.724, 0, 98 %, 86 %, 7475 MiB, 49140 MiB, 287.06 W, 300.00 W, 63, 1875 MHz
2026/09/23 10:41:31.724, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 286.56 W, 300.00 W, 64, 2055 MHz
2026/09/23 10:41:32.727, 0, 96 %, 86 %, 7475 MiB, 49140 MiB, 287.08 W, 300.00 W, 65, 2115 MHz
2026/09/23 10:41:33.727, 0, 95 %, 86 %, 7475 MiB, 49140 MiB, 286.82 W, 300.00 W, 67, 2130 MHz
2026/09/23 10:41:34.729, 0, 96 %, 88 %, 7475 MiB, 49140 MiB, 287.44 W, 300.00 W, 67, 1845 MHz
2026/09/23 10:41:35.731, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 285.79 W, 300.00 W, 66, 1755 MHz
2026/09/23 10:41:36.731, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 288.01 W, 300.00 W, 66, 1710 MHz
2026/09/23 10:41:37.732, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 287.01 W, 300.00 W, 66, 1950 MHz
2026/09/23 10:41:38.733, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 287.40 W, 300.00 W, 67, 2085 MHz
2026/09/23 10:41:39.734, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 288.44 W, 300.00 W, 65, 2025 MHz
2026/09/23 10:41:40.735, 0, 98 %, 85 %, 7475 MiB, 49140 MiB, 287.45 W, 300.00 W, 67, 2040 MHz
2026/09/23 10:41:41.736, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 286.13 W, 300.00 W, 68, 1860 MHz
2026/09/23 10:41:42.736, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 286.49 W, 300.00 W, 67, 1635 MHz
2026/09/23 10:41:43.737, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 288.92 W, 300.00 W, 67, 1830 MHz
2026/09/23 10:41:44.738, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 288.88 W, 300.00 W, 68, 1965 MHz
2026/09/23 10:41:45.739, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 288.30 W, 300.00 W, 66, 1950 MHz
2026/09/23 10:41:46.740, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 286.76 W, 300.00 W, 69, 2130 MHz
2026/09/23 10:41:47.741, 0, 97 %, 89 %, 7475 MiB, 49140 MiB, 288.87 W, 300.00 W, 69, 1815 MHz
2026/09/23 10:41:48.742, 0, 93 %, 84 %, 7475 MiB, 49140 MiB, 287.92 W, 300.00 W, 68, 1680 MHz
2026/09/23 10:41:49.742, 0, 98 %, 88 %, 7475 MiB, 49140 MiB, 289.10 W, 300.00 W, 69, 2280 MHz
2026/09/23 10:41:50.743, 0, 98 %, 88 %, 7475 MiB, 49140 MiB, 286.27 W, 300.00 W, 68, 1815 MHz
2026/09/23 10:41:51.744, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 293.06 W, 300.00 W, 70, 1770 MHz
2026/09/23 10:41:52.745, 0, 94 %, 68 %, 7475 MiB, 49140 MiB, 209.00 W, 300.00 W, 63, 2745 MHz
2026/09/23 10:41:53.746, 0, 0 %, 0 %, 7475 MiB, 49140 MiB, 84.24 W, 300.00 W, 63, 2745 MHz
2026/09/23 10:41:54.746, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 213.82 W, 300.00 W, 68, 1920 MHz
2026/09/23 10:41:55.748, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 288.10 W, 300.00 W, 67, 2040 MHz
2026/09/23 10:41:56.748, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 287.46 W, 300.00 W, 69, 1995 MHz
2026/09/23 10:41:57.750, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 288.16 W, 300.00 W, 71, 1965 MHz
2026/09/23 10:41:58.750, 0, 97 %, 85 %, 7475 MiB, 49140 MiB, 288.65 W, 300.00 W, 69, 1665 MHz
2026/09/23 10:41:59.752, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 289.94 W, 300.00 W, 69, 1890 MHz
2026/09/23 10:42:00.753, 0, 98 %, 86 %, 7475 MiB, 49140 MiB, 288.46 W, 300.00 W, 68, 1605 MHz
2026/09/23 10:42:01.754, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 290.49 W, 300.00 W, 70, 1890 MHz
2026/09/23 10:42:02.755, 0, 97 %, 85 %, 7475 MiB, 49140 MiB, 289.85 W, 300.00 W, 68, 1800 MHz
2026/09/23 10:42:03.756, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 289.67 W, 300.00 W, 70, 2025 MHz
2026/09/23 10:42:04.756, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 290.34 W, 300.00 W, 72, 1830 MHz
2026/09/23 10:42:05.757, 0, 96 %, 87 %, 7475 MiB, 49140 MiB, 289.05 W, 300.00 W, 70, 1620 MHz
2026/09/23 10:42:06.758, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 290.00 W, 300.00 W, 71, 1920 MHz
2026/09/23 10:42:07.759, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 288.43 W, 300.00 W, 70, 1800 MHz
2026/09/23 10:42:08.760, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 289.14 W, 300.00 W, 72, 2010 MHz
2026/09/23 10:42:09.762, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 289.19 W, 300.00 W, 70, 1590 MHz
2026/09/23 10:42:10.762, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 289.11 W, 300.00 W, 70, 2100 MHz
2026/09/23 10:42:11.764, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 289.61 W, 300.00 W, 71, 1965 MHz
2026/09/23 10:42:12.764, 0, 96 %, 86 %, 7475 MiB, 49140 MiB, 290.92 W, 300.00 W, 72, 1950 MHz
2026/09/23 10:42:13.765, 0, 97 %, 85 %, 7475 MiB, 49140 MiB, 290.01 W, 300.00 W, 70, 1665 MHz
2026/09/23 10:42:14.770, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 291.91 W, 300.00 W, 71, 1890 MHz
2026/09/23 10:42:15.771, 0, 97 %, 84 %, 7475 MiB, 49140 MiB, 289.92 W, 300.00 W, 69, 1755 MHz
2026/09/23 10:42:16.772, 0, 91 %, 70 %, 7475 MiB, 49140 MiB, 290.31 W, 300.00 W, 72, 1680 MHz
2026/09/23 10:42:17.772, 0, 28 %, 18 %, 7475 MiB, 49140 MiB, 283.30 W, 300.00 W, 66, 2730 MHz
2026/09/23 10:42:18.773, 0, 0 %, 0 %, 7475 MiB, 49140 MiB, 90.79 W, 300.00 W, 65, 2730 MHz
2026/09/23 10:42:19.773, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 162.29 W, 300.00 W, 70, 2055 MHz
2026/09/23 10:42:20.774, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 289.09 W, 300.00 W, 71, 2040 MHz
2026/09/23 10:42:21.776, 0, 96 %, 87 %, 7475 MiB, 49140 MiB, 289.02 W, 300.00 W, 70, 1770 MHz
2026/09/23 10:42:22.777, 0, 96 %, 86 %, 7475 MiB, 49140 MiB, 289.89 W, 300.00 W, 72, 1575 MHz
2026/09/23 10:42:23.778, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 290.24 W, 300.00 W, 70, 1830 MHz
2026/09/23 10:42:24.778, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 289.61 W, 300.00 W, 72, 1860 MHz
2026/09/23 10:42:25.779, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 289.70 W, 300.00 W, 71, 1785 MHz
2026/09/23 10:42:26.780, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 291.48 W, 300.00 W, 71, 1575 MHz
2026/09/23 10:42:27.781, 0, 96 %, 85 %, 7475 MiB, 49140 MiB, 289.15 W, 300.00 W, 70, 1875 MHz
2026/09/23 10:42:28.782, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 289.74 W, 300.00 W, 72, 1770 MHz
2026/09/23 10:42:29.782, 0, 94 %, 83 %, 7475 MiB, 49140 MiB, 288.64 W, 300.00 W, 71, 1785 MHz
2026/09/23 10:42:30.784, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 290.95 W, 300.00 W, 72, 1620 MHz
2026/09/23 10:42:31.785, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 290.11 W, 300.00 W, 71, 1995 MHz
2026/09/23 10:42:32.786, 0, 96 %, 86 %, 7475 MiB, 49140 MiB, 289.27 W, 300.00 W, 72, 2070 MHz
2026/09/23 10:42:33.786, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 289.02 W, 300.00 W, 71, 1725 MHz
2026/09/23 10:42:34.787, 0, 98 %, 86 %, 7475 MiB, 49140 MiB, 290.57 W, 300.00 W, 70, 1890 MHz
2026/09/23 10:42:35.788, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 289.32 W, 300.00 W, 72, 1725 MHz
2026/09/23 10:42:36.790, 0, 98 %, 86 %, 7475 MiB, 49140 MiB, 290.69 W, 300.00 W, 71, 2055 MHz
2026/09/23 10:42:37.790, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 291.54 W, 300.00 W, 72, 1635 MHz
2026/09/23 10:42:38.794, 0, 93 %, 84 %, 7475 MiB, 49140 MiB, 289.45 W, 300.00 W, 70, 1890 MHz
2026/09/23 10:42:39.794, 0, 98 %, 88 %, 7475 MiB, 49140 MiB, 288.92 W, 300.00 W, 73, 1950 MHz
2026/09/23 10:42:40.796, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 289.66 W, 300.00 W, 71, 1725 MHz
2026/09/23 10:42:41.796, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 291.76 W, 300.00 W, 73, 1710 MHz
2026/09/23 10:42:42.797, 0, 92 %, 65 %, 7475 MiB, 49140 MiB, 291.17 W, 300.00 W, 72, 1830 MHz
2026/09/23 10:42:43.800, 0, 20 %, 10 %, 7475 MiB, 49140 MiB, 261.95 W, 300.00 W, 67, 2745 MHz
2026/09/23 10:42:44.801, 0, 0 %, 0 %, 7475 MiB, 49140 MiB, 86.14 W, 300.00 W, 66, 2745 MHz
2026/09/23 10:42:45.801, 0, 98 %, 85 %, 7475 MiB, 49140 MiB, 183.29 W, 300.00 W, 69, 1905 MHz
2026/09/23 10:42:46.802, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 286.88 W, 300.00 W, 73, 2100 MHz
2026/09/23 10:42:47.803, 0, 97 %, 86 %, 7475 MiB, 49140 MiB, 290.96 W, 300.00 W, 71, 1920 MHz
2026/09/23 10:42:48.804, 0, 97 %, 87 %, 7475 MiB, 49140 MiB, 291.08 W, 300.00 W, 71, 1575 MHz
2026/09/23 10:42:49.805, 0, 98 %, 85 %, 7475 MiB, 49140 MiB, 290.52 W, 300.00 W, 70, 1875 MHz
2026/09/23 10:42:50.806, 0, 98 %, 88 %, 7475 MiB, 49140 MiB, 290.57 W, 300.00 W, 72, 1740 MHz
2026/09/23 10:42:51.807, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 289.90 W, 300.00 W, 72, 2070 MHz
2026/09/23 10:42:52.807, 0, 96 %, 85 %, 7475 MiB, 49140 MiB, 290.64 W, 300.00 W, 71, 1665 MHz
2026/09/23 10:42:53.808, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 291.12 W, 300.00 W, 71, 1860 MHz
2026/09/23 10:42:54.811, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 288.68 W, 300.00 W, 72, 1740 MHz
2026/09/23 10:42:55.812, 0, 98 %, 89 %, 7475 MiB, 49140 MiB, 291.25 W, 300.00 W, 72, 2085 MHz
2026/09/23 10:42:56.813, 0, 95 %, 85 %, 7475 MiB, 49140 MiB, 291.41 W, 300.00 W, 72, 1635 MHz
2026/09/23 10:42:57.813, 0, 98 %, 87 %, 7475 MiB, 49140 MiB, 290.76 W, 300.00 W, 70, 1890 MHz
2026/09/23 10:42:58.818, 0, 97 %, 88 %, 7475 MiB, 49140 MiB, 289.44 W, 300.00 W, 74, 1740 MHz
