timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 03:02:52.041, 0, 0 %, 0 %, 2589 MiB, 49140 MiB, 90.87 W, 300.00 W, 54, 2745 MHz
2026/09/23 03:02:53.042, 0, 0 %, 0 %, 2547 MiB, 49140 MiB, 78.56 W, 300.00 W, 53, 2505 MHz
2026/09/23 03:02:54.042, 0, 0 %, 0 %, 2681 MiB, 49140 MiB, 68.50 W, 300.00 W, 53, 2505 MHz
2026/09/23 03:02:55.042, 0, 0 %, 0 %, 2553 MiB, 49140 MiB, 83.26 W, 300.00 W, 53, 2745 MHz
2026/09/23 03:02:56.043, 0, 0 %, 0 %, 2469 MiB, 49140 MiB, 76.87 W, 300.00 W, 53, 2505 MHz
2026/09/23 03:02:57.043, 0, 0 %, 0 %, 2501 MiB, 49140 MiB, 65.58 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:02:58.044, 0, 0 %, 0 %, 2397 MiB, 49140 MiB, 64.97 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:02:59.044, 0, 0 %, 0 %, 2433 MiB, 49140 MiB, 65.38 W, 300.00 W, 53, 2505 MHz
2026/09/23 03:03:00.045, 0, 0 %, 0 %, 2377 MiB, 49140 MiB, 63.72 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:03:01.045, 0, 0 %, 0 %, 2403 MiB, 49140 MiB, 61.53 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:03:02.046, 0, 0 %, 0 %, 2423 MiB, 49140 MiB, 64.07 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:03:03.046, 0, 10 %, 1 %, 2403 MiB, 49140 MiB, 62.78 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:03:04.047, 0, 0 %, 0 %, 2403 MiB, 49140 MiB, 60.72 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:03:05.047, 0, 0 %, 0 %, 2403 MiB, 49140 MiB, 61.93 W, 300.00 W, 52, 2505 MHz
2026/09/23 03:03:06.048, 0, 3 %, 0 %, 2383 MiB, 49140 MiB, 60.83 W, 300.00 W, 51, 2505 MHz
2026/09/23 03:03:07.048, 0, 0 %, 0 %, 2363 MiB, 49140 MiB, 60.47 W, 300.00 W, 51, 2505 MHz
2026/09/23 03:03:08.049, 0, 3 %, 0 %, 2491 MiB, 49140 MiB, 63.47 W, 300.00 W, 51, 2505 MHz
2026/09/23 03:03:09.049, 0, 0 %, 0 %, 2835 MiB, 49140 MiB, 70.52 W, 300.00 W, 51, 2505 MHz
2026/09/23 03:03:10.051, 0, 0 %, 0 %, 3535 MiB, 49140 MiB, 108.44 W, 300.00 W, 56, 2310 MHz
2026/09/23 03:03:11.052, 0, 86 %, 75 %, 3535 MiB, 49140 MiB, 264.03 W, 300.00 W, 58, 2640 MHz
2026/09/23 03:03:12.053, 0, 54 %, 47 %, 3535 MiB, 49140 MiB, 236.02 W, 300.00 W, 60, 2280 MHz
2026/09/23 03:03:13.054, 0, 91 %, 81 %, 3535 MiB, 49140 MiB, 274.37 W, 300.00 W, 58, 2430 MHz
2026/09/23 03:03:14.055, 0, 90 %, 80 %, 3535 MiB, 49140 MiB, 275.33 W, 300.00 W, 61, 2370 MHz
2026/09/23 03:03:15.056, 0, 80 %, 70 %, 3535 MiB, 49140 MiB, 274.54 W, 300.00 W, 59, 2505 MHz
2026/09/23 03:03:16.057, 0, 92 %, 77 %, 3535 MiB, 49140 MiB, 278.29 W, 300.00 W, 61, 2430 MHz
2026/09/23 03:03:17.058, 0, 93 %, 79 %, 3535 MiB, 49140 MiB, 275.50 W, 300.00 W, 61, 2460 MHz
2026/09/23 03:03:18.060, 0, 91 %, 81 %, 3535 MiB, 49140 MiB, 273.43 W, 300.00 W, 60, 2565 MHz
2026/09/23 03:03:19.061, 0, 80 %, 69 %, 3535 MiB, 49140 MiB, 276.31 W, 300.00 W, 62, 2430 MHz
2026/09/23 03:03:20.061, 0, 76 %, 69 %, 3535 MiB, 49140 MiB, 276.17 W, 300.00 W, 62, 2415 MHz
2026/09/23 03:03:21.063, 0, 94 %, 80 %, 3535 MiB, 49140 MiB, 277.19 W, 300.00 W, 62, 2550 MHz
2026/09/23 03:03:22.064, 0, 66 %, 57 %, 3535 MiB, 49140 MiB, 182.35 W, 300.00 W, 57, 2745 MHz
2026/09/23 03:03:23.064, 0, 0 %, 0 %, 1485 MiB, 49140 MiB, 85.87 W, 300.00 W, 57, 2745 MHz
2026/09/23 03:03:24.065, 0, 24 %, 1 %, 1677 MiB, 49140 MiB, 94.59 W, 300.00 W, 56, 2505 MHz
2026/09/23 03:03:25.065, 0, 69 %, 45 %, 1677 MiB, 49140 MiB, 170.07 W, 300.00 W, 57, 2745 MHz
2026/09/23 03:03:26.066, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 78.58 W, 300.00 W, 56, 2745 MHz
2026/09/23 03:03:27.067, 0, 86 %, 76 %, 3589 MiB, 49140 MiB, 215.82 W, 300.00 W, 61, 2475 MHz
2026/09/23 03:03:28.069, 0, 91 %, 78 %, 3589 MiB, 49140 MiB, 274.54 W, 300.00 W, 63, 2475 MHz
2026/09/23 03:03:29.069, 0, 87 %, 76 %, 3589 MiB, 49140 MiB, 275.07 W, 300.00 W, 62, 2445 MHz
2026/09/23 03:03:30.070, 0, 94 %, 79 %, 3589 MiB, 49140 MiB, 275.15 W, 300.00 W, 64, 2295 MHz
2026/09/23 03:03:31.071, 0, 90 %, 78 %, 3589 MiB, 49140 MiB, 275.20 W, 300.00 W, 64, 2415 MHz
2026/09/23 03:03:32.072, 0, 93 %, 80 %, 3589 MiB, 49140 MiB, 273.83 W, 300.00 W, 64, 2370 MHz
2026/09/23 03:03:33.073, 0, 90 %, 80 %, 3589 MiB, 49140 MiB, 275.01 W, 300.00 W, 64, 2355 MHz
2026/09/23 03:03:34.073, 0, 94 %, 81 %, 3589 MiB, 49140 MiB, 274.94 W, 300.00 W, 64, 2295 MHz
2026/09/23 03:03:35.074, 0, 93 %, 82 %, 3589 MiB, 49140 MiB, 275.08 W, 300.00 W, 66, 2445 MHz
2026/09/23 03:03:36.075, 0, 88 %, 78 %, 3589 MiB, 49140 MiB, 275.56 W, 300.00 W, 64, 2370 MHz
2026/09/23 03:03:37.076, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 278.54 W, 300.00 W, 65, 2400 MHz
2026/09/23 03:03:38.077, 0, 77 %, 58 %, 3589 MiB, 49140 MiB, 264.23 W, 300.00 W, 66, 2610 MHz
2026/09/23 03:03:39.077, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 106.16 W, 300.00 W, 60, 2745 MHz
2026/09/23 03:03:40.078, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 118.54 W, 300.00 W, 64, 2415 MHz
2026/09/23 03:03:41.078, 0, 88 %, 77 %, 3589 MiB, 49140 MiB, 276.74 W, 300.00 W, 65, 2280 MHz
2026/09/23 03:03:42.079, 0, 91 %, 81 %, 3589 MiB, 49140 MiB, 278.16 W, 300.00 W, 66, 2430 MHz
2026/09/23 03:03:43.080, 0, 91 %, 78 %, 3589 MiB, 49140 MiB, 278.34 W, 300.00 W, 67, 2415 MHz
2026/09/23 03:03:44.080, 0, 95 %, 83 %, 3589 MiB, 49140 MiB, 278.94 W, 300.00 W, 66, 2460 MHz
2026/09/23 03:03:45.081, 0, 92 %, 81 %, 3589 MiB, 49140 MiB, 279.27 W, 300.00 W, 65, 2505 MHz
2026/09/23 03:03:46.083, 0, 94 %, 82 %, 3589 MiB, 49140 MiB, 280.16 W, 300.00 W, 67, 2190 MHz
2026/09/23 03:03:47.084, 0, 94 %, 83 %, 3589 MiB, 49140 MiB, 279.88 W, 300.00 W, 68, 2415 MHz
2026/09/23 03:03:48.087, 0, 93 %, 81 %, 3589 MiB, 49140 MiB, 278.59 W, 300.00 W, 66, 2520 MHz
2026/09/23 03:03:49.087, 0, 92 %, 77 %, 3589 MiB, 49140 MiB, 281.35 W, 300.00 W, 67, 2265 MHz
2026/09/23 03:03:50.088, 0, 93 %, 83 %, 3589 MiB, 49140 MiB, 279.55 W, 300.00 W, 67, 2265 MHz
2026/09/23 03:03:51.089, 0, 90 %, 78 %, 3589 MiB, 49140 MiB, 279.87 W, 300.00 W, 69, 2400 MHz
2026/09/23 03:03:52.091, 0, 59 %, 38 %, 3589 MiB, 49140 MiB, 206.03 W, 300.00 W, 62, 2745 MHz
2026/09/23 03:03:53.091, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 83.55 W, 300.00 W, 62, 2745 MHz
2026/09/23 03:03:54.092, 0, 86 %, 74 %, 3589 MiB, 49140 MiB, 181.77 W, 300.00 W, 66, 2490 MHz
2026/09/23 03:03:55.093, 0, 90 %, 77 %, 3589 MiB, 49140 MiB, 281.43 W, 300.00 W, 68, 2370 MHz
2026/09/23 03:03:56.094, 0, 92 %, 78 %, 3589 MiB, 49140 MiB, 278.32 W, 300.00 W, 66, 2475 MHz
2026/09/23 03:03:57.095, 0, 91 %, 77 %, 3589 MiB, 49140 MiB, 280.07 W, 300.00 W, 67, 2370 MHz
2026/09/23 03:03:58.096, 0, 92 %, 77 %, 3589 MiB, 49140 MiB, 277.00 W, 300.00 W, 66, 2445 MHz
2026/09/23 03:03:59.097, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 278.95 W, 300.00 W, 67, 2430 MHz
2026/09/23 03:04:00.097, 0, 93 %, 82 %, 3589 MiB, 49140 MiB, 280.22 W, 300.00 W, 67, 2400 MHz
2026/09/23 03:04:01.098, 0, 93 %, 79 %, 3589 MiB, 49140 MiB, 278.93 W, 300.00 W, 67, 2460 MHz
2026/09/23 03:04:02.099, 0, 86 %, 75 %, 3589 MiB, 49140 MiB, 278.31 W, 300.00 W, 69, 2415 MHz
2026/09/23 03:04:03.100, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 279.59 W, 300.00 W, 69, 2430 MHz
2026/09/23 03:04:04.101, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 279.12 W, 300.00 W, 70, 2355 MHz
2026/09/23 03:04:05.101, 0, 92 %, 79 %, 3589 MiB, 49140 MiB, 275.43 W, 300.00 W, 69, 2490 MHz
2026/09/23 03:04:06.102, 0, 10 %, 0 %, 3589 MiB, 49140 MiB, 157.22 W, 300.00 W, 63, 2730 MHz
2026/09/23 03:04:07.103, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 84.84 W, 300.00 W, 62, 2700 MHz
2026/09/23 03:04:08.104, 0, 91 %, 79 %, 3589 MiB, 49140 MiB, 282.60 W, 300.00 W, 67, 2475 MHz
2026/09/23 03:04:09.104, 0, 93 %, 78 %, 3589 MiB, 49140 MiB, 283.87 W, 300.00 W, 68, 2310 MHz
2026/09/23 03:04:10.105, 0, 84 %, 74 %, 3589 MiB, 49140 MiB, 280.07 W, 300.00 W, 67, 2430 MHz
2026/09/23 03:04:11.106, 0, 91 %, 76 %, 3589 MiB, 49140 MiB, 283.04 W, 300.00 W, 69, 2400 MHz
2026/09/23 03:04:12.107, 0, 92 %, 80 %, 3589 MiB, 49140 MiB, 281.67 W, 300.00 W, 68, 2460 MHz
2026/09/23 03:04:13.107, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 282.80 W, 300.00 W, 68, 2310 MHz
2026/09/23 03:04:14.108, 0, 86 %, 75 %, 3589 MiB, 49140 MiB, 281.00 W, 300.00 W, 69, 2535 MHz
2026/09/23 03:04:15.109, 0, 88 %, 76 %, 3589 MiB, 49140 MiB, 280.52 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:04:16.109, 0, 88 %, 77 %, 3589 MiB, 49140 MiB, 283.26 W, 300.00 W, 69, 2310 MHz
2026/09/23 03:04:17.110, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 283.39 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:04:18.111, 0, 90 %, 77 %, 3589 MiB, 49140 MiB, 283.05 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:04:19.111, 0, 65 %, 41 %, 3589 MiB, 49140 MiB, 258.94 W, 300.00 W, 68, 2670 MHz
2026/09/23 03:04:20.112, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 83.11 W, 300.00 W, 63, 2670 MHz
2026/09/23 03:04:21.112, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 144.06 W, 300.00 W, 69, 2220 MHz
2026/09/23 03:04:22.113, 0, 93 %, 81 %, 3589 MiB, 49140 MiB, 274.32 W, 300.00 W, 68, 2415 MHz
2026/09/23 03:04:23.114, 0, 88 %, 76 %, 3589 MiB, 49140 MiB, 278.14 W, 300.00 W, 68, 2415 MHz
2026/09/23 03:04:24.115, 0, 91 %, 80 %, 3589 MiB, 49140 MiB, 278.58 W, 300.00 W, 68, 2370 MHz
2026/09/23 03:04:25.116, 0, 93 %, 82 %, 3589 MiB, 49140 MiB, 279.81 W, 300.00 W, 69, 2445 MHz
2026/09/23 03:04:26.117, 0, 92 %, 80 %, 3589 MiB, 49140 MiB, 277.51 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:04:27.118, 0, 93 %, 81 %, 3589 MiB, 49140 MiB, 279.40 W, 300.00 W, 69, 2325 MHz
2026/09/23 03:04:28.119, 0, 92 %, 80 %, 3589 MiB, 49140 MiB, 282.06 W, 300.00 W, 69, 2355 MHz
2026/09/23 03:04:29.120, 0, 88 %, 76 %, 3589 MiB, 49140 MiB, 279.22 W, 300.00 W, 69, 2400 MHz
2026/09/23 03:04:30.121, 0, 95 %, 82 %, 3589 MiB, 49140 MiB, 281.36 W, 300.00 W, 70, 2400 MHz
2026/09/23 03:04:31.122, 0, 91 %, 80 %, 3589 MiB, 49140 MiB, 278.90 W, 300.00 W, 71, 2415 MHz
2026/09/23 03:04:32.123, 0, 91 %, 78 %, 3589 MiB, 49140 MiB, 277.62 W, 300.00 W, 69, 2370 MHz
2026/09/23 03:04:33.124, 0, 59 %, 38 %, 3589 MiB, 49140 MiB, 190.64 W, 300.00 W, 64, 2730 MHz
2026/09/23 03:04:34.124, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 84.66 W, 300.00 W, 64, 2730 MHz
2026/09/23 03:04:35.125, 0, 89 %, 77 %, 3589 MiB, 49140 MiB, 197.74 W, 300.00 W, 69, 2295 MHz
2026/09/23 03:04:36.126, 0, 91 %, 80 %, 3589 MiB, 49140 MiB, 274.38 W, 300.00 W, 69, 2250 MHz
2026/09/23 03:04:37.127, 0, 90 %, 79 %, 3589 MiB, 49140 MiB, 273.84 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:04:38.128, 0, 92 %, 77 %, 3589 MiB, 49140 MiB, 275.54 W, 300.00 W, 69, 2460 MHz
2026/09/23 03:04:39.128, 0, 90 %, 79 %, 3589 MiB, 49140 MiB, 279.76 W, 300.00 W, 69, 2310 MHz
2026/09/23 03:04:40.129, 0, 93 %, 79 %, 3589 MiB, 49140 MiB, 278.97 W, 300.00 W, 70, 2475 MHz
2026/09/23 03:04:41.130, 0, 88 %, 77 %, 3589 MiB, 49140 MiB, 279.98 W, 300.00 W, 69, 2400 MHz
2026/09/23 03:04:42.131, 0, 93 %, 79 %, 3589 MiB, 49140 MiB, 280.10 W, 300.00 W, 70, 2295 MHz
2026/09/23 03:04:43.132, 0, 94 %, 80 %, 3589 MiB, 49140 MiB, 279.80 W, 300.00 W, 70, 2460 MHz
2026/09/23 03:04:44.132, 0, 95 %, 79 %, 3589 MiB, 49140 MiB, 279.99 W, 300.00 W, 71, 2445 MHz
2026/09/23 03:04:45.133, 0, 93 %, 81 %, 3589 MiB, 49140 MiB, 276.08 W, 300.00 W, 70, 2235 MHz
2026/09/23 03:04:46.134, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 268.03 W, 300.00 W, 71, 2595 MHz
2026/09/23 03:04:47.134, 0, 6 %, 0 %, 3589 MiB, 49140 MiB, 133.97 W, 300.00 W, 64, 2730 MHz
2026/09/23 03:04:48.135, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 109.22 W, 300.00 W, 67, 2430 MHz
2026/09/23 03:04:49.135, 0, 91 %, 79 %, 3589 MiB, 49140 MiB, 276.90 W, 300.00 W, 70, 2490 MHz
2026/09/23 03:04:50.136, 0, 91 %, 76 %, 3589 MiB, 49140 MiB, 277.32 W, 300.00 W, 70, 2475 MHz
2026/09/23 03:04:51.138, 0, 92 %, 80 %, 3589 MiB, 49140 MiB, 280.72 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:04:52.139, 0, 93 %, 82 %, 3589 MiB, 49140 MiB, 280.42 W, 300.00 W, 70, 2340 MHz
2026/09/23 03:04:53.140, 0, 91 %, 80 %, 3589 MiB, 49140 MiB, 280.30 W, 300.00 W, 70, 2400 MHz
2026/09/23 03:04:54.141, 0, 91 %, 78 %, 3589 MiB, 49140 MiB, 280.06 W, 300.00 W, 70, 2430 MHz
2026/09/23 03:04:55.142, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 280.80 W, 300.00 W, 70, 2445 MHz
2026/09/23 03:04:56.143, 0, 90 %, 76 %, 3589 MiB, 49140 MiB, 280.65 W, 300.00 W, 70, 2490 MHz
2026/09/23 03:04:57.144, 0, 93 %, 78 %, 3589 MiB, 49140 MiB, 280.52 W, 300.00 W, 70, 2415 MHz
2026/09/23 03:04:58.145, 0, 82 %, 72 %, 3589 MiB, 49140 MiB, 278.48 W, 300.00 W, 71, 2460 MHz
2026/09/23 03:04:59.146, 0, 66 %, 43 %, 3589 MiB, 49140 MiB, 275.64 W, 300.00 W, 71, 2610 MHz
2026/09/23 03:05:00.146, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 163.43 W, 300.00 W, 65, 2730 MHz
2026/09/23 03:05:01.147, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 84.87 W, 300.00 W, 64, 2730 MHz
2026/09/23 03:05:02.147, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 217.18 W, 300.00 W, 71, 2475 MHz
2026/09/23 03:05:03.149, 0, 95 %, 84 %, 3589 MiB, 49140 MiB, 278.84 W, 300.00 W, 71, 2415 MHz
2026/09/23 03:05:04.150, 0, 94 %, 83 %, 3589 MiB, 49140 MiB, 280.55 W, 300.00 W, 71, 2385 MHz
2026/09/23 03:05:05.151, 0, 92 %, 80 %, 3589 MiB, 49140 MiB, 280.22 W, 300.00 W, 71, 2415 MHz
2026/09/23 03:05:06.152, 0, 87 %, 75 %, 3589 MiB, 49140 MiB, 277.03 W, 300.00 W, 70, 2445 MHz
2026/09/23 03:05:07.153, 0, 90 %, 78 %, 3589 MiB, 49140 MiB, 278.42 W, 300.00 W, 71, 2460 MHz
2026/09/23 03:05:08.154, 0, 92 %, 80 %, 3589 MiB, 49140 MiB, 280.47 W, 300.00 W, 69, 2385 MHz
2026/09/23 03:05:09.155, 0, 93 %, 79 %, 3589 MiB, 49140 MiB, 279.51 W, 300.00 W, 70, 2460 MHz
2026/09/23 03:05:10.156, 0, 92 %, 82 %, 3589 MiB, 49140 MiB, 279.16 W, 300.00 W, 71, 2310 MHz
2026/09/23 03:05:11.158, 0, 92 %, 77 %, 3589 MiB, 49140 MiB, 279.47 W, 300.00 W, 70, 2475 MHz
2026/09/23 03:05:12.159, 0, 89 %, 77 %, 3589 MiB, 49140 MiB, 279.11 W, 300.00 W, 70, 2340 MHz
2026/09/23 03:05:13.160, 0, 62 %, 40 %, 3589 MiB, 49140 MiB, 270.09 W, 300.00 W, 71, 2670 MHz
2026/09/23 03:05:14.161, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 116.73 W, 300.00 W, 65, 2730 MHz
2026/09/23 03:05:15.161, 0, 86 %, 73 %, 3589 MiB, 49140 MiB, 92.13 W, 300.00 W, 67, 2400 MHz
2026/09/23 03:05:16.162, 0, 93 %, 83 %, 3589 MiB, 49140 MiB, 274.38 W, 300.00 W, 70, 2115 MHz
2026/09/23 03:05:17.163, 0, 90 %, 76 %, 3589 MiB, 49140 MiB, 278.21 W, 300.00 W, 69, 2415 MHz
2026/09/23 03:05:18.164, 0, 93 %, 80 %, 3589 MiB, 49140 MiB, 278.03 W, 300.00 W, 70, 2385 MHz
2026/09/23 03:05:19.165, 0, 93 %, 80 %, 3589 MiB, 49140 MiB, 278.36 W, 300.00 W, 70, 2190 MHz
2026/09/23 03:05:20.166, 0, 93 %, 82 %, 3589 MiB, 49140 MiB, 279.75 W, 300.00 W, 69, 2400 MHz
2026/09/23 03:05:21.167, 0, 88 %, 77 %, 3589 MiB, 49140 MiB, 272.51 W, 300.00 W, 69, 2370 MHz
2026/09/23 03:05:22.167, 0, 86 %, 75 %, 3589 MiB, 49140 MiB, 276.68 W, 300.00 W, 69, 2460 MHz
2026/09/23 03:05:23.168, 0, 93 %, 81 %, 3589 MiB, 49140 MiB, 278.61 W, 300.00 W, 71, 2340 MHz
2026/09/23 03:05:24.169, 0, 87 %, 76 %, 3589 MiB, 49140 MiB, 277.69 W, 300.00 W, 71, 2295 MHz
2026/09/23 03:05:25.170, 0, 92 %, 79 %, 3589 MiB, 49140 MiB, 277.42 W, 300.00 W, 70, 2460 MHz
2026/09/23 03:05:26.170, 0, 88 %, 75 %, 3589 MiB, 49140 MiB, 275.90 W, 300.00 W, 70, 2445 MHz
2026/09/23 03:05:27.171, 0, 31 %, 20 %, 3589 MiB, 49140 MiB, 260.61 W, 300.00 W, 67, 2730 MHz
2026/09/23 03:05:28.171, 0, 89 %, 75 %, 3589 MiB, 49140 MiB, 131.95 W, 300.00 W, 70, 2295 MHz
2026/09/23 03:05:29.173, 0, 89 %, 78 %, 3589 MiB, 49140 MiB, 275.84 W, 300.00 W, 71, 2415 MHz
2026/09/23 03:05:30.174, 0, 95 %, 79 %, 3589 MiB, 49140 MiB, 281.91 W, 300.00 W, 70, 2385 MHz
2026/09/23 03:05:31.175, 0, 87 %, 76 %, 3589 MiB, 49140 MiB, 277.74 W, 300.00 W, 70, 2415 MHz
2026/09/23 03:05:32.176, 0, 88 %, 76 %, 3589 MiB, 49140 MiB, 278.71 W, 300.00 W, 70, 2415 MHz
2026/09/23 03:05:33.176, 0, 88 %, 77 %, 3589 MiB, 49140 MiB, 279.08 W, 300.00 W, 71, 2340 MHz
2026/09/23 03:05:34.177, 0, 91 %, 79 %, 3589 MiB, 49140 MiB, 278.75 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:05:35.178, 0, 90 %, 79 %, 3589 MiB, 49140 MiB, 279.45 W, 300.00 W, 72, 2220 MHz
2026/09/23 03:05:36.179, 0, 89 %, 77 %, 3589 MiB, 49140 MiB, 278.29 W, 300.00 W, 72, 2370 MHz
2026/09/23 03:05:37.180, 0, 85 %, 74 %, 3589 MiB, 49140 MiB, 278.42 W, 300.00 W, 71, 2205 MHz
2026/09/23 03:05:38.181, 0, 91 %, 79 %, 3589 MiB, 49140 MiB, 276.33 W, 300.00 W, 71, 2400 MHz
2026/09/23 03:05:39.182, 0, 87 %, 75 %, 3589 MiB, 49140 MiB, 278.17 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:05:40.182, 0, 9 %, 0 %, 3589 MiB, 49140 MiB, 236.62 W, 300.00 W, 66, 2640 MHz
2026/09/23 03:05:41.183, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 78.26 W, 300.00 W, 64, 2640 MHz
2026/09/23 03:05:42.183, 0, 92 %, 79 %, 3589 MiB, 49140 MiB, 137.04 W, 300.00 W, 68, 2475 MHz
2026/09/23 03:05:43.184, 0, 93 %, 82 %, 3589 MiB, 49140 MiB, 279.64 W, 300.00 W, 70, 2400 MHz
2026/09/23 03:05:44.185, 0, 94 %, 82 %, 3589 MiB, 49140 MiB, 280.54 W, 300.00 W, 70, 2325 MHz
2026/09/23 03:05:45.186, 0, 90 %, 79 %, 3589 MiB, 49140 MiB, 280.61 W, 300.00 W, 71, 2415 MHz
2026/09/23 03:05:46.187, 0, 92 %, 81 %, 3589 MiB, 49140 MiB, 277.85 W, 300.00 W, 70, 2475 MHz
2026/09/23 03:05:47.188, 0, 93 %, 78 %, 3589 MiB, 49140 MiB, 281.83 W, 300.00 W, 70, 2190 MHz
2026/09/23 03:05:48.189, 0, 95 %, 80 %, 3589 MiB, 49140 MiB, 279.69 W, 300.00 W, 70, 2190 MHz
2026/09/23 03:05:49.190, 0, 92 %, 81 %, 3589 MiB, 49140 MiB, 281.15 W, 300.00 W, 71, 2265 MHz
2026/09/23 03:05:50.191, 0, 90 %, 76 %, 3589 MiB, 49140 MiB, 279.58 W, 300.00 W, 70, 2370 MHz
2026/09/23 03:05:51.191, 0, 93 %, 81 %, 3589 MiB, 49140 MiB, 278.72 W, 300.00 W, 71, 2370 MHz
2026/09/23 03:05:52.192, 0, 91 %, 80 %, 3589 MiB, 49140 MiB, 281.43 W, 300.00 W, 71, 2325 MHz
2026/09/23 03:05:53.193, 0, 88 %, 77 %, 3589 MiB, 49140 MiB, 277.58 W, 300.00 W, 70, 2535 MHz
2026/09/23 03:05:54.194, 0, 0 %, 0 %, 3589 MiB, 49140 MiB, 199.42 W, 300.00 W, 65, 2730 MHz
2026/09/23 03:05:55.194, 0, 94 %, 82 %, 3589 MiB, 49140 MiB, 184.97 W, 300.00 W, 70, 2445 MHz
