timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu, clocks.current.sm [MHz]
2026/09/23 13:57:20.642, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 65.49 W, 300.00 W, 55, 2505 MHz
2026/09/23 13:57:21.646, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 63.99 W, 300.00 W, 55, 2505 MHz
2026/09/23 13:57:22.647, 0, 0 %, 0 %, 0 MiB, 49140 MiB, 60.40 W, 300.00 W, 54, 660 MHz
2026/09/23 13:57:23.647, 0, 0 %, 0 %, 1 MiB, 49140 MiB, 48.40 W, 300.00 W, 54, 420 MHz
2026/09/23 13:57:24.649, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 32.53 W, 300.00 W, 53, 240 MHz
2026/09/23 13:57:25.649, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 53.69 W, 300.00 W, 54, 2505 MHz
2026/09/23 13:57:26.650, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 62.24 W, 300.00 W, 54, 2505 MHz
2026/09/23 13:57:27.650, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 60.66 W, 300.00 W, 53, 2505 MHz
2026/09/23 13:57:28.651, 0, 0 %, 0 %, 633 MiB, 49140 MiB, 60.67 W, 300.00 W, 53, 2505 MHz
2026/09/23 13:57:29.651, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 60.61 W, 300.00 W, 53, 2505 MHz
2026/09/23 13:57:30.652, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 60.51 W, 300.00 W, 53, 2505 MHz
2026/09/23 13:57:31.653, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 60.37 W, 300.00 W, 53, 2505 MHz
2026/09/23 13:57:32.653, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.69 W, 300.00 W, 53, 2505 MHz
2026/09/23 13:57:33.654, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.79 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:34.654, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.83 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:35.654, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 60.06 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:36.655, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.41 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:37.655, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.45 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:38.656, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.50 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:39.658, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.42 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:40.658, 0, 0 %, 0 %, 653 MiB, 49140 MiB, 59.29 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:41.659, 0, 0 %, 0 %, 655 MiB, 49140 MiB, 59.07 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:42.659, 0, 0 %, 0 %, 2045 MiB, 49140 MiB, 77.68 W, 300.00 W, 54, 2760 MHz
2026/09/23 13:57:43.659, 0, 36 %, 33 %, 2309 MiB, 49140 MiB, 183.00 W, 300.00 W, 53, 2760 MHz
2026/09/23 13:57:44.660, 0, 47 %, 56 %, 3239 MiB, 49140 MiB, 146.17 W, 300.00 W, 58, 2640 MHz
2026/09/23 13:57:45.661, 0, 99 %, 100 %, 4867 MiB, 49140 MiB, 209.29 W, 300.00 W, 54, 2745 MHz
2026/09/23 13:57:46.662, 0, 0 %, 0 %, 4867 MiB, 49140 MiB, 87.38 W, 300.00 W, 53, 2745 MHz
2026/09/23 13:57:47.662, 0, 0 %, 0 %, 4867 MiB, 49140 MiB, 96.61 W, 300.00 W, 53, 2745 MHz
2026/09/23 13:57:48.662, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 77.22 W, 300.00 W, 53, 2760 MHz
2026/09/23 13:57:49.663, 0, 92 %, 100 %, 4869 MiB, 49140 MiB, 93.68 W, 300.00 W, 54, 2760 MHz
2026/09/23 13:57:50.664, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 97.99 W, 300.00 W, 53, 2760 MHz
2026/09/23 13:57:51.664, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 98.00 W, 300.00 W, 53, 2760 MHz
2026/09/23 13:57:52.665, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 75.42 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:53.665, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 67.12 W, 300.00 W, 52, 2505 MHz
2026/09/23 13:57:54.666, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 58.93 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:55.666, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 58.80 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:56.668, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 58.87 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:57.668, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 58.90 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:58.669, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 58.72 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:57:59.669, 0, 0 %, 0 %, 4869 MiB, 49140 MiB, 58.62 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:00.670, 0, 0 %, 0 %, 4871 MiB, 49140 MiB, 58.77 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:01.670, 0, 0 %, 0 %, 5235 MiB, 49140 MiB, 62.35 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:02.671, 0, 0 %, 0 %, 5505 MiB, 49140 MiB, 110.63 W, 300.00 W, 51, 2760 MHz
2026/09/23 13:58:03.671, 0, 100 %, 8 %, 4603 MiB, 49140 MiB, 100.60 W, 300.00 W, 52, 2760 MHz
2026/09/23 13:58:04.672, 0, 99 %, 56 %, 4513 MiB, 49140 MiB, 103.73 W, 300.00 W, 52, 2760 MHz
2026/09/23 13:58:05.672, 0, 32 %, 20 %, 8403 MiB, 49140 MiB, 83.87 W, 300.00 W, 51, 2760 MHz
2026/09/23 13:58:06.673, 0, 39 %, 32 %, 4787 MiB, 49140 MiB, 89.78 W, 300.00 W, 51, 2760 MHz
2026/09/23 13:58:07.673, 0, 28 %, 24 %, 4333 MiB, 49140 MiB, 91.32 W, 300.00 W, 52, 2760 MHz
2026/09/23 13:58:08.673, 0, 0 %, 0 %, 4295 MiB, 49140 MiB, 80.64 W, 300.00 W, 51, 2760 MHz
2026/09/23 13:58:09.674, 0, 0 %, 0 %, 4295 MiB, 49140 MiB, 76.62 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:10.675, 0, 4 %, 4 %, 4253 MiB, 49140 MiB, 69.00 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:11.675, 0, 0 %, 0 %, 4239 MiB, 49140 MiB, 81.24 W, 300.00 W, 51, 2760 MHz
2026/09/23 13:58:12.676, 0, 19 %, 2 %, 4171 MiB, 49140 MiB, 94.64 W, 300.00 W, 51, 2760 MHz
2026/09/23 13:58:13.676, 0, 11 %, 2 %, 4199 MiB, 49140 MiB, 83.12 W, 300.00 W, 51, 2760 MHz
2026/09/23 13:58:14.677, 0, 0 %, 0 %, 4215 MiB, 49140 MiB, 66.33 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:15.677, 0, 7 %, 1 %, 4171 MiB, 49140 MiB, 66.22 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:16.678, 0, 0 %, 0 %, 4171 MiB, 49140 MiB, 64.35 W, 300.00 W, 50, 2505 MHz
2026/09/23 13:58:17.678, 0, 0 %, 0 %, 4171 MiB, 49140 MiB, 59.94 W, 300.00 W, 50, 2505 MHz
2026/09/23 13:58:18.679, 0, 0 %, 0 %, 4171 MiB, 49140 MiB, 60.73 W, 300.00 W, 51, 2505 MHz
2026/09/23 13:58:19.679, 0, 0 %, 0 %, 4171 MiB, 49140 MiB, 60.96 W, 300.00 W, 50, 2505 MHz
2026/09/23 13:58:20.680, 0, 3 %, 0 %, 4171 MiB, 49140 MiB, 68.10 W, 300.00 W, 50, 2505 MHz
2026/09/23 13:58:21.680, 0, 0 %, 0 %, 4267 MiB, 49140 MiB, 60.84 W, 300.00 W, 50, 2505 MHz
2026/09/23 13:58:22.681, 0, 0 %, 0 %, 5071 MiB, 49140 MiB, 83.19 W, 300.00 W, 50, 2550 MHz
2026/09/23 13:58:23.682, 0, 0 %, 0 %, 4891 MiB, 49140 MiB, 98.44 W, 300.00 W, 50, 2550 MHz
2026/09/23 13:58:24.682, 0, 0 %, 0 %, 3715 MiB, 49140 MiB, 120.47 W, 300.00 W, 53, 2760 MHz
2026/09/23 13:58:25.683, 0, 96 %, 100 %, 6023 MiB, 49140 MiB, 221.26 W, 300.00 W, 57, 2070 MHz
2026/09/23 13:58:26.684, 0, 97 %, 85 %, 6023 MiB, 49140 MiB, 278.14 W, 300.00 W, 58, 2160 MHz
2026/09/23 13:58:27.684, 0, 98 %, 86 %, 6023 MiB, 49140 MiB, 279.39 W, 300.00 W, 58, 2055 MHz
2026/09/23 13:58:28.686, 0, 96 %, 83 %, 6023 MiB, 49140 MiB, 279.82 W, 300.00 W, 59, 2325 MHz
2026/09/23 13:58:29.687, 0, 97 %, 86 %, 6023 MiB, 49140 MiB, 277.88 W, 300.00 W, 59, 2040 MHz
2026/09/23 13:58:30.687, 0, 90 %, 80 %, 6023 MiB, 49140 MiB, 279.50 W, 300.00 W, 60, 2250 MHz
2026/09/23 13:58:31.690, 0, 98 %, 88 %, 6023 MiB, 49140 MiB, 281.26 W, 300.00 W, 60, 2205 MHz
2026/09/23 13:58:32.691, 0, 98 %, 90 %, 6023 MiB, 49140 MiB, 282.30 W, 300.00 W, 60, 2190 MHz
2026/09/23 13:58:33.692, 0, 98 %, 89 %, 6023 MiB, 49140 MiB, 280.94 W, 300.00 W, 61, 2295 MHz
2026/09/23 13:58:34.693, 0, 96 %, 88 %, 6023 MiB, 49140 MiB, 280.51 W, 300.00 W, 62, 1920 MHz
2026/09/23 13:58:35.694, 0, 97 %, 88 %, 6023 MiB, 49140 MiB, 280.48 W, 300.00 W, 63, 1950 MHz
2026/09/23 13:58:36.695, 0, 98 %, 87 %, 6023 MiB, 49140 MiB, 281.06 W, 300.00 W, 62, 1905 MHz
2026/09/23 13:58:37.697, 0, 97 %, 84 %, 6023 MiB, 49140 MiB, 280.17 W, 300.00 W, 63, 2115 MHz
2026/09/23 13:58:38.697, 0, 92 %, 83 %, 6023 MiB, 49140 MiB, 280.91 W, 300.00 W, 63, 1830 MHz
2026/09/23 13:58:39.698, 0, 97 %, 86 %, 6023 MiB, 49140 MiB, 281.80 W, 300.00 W, 64, 2145 MHz
2026/09/23 13:58:40.700, 0, 97 %, 84 %, 6023 MiB, 49140 MiB, 282.75 W, 300.00 W, 63, 2025 MHz
2026/09/23 13:58:41.702, 0, 98 %, 90 %, 6023 MiB, 49140 MiB, 282.15 W, 300.00 W, 64, 2280 MHz
2026/09/23 13:58:42.703, 0, 97 %, 88 %, 6023 MiB, 49140 MiB, 281.46 W, 300.00 W, 64, 2040 MHz
2026/09/23 13:58:43.704, 0, 96 %, 89 %, 6023 MiB, 49140 MiB, 283.61 W, 300.00 W, 64, 2160 MHz
2026/09/23 13:58:44.704, 0, 97 %, 89 %, 6023 MiB, 49140 MiB, 283.33 W, 300.00 W, 65, 2130 MHz
2026/09/23 13:58:45.707, 0, 95 %, 86 %, 6023 MiB, 49140 MiB, 284.67 W, 300.00 W, 64, 2220 MHz
2026/09/23 13:58:46.707, 0, 97 %, 87 %, 6023 MiB, 49140 MiB, 282.43 W, 300.00 W, 65, 2220 MHz
2026/09/23 13:58:47.708, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 143.61 W, 300.00 W, 60, 2745 MHz
2026/09/23 13:58:48.708, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 107.04 W, 300.00 W, 59, 2745 MHz
2026/09/23 13:58:49.709, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 78.70 W, 300.00 W, 58, 2505 MHz
2026/09/23 13:58:50.709, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 71.44 W, 300.00 W, 58, 2505 MHz
2026/09/23 13:58:51.710, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 64.32 W, 300.00 W, 57, 2505 MHz
2026/09/23 13:58:52.710, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 64.10 W, 300.00 W, 57, 2505 MHz
2026/09/23 13:58:53.711, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 63.84 W, 300.00 W, 57, 2505 MHz
2026/09/23 13:58:54.711, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 63.66 W, 300.00 W, 56, 2505 MHz
2026/09/23 13:58:55.713, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 63.33 W, 300.00 W, 56, 2505 MHz
2026/09/23 13:58:56.713, 0, 0 %, 0 %, 6023 MiB, 49140 MiB, 62.85 W, 300.00 W, 56, 2505 MHz
2026/09/23 13:58:57.714, 0, 1 %, 0 %, 1943 MiB, 49140 MiB, 78.24 W, 300.00 W, 58, 2745 MHz
2026/09/23 13:58:58.715, 0, 58 %, 58 %, 1943 MiB, 49140 MiB, 199.94 W, 300.00 W, 58, 2745 MHz
2026/09/23 13:58:59.715, 0, 36 %, 41 %, 1897 MiB, 49140 MiB, 175.06 W, 300.00 W, 58, 2745 MHz
2026/09/23 13:59:00.716, 0, 53 %, 43 %, 1537 MiB, 49140 MiB, 198.75 W, 300.00 W, 58, 2745 MHz
